Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-06 08:43:25,52606,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-02-01 18:19:44,52585,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-31 08:27:17,52573,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-27 09:17:29,52499,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-26 10:46:26,52495,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-25 10:02:54,52493,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-24 09:34:10,52489,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-15 15:14:36,52485,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-14 11:18:50,52461,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 17:44:39,52459,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-11 08:26:54,52457,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-09 12:08:00,52454,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-01-07 10:42:37,52428,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-31 09:08:01,52426,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-30 15:00:34,52408,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-30 08:18:31,52405,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 22:01:35,52403,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-28 10:30:25,52398,TTG00231,Martin Vaz
Medium,Diagnostic,1249:13,Engine #5,Secondary Throttle Position calibration required,2021-12-22 19:54:08,5511,TTG00231,Martin Vaz
Medium,Diagnostic,337:2,Engine #5,"Remote Emergency Stop Switch:Erratic, Intermittent, or Incorrect",2021-12-22 19:54:07,5511,TTG00231,Martin Vaz
Medium,Diagnostic,1249:8,Engine #5,Secondary Throttle Position signal abnormal,2021-12-22 09:13:37,5476,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-19 12:08:28,52277,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-18 16:14:13,52271,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-17 08:17:39,52247,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-15 17:04:13,52244,TTG00231,Martin Vaz
Medium,Diagnostic,261:13,Engine #2,Engine Timing Calibration:Out of Calibration,2021-12-15 13:16:41,0,TTG00231,Martin Vaz
Medium,Diagnostic,268:2,Engine #2,"Programmed Parameter Fault:Erratic, Intermittent, or Incorrect",2021-12-15 13:16:41,0,TTG00231,Martin Vaz
Low,Diagnostic,276:3,Engine,Left Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,TTG00231,Martin Vaz
Medium,Diagnostic,91:8,Engine,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-15 13:06:23,0,TTG00231,Martin Vaz
Low,Diagnostic,94:3,Engine,Fuel Delivery Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,TTG00231,Martin Vaz
Medium,Diagnostic,110:3,Engine,Engine Coolant Temperature Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,TTG00231,Martin Vaz
Medium,Diagnostic,273:3,Engine,Turbocharger Outlet Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,TTG00231,Martin Vaz
Low,Diagnostic,275:3,Engine,Right Turbocharger Inlet Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:23,0,TTG00231,Martin Vaz
Low,Diagnostic,279:4,Engine,Aftercooler Coolant Temperature Sensor (Front):Voltage Below Normal,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,247:9,Engine,SAE J1939 Data Link:Abnormal Update Rate,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,828:8,Engine,"Right Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Medium,Diagnostic,262:4,Engine,5 Volt Sensor DC Power Supply:Voltage Below Normal,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,542:3,Engine,Engine Oil Pressure Sensor - Before Oil Filter:Voltage Above Normal,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,100:3,Engine,Engine Oil Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Medium,Diagnostic,274:3,Engine,Atmospheric Pressure Sensor:Voltage Above Normal,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,827:8,Engine,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,175:3,Engine,Engine Oil Temperature Sensor:Voltage Above Normal,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Diagnostic,1495:2,Engine,Injector Trim Codes Not Programmed,2021-12-15 13:06:22,0,TTG00231,Martin Vaz
Low,Event,2143:1,Engine,Low Engine Coolant Level,2021-12-15 13:06:21,0,TTG00231,Martin Vaz
High,Event,264:3,Engine,Emergency Stop Activated,2021-12-15 13:06:21,0,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-15 12:58:26,52242,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-13 20:57:31,52240,TTG00231,Martin Vaz
Medium,Diagnostic,91:8,Engine #5,"Throttle Position Sensor:Abnormal Frequency, Pulse Width, or Period",2021-12-13 19:15:38,5472,TTG00231,Martin Vaz
Medium,Diagnostic,1249:13,Engine #5,Secondary Throttle Position calibration required,2021-12-13 16:37:42,5470,TTG00231,Martin Vaz
Medium,Diagnostic,91:13,Engine #5,Throttle Position Sensor:Out of Calibration,2021-12-13 16:37:42,5470,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-13 13:09:33,52237,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-13 08:45:37,52234,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-12 08:48:19,52232,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-09 10:35:58,52211,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-09 06:34:44,52208,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-03 17:14:06,52076,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-03 09:02:41,52074,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-01 12:47:55,52071,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-12-01 08:41:18,52069,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-30 10:43:33,52049,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-27 06:17:51,52021,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-24 23:45:02,52003,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-22 11:31:43,51979,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2021-11-20 15:15:29,51975,TTG00231,Martin Vaz
