Timestamp,ABB00235_Fuel_Rate,ABB00232_Fuel_Rate,Site,ABC00548_Fuel_Rate,ABC00547_Fuel_Rate,ABC00546_Fuel_Rate,ABC00575_Fuel_Rate,ABC00576_Fuel_Rate,ABC00574_Fuel_Rate,ABA00243_Fuel_Rate,ABA00133_Fuel_Rate,ABA00223_Fuel_Rate,ABA00247_Fuel_Rate,ABB00233_Fuel_Rate,ABB00230_Fuel_Rate,ABB00234_Fuel_Rate,ABB00231_Fuel_Rate,ABB00239_Fuel_Rate,ABB00240_Fuel_Rate
2021-12-15,,,Ilhas Maldivas,,,,97.0,106.0,,,,,,,,,,,
2021-12-16,,,Ilhas Maldivas,,,,207.0,197.0,,,,,,,,,,,
2021-12-17,,,Ilhas Maldivas,,,,146.0,208.0,,,,,,,,,,,
2021-12-18,,,Ilhas Maldivas,,,,114.0,,,,,,,,,,,,
2021-12-19,,,Ilhas Maldivas,,,,114.0,,,,,,,,,,,,
2021-12-20,,,Ilhas Maldivas,,,,117.0,,,,,,,,,,,,
2021-12-21,,,Ilhas Maldivas,,,,116.0,191.0,,,,,,,,,,,
2021-12-22,,,Ilhas Maldivas,,,,126.0,128.0,,,,,,,,,,,
2021-12-23,,,Ilhas Maldivas,,,,,118.0,,,,,,,,,,,
2021-12-24,,,Ilhas Maldivas,,,,,113.0,,,,,,,,,,,
2021-12-25,,,Ilhas Maldivas,,,,,106.0,,,,,,,,,,,
2021-12-26,,,Ilhas Maldivas,,,,,106.0,,,,,,,,,,,
2021-12-27,,,Ilhas Maldivas,,,,,108.0,,,,,,,,,,,
2021-12-28,,,Ilhas Maldivas,,,,,110.0,,,,,,,,,,,
2021-12-29,,,Ilhas Maldivas,,,,,106.0,,,,,,,,,,,
2021-12-30,,,Ilhas Maldivas,,,,,108.0,,,,,,,,,,,
2021-12-31,,,Ilhas Maldivas,,,,,110.0,,,,,,,,,,,
2022-01-01,,,Ilhas Maldivas,,,,,112.0,,,,,,,,,,,
2022-01-02,,,Ilhas Maldivas,,,,,108.0,,,,,,,,,,,
2022-01-03,,,Ilhas Maldivas,,,,,110.0,,,,,,,,,,,
2022-01-04,,,Ilhas Maldivas,,,,207.0,124.0,,,,,,,,,,,
2022-01-05,,,Ilhas Maldivas,,,,117.0,113.0,,,,,,,,,,,
2022-01-06,,,Ilhas Maldivas,,,,133.0,,,,,,,,,,,,
2022-01-07,,,Ilhas Maldivas,,,,125.0,,,,,,,,,,,,
2022-01-08,,,Ilhas Maldivas,,,,133.0,168.0,230.0,,,,,,,,,,
2022-01-09,,,Ilhas Maldivas,,,,177.0,114.0,,,,,,,,,,,
2022-01-10,,,Ilhas Maldivas,,,,217.0,115.0,,,,,,,,,,,
2022-01-11,,,Ilhas Maldivas,,,,215.0,126.0,,,,,,,,,,,
2022-01-12,,,Ilhas Maldivas,,,,209.0,158.0,,,,,,,,,,,
2022-01-13,,,Ilhas Maldivas,,,,166.0,117.0,,,,,,,,,,,
2022-01-14,,,Ilhas Maldivas,,,,80.0,104.0,,,,,,,,,,,
2022-01-15,,,Ilhas Maldivas,,,,167.0,135.0,80.0,,,,,,,,,,
2022-01-16,,,Ilhas Maldivas,,,,152.0,197.0,151.0,,,,,,,,,,
2022-01-17,,,Ilhas Maldivas,,,,114.0,,100.0,,,,,,,,,,
2022-01-18,,,Ilhas Maldivas,,,,122.0,,75.0,,,,,,,,,,
2022-01-19,,,Ilhas Maldivas,,,,117.0,93.0,105.0,,,,,,,,,,
2022-01-20,,,Ilhas Maldivas,,,,152.0,118.0,120.0,,,,,,,,,,
2022-01-21,,,Ilhas Maldivas,,,,154.0,110.0,,,,,,,,,,,
2022-01-22,,,Ilhas Maldivas,,,,,110.0,121.0,,,,,,,,,,
2022-01-23,,,Ilhas Maldivas,,,,184.0,133.0,119.0,,,,,,,,,,
2022-01-24,,,Ilhas Maldivas,,,,115.0,134.0,184.0,,,,,,,,,,
2022-01-25,,,Ilhas Maldivas,,,,126.0,,195.0,,,,,,,,,,
2022-01-26,,,Ilhas Maldivas,,,,143.0,115.0,120.0,,,,,,,,,,
2022-01-27,,,Ilhas Maldivas,,,,211.0,152.0,,,,,,,,,,,
2022-01-28,,,Ilhas Maldivas,,,,,148.0,189.0,,,,,,,,,,
2022-01-29,,,Ilhas Maldivas,,,,183.0,147.0,165.0,,,,,,,,,,
2022-01-30,,,Ilhas Maldivas,,,,148.0,138.0,,,,,,,,,,,
2022-01-31,,,Ilhas Maldivas,,,,180.0,146.0,,,,,,,,,,,
2022-02-01,,,Ilhas Maldivas,,,,186.0,150.0,175.0,,,,,,,,,,
2022-02-02,,,Ilhas Maldivas,,,,121.0,124.0,106.0,,,,,,,,,,
2022-02-03,,,Ilhas Maldivas,,,,125.0,,,,,,,,,,,,
2022-02-04,,,Ilhas Maldivas,,,,214.0,,145.0,,,,,,,,,,
2022-02-05,,,Ilhas Maldivas,,,,,,277.0,,,,,,,,,,
2022-02-06,,,Ilhas Maldivas,,,,,,378.0,,,,,,,,,,
2022-02-07,,,Ilhas Maldivas,,,,,,269.0,,,,,,,,,,
2022-02-08,,,Ilhas Maldivas,,,,,87.0,,,,,,,,,,,
2022-02-09,,,Ilhas Maldivas,,,,66.0,71.0,86.0,,,,,,,,,,
2022-02-10,,,Ilhas Maldivas,,,,132.0,167.0,127.0,,,,,,,,,,
2022-02-11,,,Ilhas Maldivas,,,,147.0,170.0,192.0,,,,,,,,,,
2022-02-12,,,Ilhas Maldivas,,,,149.0,197.0,144.0,,,,,,,,,,
2022-02-13,,,Ilhas Maldivas,,,,76.0,106.0,,,,,,,,,,,
2022-02-14,,,Ilhas Maldivas,,,,81.0,112.0,,,,,,,,,,,
2022-02-15,,,Ilhas Maldivas,,,,108.0,174.0,,,,,,,,,,,
2022-02-16,,,Ilhas Maldivas,,,,104.0,157.0,,,,,,,,,,,
2022-02-17,,,Ilhas Maldivas,,,,105.0,,,,,,,,,,,,
2022-02-18,,,Ilhas Maldivas,,,,105.0,87.0,118.0,,,,,,,,,,
2022-02-19,,,Ilhas Maldivas,,,,87.0,,94.0,,,,,,,,,,
2022-02-20,,,Ilhas Maldivas,,,,80.0,96.0,69.0,,,,,,,,,,
2022-02-21,,,Ilhas Maldivas,,,,86.0,87.0,,,,,,,,,,,
2022-02-22,,,Ilhas Maldivas,,,,87.0,100.0,73.0,,,,,,,,,,
2022-02-23,,,Ilhas Maldivas,,,,89.0,107.0,,,,,,,,,,,
2022-02-24,,,Ilhas Maldivas,,,,89.0,105.0,,,,,,,,,,,
2022-02-25,,,Ilhas Maldivas,,,,132.0,138.0,204.0,,,,,,,,,,
2022-02-26,,,Ilhas Maldivas,,,,131.0,186.0,58.0,,,,,,,,,,
2022-02-27,,,Ilhas Maldivas,,,,106.0,42.0,,,,,,,,,,,
2022-02-28,,,Ilhas Maldivas,,,,107.0,136.0,50.0,,,,,,,,,,
2022-03-01,,,Ilhas Maldivas,,,,117.0,,,,,,,,,,,,
2022-03-02,,,Ilhas Maldivas,,,,108.0,,,,,,,,,,,,
2022-03-03,,,Ilhas Maldivas,,,,107.0,,,,,,,,,,,,
2022-03-04,,,Ilhas Maldivas,,,,107.0,131.0,,,,,,,,,,,
2022-03-05,,,Ilhas Maldivas,,,,106.0,36.0,,,,,,,,,,,
2022-03-06,,,Ilhas Maldivas,,,,116.0,,,,,,,,,,,,
2022-03-07,,,Ilhas Maldivas,,,,120.0,,64.0,,,,,,,,,,
2022-03-08,,,Ilhas Maldivas,,,,123.0,,142.0,,,,,,,,,,
2022-03-09,,,Ilhas Maldivas,,,,211.0,,245.0,,,,,,,,,,
2022-03-10,,,Ilhas Maldivas,,,,180.0,,164.0,,,,,,,,,,
2022-03-11,,,Ilhas Maldivas,,,,163.0,112.0,,,,,,,,,,,
2022-03-12,,,Ilhas Maldivas,,,,137.0,191.0,,,,,,,,,,,
2022-03-13,,,Ilhas Maldivas,,,,139.0,200.0,,,,,,,,,,,
2022-03-14,,,Ilhas Maldivas,,,,117.0,,37.0,,,,,,,,,,
2022-03-15,,,Ilhas Maldivas,,,,126.0,114.0,,,,,,,,,,,
2022-03-16,,,Ilhas Maldivas,,,,,106.0,,,,,,,,,,,
2022-03-17,,,Ilhas Maldivas,,,,105.0,105.0,,,,,,,,,,,
2022-03-18,,,Ilhas Maldivas,,,,117.0,,,,,,,,,,,,
2022-03-19,,,Ilhas Maldivas,,,,113.0,107.0,,,,,,,,,,,
2022-03-20,,,Ilhas Maldivas,,,,117.0,,,,,,,,,,,,
2022-03-21,,,Ilhas Maldivas,,,,118.0,113.0,,,,,,,,,,,
2022-03-22,,,Ilhas Maldivas,,,,,112.0,,,,,,,,,,,
2022-03-23,,,Ilhas Maldivas,,,,87.0,109.0,,,,,,,,,,,
2022-03-24,,,Ilhas Maldivas,,,,,107.0,4.0,,,,,,,,,,
2022-03-25,,,Ilhas Maldivas,,,,144.0,111.0,,,,,,,,,,,
2022-03-26,,,Ilhas Maldivas,,,,137.0,106.0,,,,,,,,,,,
2022-03-27,,,Ilhas Maldivas,,,,93.0,81.0,,,,,,,,,,,
2022-03-28,,,Ilhas Maldivas,,,,137.0,151.0,,,,,,,,,,,
2022-03-29,,,Ilhas Maldivas,,,,122.0,113.0,,,,,,,,,,,
2022-03-30,,,Ilhas Maldivas,,,,116.0,,,,,,,,,,,,
2022-03-31,,,Ilhas Maldivas,,,,115.0,86.0,,,,,,,,,,,
2022-04-01,,,Ilhas Maldivas,,,,129.0,186.0,,,,,,,,,,,
2022-04-02,,,Ilhas Maldivas,,,,124.0,,,,,,,,,,,,
2022-04-03,,,Ilhas Maldivas,,,,116.0,,,,,,,,,,,,
2022-04-04,,,Ilhas Maldivas,,,,120.0,97.0,,,,,,,,,,,
2022-04-05,,,Ilhas Maldivas,,,,105.0,105.0,,,,,,,,,,,
2022-04-06,,,Ilhas Maldivas,,,,96.0,81.0,,,,,,,,,,,
2022-04-07,,,Ilhas Maldivas,,,,190.0,194.0,,,,,,,,,,,
2022-04-08,,,Ilhas Maldivas,,,,113.0,,,,,,,,,,,,
2022-04-09,,,Ilhas Maldivas,,,,120.0,,,,,,,,,,,,
2022-04-10,,,Ilhas Maldivas,,,,121.0,,,,,,,,,,,,
2022-04-11,,,Ilhas Maldivas,,,,118.0,,,,,,,,,,,,
2022-04-12,,,Ilhas Maldivas,,,,126.0,,,,,,,,,,,,
2022-04-13,,,Ilhas Maldivas,,,,115.0,,,,,,,,,,,,
2022-04-14,,,Ilhas Maldivas,,,,125.0,,,,,,,,,,,,
2022-04-15,,,Ilhas Maldivas,,,,123.0,,,,,,,,,,,,
2022-04-16,,,Ilhas Maldivas,,,,121.0,103.0,,,,,,,,,,,
2022-04-17,,,Ilhas Maldivas,,,,,102.0,,,,,,,,,,,
2022-04-18,,,Ilhas Maldivas,,,,184.0,122.0,,,,,,,,,,,
2022-04-19,,,Ilhas Maldivas,,,,212.0,121.0,,,,,,,,,,,
2022-04-20,,,Ilhas Maldivas,,,,155.0,119.0,,,,,,,,,,,
2022-04-21,,,Ilhas Maldivas,,,,201.0,118.0,,,,,,,,,,,
2022-04-22,,,Ilhas Maldivas,,,,158.0,119.0,,,,,,,,,,,
2022-04-23,,,Ilhas Maldivas,,,,158.0,122.0,,,,,,,,,,,
2022-04-24,,,Ilhas Maldivas,,,,198.0,117.0,,,,,,,,,,,
2022-04-25,,,Ilhas Maldivas,,,,153.0,123.0,,,,,,,,,,,
2022-04-26,,,Ilhas Maldivas,,,,174.0,127.0,,,,,,,,,,,
2022-04-27,,,Ilhas Maldivas,,,,162.0,119.0,,,,,,,,,,,
2022-04-28,,,Ilhas Maldivas,,,,186.0,119.0,,,,,,,,,,,
2021-07-01,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-02,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-03,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-04,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-05,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-06,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-07,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-08,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-09,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-10,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-11,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-12,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-13,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-14,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-15,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-16,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-17,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-18,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-19,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-20,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-21,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-22,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-23,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-24,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-25,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-26,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-27,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-28,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-29,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-30,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-07-31,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-01,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-02,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-03,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-04,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-05,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-06,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-07,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-08,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-09,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-10,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-11,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-12,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-13,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-14,,,Lewis Hamilton,,,,,,,,,,37.0,,,,,,
2021-08-15,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-08-16,,,Lewis Hamilton,,,,,,,,,,64.0,,,,,,
2021-08-17,,,Lewis Hamilton,,,,,,,,,,69.0,,,,,,
2021-08-18,,,Lewis Hamilton,,,,,,,,,,119.0,,,,,,
2021-08-19,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-08-20,,,Lewis Hamilton,,,,,,,,,,66.0,,,,,,
2021-08-21,,,Lewis Hamilton,,,,,,,,,,62.0,,,,,,
2021-08-22,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-08-23,,,Lewis Hamilton,,,,,,,,,,154.0,,,,,,
2021-08-24,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-08-25,,,Lewis Hamilton,,,,,,,,,,63.0,,,,,,
2021-08-26,,,Lewis Hamilton,,,,,,,,,,66.0,,,,,,
2021-08-27,,,Lewis Hamilton,,,,,,,,,,120.0,,,,,,
2021-08-28,,,Lewis Hamilton,,,,,,,,,,205.0,,,,,,
2021-08-29,,,Lewis Hamilton,,,,,,,,,,57.0,,,,,,
2021-08-30,,,Lewis Hamilton,,,,,,,,,,63.0,,,,,,
2021-08-31,,,Lewis Hamilton,,,,,,,,,,66.0,,,,,,
2021-09-01,,,Lewis Hamilton,,,,,,,,,,53.0,,,,,,
2021-09-02,,,Lewis Hamilton,,,,,,,,,,173.0,,,,,,
2021-09-03,,,Lewis Hamilton,,,,,,,,,,115.0,,,,,,
2021-09-04,,,Lewis Hamilton,,,,,,,,,,168.0,,,,,,
2021-09-05,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-09-06,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-09-07,,,Lewis Hamilton,,,,,,,,,,67.0,,,,,,
2021-09-08,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-09-09,,,Lewis Hamilton,,,,,,,,,,68.0,,,,,,
2021-09-10,,,Lewis Hamilton,,,,,,,,,,70.0,,,,,,
2021-09-11,,,Lewis Hamilton,,,,,,,,,,64.0,,,,,,
2021-09-12,,,Lewis Hamilton,,,,,,,,,,67.0,,,,,,
2021-09-13,,,Lewis Hamilton,,,,,,,,,,67.0,,,,,,
2021-09-14,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-09-15,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-09-16,,,Lewis Hamilton,,,,,,,,,,170.0,,,,,,
2021-09-17,,,Lewis Hamilton,,,,,,,,,,126.0,,,,,,
2021-09-18,,,Lewis Hamilton,,,,,,,,,,129.0,,,,,,
2021-09-19,,,Lewis Hamilton,,,,,,,,,,134.0,,,,,,
2021-09-20,,,Lewis Hamilton,,,,,,,,,,65.0,,,,,,
2021-09-21,,,Lewis Hamilton,,,,,,,,,,67.0,,,,,,
2021-09-22,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-09-23,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-09-24,,,Lewis Hamilton,,,,,,,,,,56.0,,,,,,
2021-09-25,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-09-26,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-09-27,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-09-28,,,Lewis Hamilton,,,,,,,,,,58.0,,,,,,
2021-09-29,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-09-30,,,Lewis Hamilton,,,,,,,,,,122.0,,,,,,
2021-10-01,,,Lewis Hamilton,,,,,,,,,,120.0,,,,,,
2021-10-02,,,Lewis Hamilton,,,,,,,,,,142.0,,,,,,
2021-10-03,,,Lewis Hamilton,,,,,,,,,,113.0,,,,,,
2021-10-04,,,Lewis Hamilton,,,,,,,,,,62.0,,,,,,
2021-10-05,,,Lewis Hamilton,,,,,,,,,,92.0,,,,,,
2021-10-06,,,Lewis Hamilton,,,,,,,,,,77.0,,,,,,
2021-10-07,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-10-08,,,Lewis Hamilton,,,,,,,,,,72.0,,,,,,
2021-10-09,,,Lewis Hamilton,,,,,,,,,,69.0,,,,,,
2021-10-10,,,Lewis Hamilton,,,,,,,,,,124.0,,,,,,
2021-10-11,,,Lewis Hamilton,,,,,,,,,,82.0,,,,,,
2021-10-12,,,Lewis Hamilton,,,,,,,,,,163.0,,,,,,
2021-10-13,,,Lewis Hamilton,,,,,,,,112.0,103.0,,,,,,,
2021-10-14,,,Lewis Hamilton,,,,,,,,137.0,141.0,128.0,,,,,,
2021-10-15,,,Lewis Hamilton,,,,,,,,85.0,116.0,84.0,,,,,,
2021-10-16,,,Lewis Hamilton,,,,,,,,191.0,139.0,145.0,,,,,,
2021-10-17,,,Lewis Hamilton,,,,,,,,95.0,85.0,68.0,,,,,,
2021-10-18,,,Lewis Hamilton,,,,,,,,115.0,97.0,36.0,,,,,,
2021-10-19,,,Lewis Hamilton,,,,,,,,98.0,90.0,65.0,,,,,,
2021-10-20,,,Lewis Hamilton,,,,,,,,101.0,88.0,59.0,,,,,,
2021-10-21,,,Lewis Hamilton,,,,,,,,94.0,75.0,59.0,,,,,,
2021-10-22,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-10-23,,,Lewis Hamilton,,,,,,,,,,158.0,,,,,,
2021-10-24,,,Lewis Hamilton,,,,,,,,,,112.0,,,,,,
2021-10-25,,,Lewis Hamilton,,,,,,,,,,84.0,,,,,,
2021-10-26,,,Lewis Hamilton,,,,,,,,,,60.0,,,,,,
2021-10-27,,,Lewis Hamilton,,,,,,,,,,63.0,,,,,,
2021-10-28,,,Lewis Hamilton,,,,,,,,,,79.0,,,,,,
2021-10-29,,,Lewis Hamilton,,,,,,,,,,84.0,,,,,,
2021-10-30,,,Lewis Hamilton,,,,,,,,,,138.0,,,,,,
2021-10-31,,,Lewis Hamilton,,,,,,,,,,48.0,,,,,,
2021-11-01,,,Lewis Hamilton,,,,,,,,,,86.0,,,,,,
2021-11-02,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-11-03,,,Lewis Hamilton,,,,,,,,,,66.0,,,,,,
2021-11-04,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-11-05,,,Lewis Hamilton,,,,,,,,,,82.0,,,,,,
2021-11-06,,,Lewis Hamilton,,,,,,,,,,58.0,,,,,,
2021-11-07,,,Lewis Hamilton,,,,,,,,,,60.0,,,,,,
2021-11-08,,,Lewis Hamilton,,,,,,,,,,60.0,,,,,,
2021-11-09,,,Lewis Hamilton,,,,,,,,,,58.0,,,,,,
2021-11-10,,,Lewis Hamilton,,,,,,,,,,68.0,,,,,,
2021-11-11,,,Lewis Hamilton,,,,,,,,,,94.0,,,,,,
2021-11-12,,,Lewis Hamilton,,,,,,,,,,92.0,,,,,,
2021-11-13,,,Lewis Hamilton,,,,,,,,,,93.0,,,,,,
2021-11-14,,,Lewis Hamilton,,,,,,,,,,62.0,,,,,,
2021-11-15,,,Lewis Hamilton,,,,,,,,,,64.0,,,,,,
2021-11-16,,,Lewis Hamilton,,,,,,,,,,73.0,,,,,,
2021-11-17,,,Lewis Hamilton,,,,,,,,,,61.0,,,,,,
2021-11-18,,,Lewis Hamilton,,,,,,,,,,63.0,,,,,,
2021-11-19,,,Lewis Hamilton,,,,,,,,,,64.0,,,,,,
2021-11-20,,,Lewis Hamilton,,,,,,,,,,59.0,,,,,,
2021-11-21,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-11-22,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-11-23,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-11-24,,,Lewis Hamilton,,,,,,,,,73.0,,,,,,,
2021-11-25,,,Lewis Hamilton,,,,,,,,,72.0,,,,,,,
2021-11-26,,,Lewis Hamilton,,,,,,,,,71.0,,,,,,,
2021-11-27,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-11-28,,,Lewis Hamilton,,,,,,,,,81.0,,,,,,,
2021-11-29,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-11-30,,,Lewis Hamilton,,,,,,,58.0,52.0,71.0,54.0,,,,,,
2021-12-01,,,Lewis Hamilton,,,,,,,,,80.0,,,,,,,
2021-12-02,,,Lewis Hamilton,,,,,,,,,79.0,,,,,,,
2021-12-03,,,Lewis Hamilton,,,,,,,,,78.0,63.0,,,,,,
2021-12-04,,,Lewis Hamilton,,,,,,,,,,63.0,,,,,,
2021-12-05,,,Lewis Hamilton,,,,,,,,,,64.0,,,,,,
2021-12-06,,,Lewis Hamilton,,,,,,,,,81.0,62.0,,,,,,
2021-12-07,,,Lewis Hamilton,,,,,,,,,80.0,,,,,,,
2021-12-08,,,Lewis Hamilton,,,,,,,,91.0,80.0,62.0,,,,,,
2021-12-09,,,Lewis Hamilton,,,,,,,,,,65.0,,,,,,
2021-12-10,,,Lewis Hamilton,,,,,,,,,,65.0,,,,,,
2021-12-11,,,Lewis Hamilton,,,,,,,,81.0,,50.0,,,,,,
2021-12-12,,,Lewis Hamilton,,,,,,,,69.0,,45.0,,,,,,
2021-12-13,,,Lewis Hamilton,,,,,,,,69.0,,54.0,,,,,,
2021-12-14,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-12-15,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2021-12-16,,,Lewis Hamilton,,,,,,,,69.0,,,,,,,,
2021-12-17,,,Lewis Hamilton,,,,,,,,69.0,,52.0,,,,,,
2021-12-18,,,Lewis Hamilton,,,,,,,,69.0,,52.0,,,,,,
2021-12-19,,,Lewis Hamilton,,,,,,,,69.0,,,,,,,,
2021-12-20,,,Lewis Hamilton,,,,,,,,,,57.0,,,,,,
2021-12-21,,,Lewis Hamilton,,,,,,,,69.0,,144.0,,,,,,
2021-12-22,,,Lewis Hamilton,,,,,,,,102.0,,61.0,,,,,,
2021-12-23,,,Lewis Hamilton,,,,,,,,109.0,,67.0,,,,,,
2021-12-24,,,Lewis Hamilton,,,,,,,,128.0,,60.0,,,,,,
2021-12-25,,,Lewis Hamilton,,,,,,,,163.0,,150.0,,,,,,
2021-12-26,,,Lewis Hamilton,,,,,,,,96.0,,62.0,,,,,,
2021-12-27,,,Lewis Hamilton,,,,,,,,106.0,,61.0,,,,,,
2021-12-28,,,Lewis Hamilton,,,,,,,,105.0,,65.0,,,,,,
2021-12-29,,,Lewis Hamilton,,,,,,,,100.0,,56.0,,,,,,
2021-12-30,,,Lewis Hamilton,,,,,,,,103.0,,61.0,,,,,,
2021-12-31,,,Lewis Hamilton,,,,,,,,110.0,,,,,,,,
2022-01-01,,,Lewis Hamilton,,,,,,,,111.0,,,,,,,,
2022-01-02,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-03,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-04,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-05,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-06,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-07,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-08,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-09,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-10,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-11,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-12,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-13,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-14,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-15,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-16,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-17,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-18,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-19,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-20,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-21,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-22,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-23,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-24,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-25,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-26,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-27,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-28,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-29,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-30,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-01-31,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-02-01,,,Lewis Hamilton,,,,,,,,,,,,,,,,
2022-02-02,,,Lewis Hamilton,,,,,,,,,,,,,,,,
