Timestamp,Oil Filter Differential Pressure [kPa],Oil_Press,Coolant_Temp,Load,Boost,Fuel Filter Differential Pressure [kPa],EXH_L,Batt,Fuel_Rate,EXH_R,Throttle Position [%],Total_Fuel,RPM,SMH,Cumulative Max Fuel Usage [L],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Run Status,DIAG_STATS,EVENT_STATS,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-01-29 03:19:08,80.0,449.0,83.0,46.0,79.5,17.0,518.0,26.0,192.5,522.0,81.2,1247920.97306,1812.0,8929.487976918,,,,,,,,SLM00574,Fernando de Noronha,0.49750039799982915,1632,750.72,217.95742753623188,147.1578137499746,4.0
2022-01-29 02:19:09,79.5,447.0,83.0,46.0,88.5,16.0,522.0,26.0,193.55,529.0,78.8,1247723.65856375,1799.0,8928.490198342,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,750.72,219.14628623188406,197.31449624989182,7.0
2022-01-29 01:19:08,80.0,454.0,83.0,45.0,65.5,18.5,504.0,26.0,190.95,505.0,79.2,1247529.183125,1801.5,8927.489364207999,,,,,,,,SLM00574,Fernando de Noronha,0.5005559560013353,1632,734.4,221.00694444444446,194.47543875011615,1.0
2022-01-29 00:19:09,79.5,449.5,83.0,44.0,70.5,18.0,509.0,26.0,186.7,513.0,80.0,1247339.43944875,1808.5,8926.488530073999,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,718.08,220.999053030303,189.74367624986917,4.0
2022-01-28 23:19:09,79.5,450.5,83.0,45.0,78.5,18.0,511.0,26.0,191.8,512.0,77.6,1247153.4811825,1792.0,8925.487973718,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,734.4,221.99074074074073,185.95826625009067,1.0
2022-01-28 22:19:07,79.0,451.0,83.0,44.0,79.0,20.0,514.0,26.0,188.6,516.0,76.8,1246957.11303875,1792.0,8924.487417362001,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,718.08,223.24810606060606,196.36814375012182,2.0
2022-01-28 21:19:08,80.0,450.0,83.0,45.0,73.0,17.5,499.0,26.0,187.5,503.0,81.2,1246764.05712875,1814.5,8923.487416562,,,,,,,,SLM00574,Fernando de Noronha,0.4997226220002631,1632,734.4,217.01388888888889,193.05590999987908,4.0
2022-01-28 20:19:06,79.0,449.0,83.0,46.0,74.5,17.5,503.0,26.0,193.35,507.0,80.4,1246574.78662875,1806.0,8922.377415674,,,,,,,,SLM00574,Fernando de Noronha,0.3913892019991181,1632,750.72,218.91983695652172,189.27050000010058,4.0
2022-01-28 19:19:05,80.5,452.5,83.0,43.0,61.5,19.0,506.0,26.0,184.8,508.0,79.2,1246392.6137725,1801.0,8921.357414858001,,,,,,,,SLM00574,Fernando de Noronha,0.3725002979990677,1632,701.76,223.8372093023256,182.17285624984652,2.0
2022-01-28 18:19:05,85.0,454.5,83.0,45.0,70.0,19.0,507.0,26.0,192.75,509.0,79.6,1246203.81644875,1803.5,8920.484914159999,,,,,,,,SLM00574,Fernando de Noronha,0.5000004000012268,1632,734.4,223.0902777777778,188.79732375009917,2.0
2022-01-28 17:19:04,81.5,450.0,83.0,46.0,78.0,17.5,515.0,26.0,196.2,519.0,80.8,1246027.79488375,1815.5,8919.487135584,,,,,,,,SLM00574,Fernando de Noronha,0.4977781759989739,1632,750.72,222.14673913043475,176.02156500006095,4.0
2022-01-28 16:19:02,77.5,450.0,83.0,43.0,70.0,20.0,518.0,26.0,180.25,521.0,77.6,1245832.84626875,1794.0,8918.48907923,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,701.76,218.32606589147284,194.94861499988474,3.0
2022-01-28 15:19:03,81.5,449.5,84.0,48.0,89.0,17.5,518.0,26.0,193.9,520.0,80.8,1245642.15624,1816.5,8917.411856146,,,,,,,,SLM00574,Fernando de Noronha,0.42361144999995304,1632,783.36,210.39496527777777,190.69002875010483,2.0
2022-01-28 14:19:02,80.0,450.5,83.0,44.0,74.0,20.5,509.0,26.0,186.1,509.0,80.0,1245453.8320925,1805.0,8916.487688739999,,,,,,,,SLM00574,Fernando de Noronha,0.5005559560013353,1632,718.08,220.28882575757575,188.32414749986492,0.0
2022-01-28 13:19:02,73.5,465.5,79.0,44.0,67.5,19.5,511.0,26.0,187.75,512.0,76.4,1245259.35665375,1786.0,8915.486854605999,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,718.08,222.24195075757578,194.47543875011615,1.0
2022-01-26 09:18:22,72.0,470.0,77.0,28.0,19.0,17.0,335.0,26.0,107.6,332.0,79.6,1245103.6816675,1812.0,8914.186020232,,,,,,,,SLM00574,Fernando de Noronha,0.4822226079995744,1632,456.96,200.14880952380952,155.67498625000007,3.0
2022-01-26 08:18:22,77.0,449.0,84.0,45.0,77.0,14.0,516.0,26.0,197.35,515.0,80.0,1244964.09467375,1803.5,8913.203797224,,,,,,,,SLM00574,Fernando de Noronha,0.5000004000012268,1632,734.4,228.41435185185188,139.58699374995194,1.0
2022-01-26 07:18:21,75.0,453.5,83.0,39.0,45.5,15.5,452.0,26.0,164.85,452.0,76.8,1244789.01946125,1790.5,8912.203518646,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,636.48,220.15224358974356,175.07521250005811,0.0
2022-01-26 02:18:17,69.0,482.0,71.0,22.0,14.5,17.0,282.0,26.0,68.4,267.0,78.0,1244642.33482375,1804.5,8910.828239768001,,,,,,,,SLM00574,Fernando de Noronha,0.26444465599888645,1632,359.04,161.9318181818182,146.68463749997318,15.0
2022-01-26 01:18:16,66.5,485.0,70.0,20.0,15.0,17.5,274.0,26.0,59.6,260.0,78.0,1244577.03650125,1807.0,8910.063239156,,,,,,,,SLM00574,Fernando de Noronha,0.5005559560013353,1632,326.4,155.20833333333334,65.29832249996252,14.0
2022-01-25 19:18:12,71.5,447.5,81.0,52.0,102.5,16.5,597.0,26.0,233.35,601.0,46.4,1244420.4151625,1611.5,8908.632404678,,,,,,,,SLM00574,Fernando de Noronha,0.3436113860007026,1632,848.64,233.72395833333334,156.6213387500029,4.0
2022-01-25 18:18:12,72.0,448.0,82.0,52.0,96.5,15.0,596.0,26.0,230.85,602.0,46.4,1244186.666095,1612.0,8907.788515114,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,848.64,231.21995192307693,233.74906750000082,6.0
2022-01-25 17:18:12,71.5,446.5,82.0,52.0,97.5,16.0,596.0,26.0,229.65,601.0,46.4,1243952.9170275,1608.5,8906.78768098,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,848.64,230.01802884615387,233.74906750000082,5.0
2022-01-25 16:18:11,70.5,447.0,80.0,51.0,100.5,15.5,598.0,26.0,232.05,603.0,46.4,1243726.73878,1610.5,8905.786569068001,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,832.32,236.97916666666669,226.17824749997817,5.0
2022-01-25 15:18:10,71.0,446.0,82.0,52.0,95.0,15.5,597.0,26.0,233.35,602.0,46.4,1243492.51653625,1608.5,8904.785734934001,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,848.64,233.72395833333334,234.22224375000224,5.0
2022-01-25 14:18:09,72.0,446.0,81.0,52.0,101.0,16.0,599.0,26.0,233.1,604.0,46.4,1243258.2942925,1610.5,8903.785456356,,,,,,,,SLM00574,Fernando de Noronha,0.5000004000012268,1632,848.64,233.4735576923077,234.22224375000224,5.0
2022-01-25 13:18:08,71.5,449.0,81.0,52.0,99.5,16.0,597.0,26.0,235.25,601.0,46.4,1243024.07204875,1612.0,8902.785177778,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,848.64,235.6270032051282,234.22224375000224,4.0
2022-01-25 12:18:08,72.0,447.5,81.0,53.0,100.5,16.5,598.0,26.0,233.35,602.0,46.4,1242797.89380125,1611.5,8901.784065865999,,,,,,,,SLM00574,Fernando de Noronha,0.50083373400048,1632,864.96,229.314072327044,226.17824749997817,4.0
2022-01-25 11:18:07,71.5,447.5,81.0,52.0,101.0,14.5,597.0,26.0,229.45,602.0,46.4,1242563.19838125,1612.0,8900.783231731999,,,,,,,,SLM00574,Fernando de Noronha,0.5000004000012268,1632,848.64,229.81770833333334,234.69542000000365,5.0
2022-01-25 10:18:06,71.5,449.0,80.0,52.0,98.5,15.0,596.0,26.0,233.35,600.0,46.4,1242329.44931375,1610.5,8899.782675376,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,848.64,233.72395833333334,233.74906750000082,4.0
2022-01-25 09:18:06,55.5,522.5,56.0,24.0,6.5,16.0,264.0,26.0,85.85,,76.4,1242176.613385,1794.0,8898.851285742,,,,,,,,SLM00574,Fernando de Noronha,0.4308336780013633,1632,391.68,186.3064236111111,152.83592874999158,
2022-01-25 05:18:02,68.5,479.5,72.0,21.0,13.0,18.5,274.0,26.0,66.4,265.0,76.8,1242150.58869125,1801.5,8898.140451840001,,,,,,,,SLM00574,Fernando de Noronha,0.27611133199934557,1632,342.72,164.6825396825397,26.02469375007786,9.0
2022-01-25 04:18:01,72.5,462.5,79.0,31.0,23.5,17.0,392.0,26.0,125.05,380.0,76.8,1242046.48991625,1792.0,8897.125451028,,,,,,,,SLM00574,Fernando de Noronha,0.2622224320002715,1632,505.92,210.09744623655914,104.09877499984577,12.0
2022-01-25 03:18:01,61.0,507.5,63.0,25.0,14.5,19.0,296.0,26.0,88.85,290.0,75.2,1241929.14220625,1790.5,8896.417117128,,,,,,,,SLM00574,Fernando de Noronha,0.44611146799979906,1632,408.0,185.10416666666666,117.34771000011824,6.0
2022-01-25 00:17:58,71.5,445.5,82.0,52.0,104.0,15.0,594.0,26.0,232.65,599.0,46.4,1241848.70224375,1610.5,8895.48767194,,,,,,,,SLM00574,Fernando de Noronha,0.34500027600006433,1632,848.64,233.02283653846155,80.43996250000782,5.0
2022-01-24 23:17:57,71.0,448.5,80.0,51.0,101.5,16.0,594.0,26.0,233.6,599.0,46.4,1241615.89952875,1610.5,8894.262948738,,,,,,,,SLM00574,Fernando de Noronha,0.11527786999977252,1632,832.32,238.56209150326796,232.802714999998,5.0
2022-01-24 22:17:58,72.0,447.0,81.0,52.0,103.5,15.0,593.0,26.0,232.65,599.0,46.4,1241391.14081,1612.0,8893.64739269,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,848.64,233.02283653846155,224.75871874997392,6.0
2022-01-24 21:17:57,72.5,446.0,82.0,52.0,100.0,15.0,594.0,26.0,229.45,600.0,46.4,1241157.86491875,1612.5,8892.422669488,,,,,,,,SLM00574,Fernando de Noronha,0.2755557759992371,1632,848.64,229.81770833333334,233.2758912499994,6.0
2022-01-24 20:17:57,72.0,446.5,82.0,51.0,94.5,15.0,594.0,26.0,230.85,598.0,46.4,1240925.06220375,1609.0,8891.334335284,,,,,,,,SLM00574,Fernando de Noronha,0.18888904000050388,1632,832.32,235.7536764705882,232.802714999998,4.0
2022-01-24 19:17:56,71.0,448.5,81.0,51.0,97.0,14.5,595.0,26.0,229.45,601.0,46.4,1240692.25948875,1611.5,8890.645168066,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,832.32,234.3239379084967,232.802714999998,6.0
2022-01-24 18:17:57,71.5,447.0,81.0,52.0,94.5,16.5,596.0,26.0,232.65,601.0,46.4,1240458.9835975,1608.5,8889.269889187999,,,,,,,,SLM00574,Fernando de Noronha,0.12500010000076145,1632,848.64,233.02283653846155,233.2758912499994,5.0
2022-01-24 17:17:56,71.5,447.0,81.0,52.0,101.0,15.5,597.0,26.0,228.6,602.0,46.4,1240233.27852625,1610.0,8888.644055354,,,,,,,,SLM00574,Fernando de Noronha,0.50083373400048,1632,848.64,228.96634615384613,225.70507124997675,5.0
2022-01-24 16:17:55,71.0,448.0,82.0,52.0,100.5,15.0,598.0,26.0,228.85,604.0,46.4,1240000.002635,1611.5,8887.398221024,,,,,,,,SLM00574,Fernando de Noronha,0.2555557600007887,1632,848.64,229.2167467948718,233.2758912499994,6.0
2022-01-24 15:17:56,71.5,449.0,80.0,52.0,97.5,15.5,595.0,26.0,230.6,601.0,46.4,1239767.19992,1611.5,8886.330164613999,,,,,,,,SLM00574,Fernando de Noronha,0.18750015000114217,1632,848.64,230.96955128205127,232.802714999998,6.0
2022-01-24 14:17:54,75.0,457.0,83.0,39.0,45.5,18.5,471.0,26.0,168.05,482.0,76.0,1239607.73952375,1790.5,8885.650719625999,,,,,,,,SLM00574,Fernando de Noronha,0.4919448380005633,1632,636.48,224.42574786324786,159.4603962500114,11.0
2022-01-24 13:17:54,76.0,451.5,83.0,43.0,55.0,13.0,473.0,26.0,176.25,487.0,81.2,1239443.07418875,1814.5,8884.643774376,,,,,,,,SLM00574,Fernando de Noronha,0.4972226200006844,1632,701.76,213.4811046511628,164.66533500002697,14.0
2022-01-24 12:17:52,74.5,454.0,82.0,39.0,41.0,14.5,443.0,26.0,160.55,447.0,77.6,1239271.31121,1796.5,8883.646273578,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,636.48,214.40972222222223,171.7629787500482,4.0
2022-01-24 11:17:51,75.0,452.0,80.0,44.0,128.0,17.0,509.0,26.0,188.2,512.0,78.0,1239088.19200125,1793.0,8882.645717222,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,718.08,222.77462121212116,183.11920874984935,3.0
2022-01-24 10:17:51,75.5,452.5,80.0,44.0,72.0,15.0,507.0,26.0,179.45,509.0,80.0,1238898.92150125,1807.0,8881.644883088,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,718.08,212.41714015151513,189.27050000010058,2.0
2022-01-24 09:17:50,76.0,450.5,84.0,45.0,76.0,14.5,502.0,26.0,191.2,513.0,81.2,1238717.22182125,1810.5,8880.639326728,,,,,,,,SLM00574,Fernando de Noronha,0.49555595200035896,1632,734.4,221.2962962962963,181.69968000007793,11.0
2022-01-24 05:17:46,72.5,462.5,80.0,30.0,28.0,19.5,370.0,26.0,119.6,364.0,76.0,1238545.93201875,1789.5,8879.181825562,,,,,,,,SLM00574,Fernando de Noronha,0.14805567400071595,1632,489.6,207.63888888888886,171.28980249981396,6.0
2022-01-24 04:17:46,72.0,461.5,80.0,30.0,28.0,19.5,374.0,26.0,121.5,366.0,76.0,1238426.2184275,1789.5,8878.533213932,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,489.6,210.93749999999997,119.71359125012532,8.0
2022-01-24 03:17:47,72.5,461.5,80.0,30.0,23.5,20.0,373.0,26.0,122.3,365.0,76.0,1238310.7634225,1789.5,8877.535157578,,,,,,,,SLM00574,Fernando de Noronha,0.49750039799982915,1632,489.6,212.32638888888886,115.45500499987975,8.0
2022-01-24 02:17:46,72.0,463.5,80.0,30.0,23.5,20.0,372.0,26.0,119.35,365.0,76.0,1238191.5230075,1789.5,8876.537379002,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,489.6,207.2048611111111,119.2404150001239,7.0
2022-01-24 01:17:46,73.0,461.5,80.0,30.0,23.0,19.0,372.0,26.0,119.35,365.0,76.0,1238072.75576875,1789.5,8875.536822646,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,489.6,207.2048611111111,118.76723874988966,7.0
2022-01-24 00:17:47,72.5,463.0,79.0,30.0,24.0,18.5,372.0,26.0,118.5,365.0,76.0,1237953.98853,1791.5,8874.535988512,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,489.6,205.72916666666666,118.76723875012249,7.0
2022-01-23 23:17:46,72.5,461.5,80.0,31.0,28.0,18.5,381.0,26.0,119.6,370.0,76.0,1237847.0506975,1791.5,8873.535432156,,,,,,,,SLM00574,Fernando de Noronha,0.5000003999994078,1632,505.92,200.94086021505376,106.9378325000871,11.0
2022-01-23 22:17:46,72.5,462.5,80.0,30.0,27.5,17.5,383.0,26.0,120.2,371.0,76.0,1237725.44440125,1791.5,8872.5348758,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,489.6,208.68055555555554,121.60629624989815,12.0
2022-01-23 21:17:46,72.5,461.5,80.0,30.0,31.5,18.0,386.0,26.0,121.85,371.0,76.0,1237603.36492875,1790.5,8871.534041666,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,489.6,211.54513888888886,122.07947249989957,15.0
2022-01-23 20:17:45,61.5,503.5,66.0,30.0,25.5,19.0,386.0,26.0,114.95,370.0,76.0,1237482.23180875,1791.5,8870.556818662,,,,,,,,SLM00574,Fernando de Noronha,0.47638926999934483,1632,489.6,199.56597222222223,121.13312000012957,16.0
2022-01-22 12:17:24,69.5,477.5,76.0,26.0,19.5,19.0,316.0,26.0,91.2,316.0,78.0,1237433.02147875,1804.5,8869.600429008,,,,,,,,SLM00574,Fernando de Noronha,0.1827779239993106,1632,424.32,182.6923076923077,49.21032999991439,0.0
2022-01-22 11:17:24,69.0,478.0,76.0,27.0,18.0,19.0,317.0,26.0,97.5,318.0,78.0,1237336.0203475,1802.5,8868.824595054,,,,,,,,SLM00574,Fernando de Noronha,0.40750032600044506,1632,440.64,188.07870370370372,97.00113125005737,1.0
2022-01-22 10:17:24,69.0,476.5,76.0,26.0,19.5,18.5,319.0,26.0,99.15,319.0,78.0,1237241.85827375,1803.5,8867.91681655,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,424.32,198.61778846153848,94.16207375004888,0.0
2022-01-22 09:17:23,73.5,457.0,82.0,44.0,61.5,15.5,512.0,26.0,186.45,514.0,77.6,1237136.81314625,1792.0,8866.915982416,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,718.08,220.703125,105.0451274998486,2.0
2022-01-22 08:17:24,74.5,456.5,82.0,43.0,60.5,14.0,505.0,26.0,184.8,510.0,79.2,1236988.23580375,1801.5,8865.914870503999,,,,,,,,SLM00574,Fernando de Noronha,0.5005559560013353,1632,701.76,223.8372093023256,148.57734249997884,5.0
2022-01-22 07:17:23,70.0,475.0,77.0,23.0,12.5,18.5,293.0,26.0,76.0,282.0,76.0,1236849.5951625,1795.0,8864.914314148,,,,,,,,SLM00574,Fernando de Noronha,0.5000003999994078,1632,375.36,172.1014492753623,138.64064125018194,11.0
2022-01-22 06:17:22,70.0,471.0,78.0,30.0,20.0,18.5,369.0,26.0,116.4,359.0,76.0,1236736.979215,1791.5,8863.91403557,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,489.6,202.08333333333331,112.61594749987125,10.0
2022-01-22 05:17:23,68.5,482.5,74.0,30.0,28.0,18.0,375.0,26.0,115.8,364.0,76.0,1236620.10468125,1792.0,8862.913201436,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,489.6,201.04166666666666,116.87453375011683,11.0
2022-01-20 05:17:16,70.5,469.5,78.0,30.0,23.5,18.0,369.0,26.0,119.1,360.0,75.6,1236512.6936725,1786.0,8861.681811562,,,,,,,,SLM00574,Fernando de Noronha,0.27583355399838183,1632,489.6,206.77083333333331,107.41100874985568,9.0
2022-01-20 04:17:16,70.5,470.0,78.0,30.0,25.0,18.5,378.0,26.0,119.95,365.0,75.6,1236392.98008125,1787.0,8860.905977608,,,,,,,,SLM00574,Fernando de Noronha,0.5000004000012268,1632,489.6,208.24652777777777,119.71359125012532,13.0
2022-01-20 03:17:15,53.5,532.0,54.0,30.0,18.0,19.5,373.0,26.0,121.25,364.0,75.6,1236272.79331375,1786.0,8859.926254602,,,,,,,,SLM00574,Fernando de Noronha,0.4797226059999957,1632,489.6,210.5034722222222,120.1867674998939,9.0
2022-01-19 15:17:11,71.0,469.0,79.0,30.0,24.0,16.5,363.0,26.0,113.9,351.0,76.8,1236219.79757375,1796.5,8859.160976211999,,,,,,,,SLM00574,Fernando de Noronha,0.2838891160008643,1632,489.6,197.74305555555557,52.99574000015855,12.0
2022-01-19 14:17:11,71.5,469.0,79.0,28.0,20.5,16.5,354.0,26.0,109.25,344.0,76.8,1236106.23527375,1793.0,8858.376808918001,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,456.96,203.21800595238096,113.56229999987409,10.0
2022-01-19 13:17:11,70.5,468.0,79.0,29.0,17.0,17.0,356.0,26.0,108.2,342.0,76.8,1235994.0925025,1795.0,8857.375974784001,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,473.28,194.32471264367817,112.14277125010267,14.0
2022-01-19 12:17:10,70.5,471.5,78.0,29.0,24.5,17.5,361.0,26.0,112.0,349.0,76.8,1235881.476555,1795.5,8856.37514065,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,473.28,201.14942528735634,112.61594749987125,12.0
2022-01-19 11:17:10,69.0,477.5,76.0,26.0,16.5,17.5,316.0,26.0,95.1,314.0,76.8,1235784.9486,1798.0,8855.374584294,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,424.32,190.50480769230768,96.52795500005595,2.0
2022-01-19 10:17:10,68.5,477.0,76.0,26.0,13.5,18.5,322.0,26.0,100.0,319.0,76.8,1235686.05476375,1796.5,8854.374027938,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,424.32,200.32051282051282,98.89383625006303,3.0
2022-01-19 09:17:10,59.5,515.0,62.0,26.0,18.0,17.0,321.0,26.0,93.7,309.0,76.8,1235587.1609275,1797.5,8853.373471582,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,424.32,187.70032051282053,98.8938362498302,12.0
2022-01-18 15:17:07,65.5,491.5,69.0,16.0,9.5,15.0,227.0,26.0,37.55,224.0,76.8,1235560.18988125,1801.5,8852.649026558,,,,,,,,SLM00574,Fernando de Noronha,0.11083342200072366,1632,261.12,122.23307291666666,26.97104625008069,3.0
2022-01-18 14:17:08,63.0,502.0,67.0,16.0,2.5,19.5,224.0,26.0,38.0,224.0,76.8,1235509.5600225,1804.5,8852.037914958,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,261.12,123.69791666666667,50.62985874991864,0.0
2022-01-18 03:17:03,67.0,487.0,72.0,22.0,11.0,15.0,280.0,26.0,69.45,261.0,76.8,1235466.50098375,1798.0,8850.656524964,,,,,,,,SLM00574,Fernando de Noronha,0.1572223479997774,1632,359.04,164.41761363636363,43.05903875012882,19.0
2022-01-18 02:17:03,68.5,482.0,74.0,19.0,8.5,16.5,266.0,26.0,57.35,266.0,76.4,1235402.62219,1800.0,8850.001524439998,,,,,,,,SLM00574,Fernando de Noronha,0.4977781760007929,1632,310.08,157.2094298245614,63.87879374995828,0.0
2022-01-18 01:17:03,71.5,464.5,81.0,31.0,32.0,16.5,394.0,26.0,129.45,385.0,76.4,1235290.0062425,1792.0,8849.003468086,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,505.92,217.4899193548387,112.61594750010408,9.0
2022-01-18 00:17:03,71.5,466.5,80.0,30.0,28.0,15.0,379.0,26.0,121.0,370.0,76.4,1235169.819475,1794.0,8848.00291173,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,489.6,210.06944444444443,120.1867674998939,9.0
2022-01-17 23:17:03,71.0,468.0,79.0,31.0,24.5,16.0,379.0,26.0,121.0,368.0,76.4,1235046.79365,1791.5,8847.002355374,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,505.92,203.29301075268816,123.02582500013523,11.0
2022-01-17 22:17:03,65.0,495.0,69.0,21.0,15.5,16.0,283.0,26.0,64.6,261.0,77.2,1234940.80217,1799.0,8846.001799018,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,342.72,160.21825396825395,105.99147999985144,22.0
2022-01-17 07:16:59,68.0,484.0,73.0,20.0,14.5,17.0,273.0,26.0,60.2,265.0,78.0,1234887.33325375,1805.0,8845.067076048,,,,,,,,SLM00574,Fernando de Noronha,0.14000011200005247,1632,326.4,156.77083333333334,53.46891624992713,8.0
2022-01-17 06:17:00,72.0,467.5,80.0,31.0,29.5,15.5,377.0,26.0,121.85,364.0,78.4,1234792.2248275,1804.5,8844.426797758,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,505.92,204.7211021505376,95.1084262500517,13.0
2022-01-17 05:16:59,71.0,469.0,80.0,30.0,26.5,14.5,378.0,26.0,120.75,365.0,79.2,1234682.92111375,1810.5,8843.425963624,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,489.6,209.63541666666666,109.30371375009418,13.0
2022-01-17 04:16:59,66.0,492.5,71.0,29.0,19.5,14.5,351.0,26.0,108.65,344.0,79.2,1234568.8856375,1808.5,8842.425407268001,,,,,,,,SLM00574,Fernando de Noronha,0.5000003999994078,1632,473.28,195.1329022988506,114.0354762498755,7.0
2022-01-16 16:16:56,75.0,454.0,84.0,50.0,91.0,12.5,523.0,26.0,204.5,526.0,82.4,1234383.4005475,1814.5,8841.13068401,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,816.0,213.02083333333334,185.48509000008926,3.0
2022-01-16 15:16:55,73.0,461.5,82.0,29.0,22.5,14.0,411.0,26.0,101.65,409.0,80.4,1234231.9841475,1816.5,8840.130127654,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,473.28,182.5610632183908,151.41639999998733,2.0
2022-01-16 07:16:54,72.5,460.0,81.0,38.0,40.0,16.5,437.0,26.0,158.65,441.0,76.0,1233979.30803,1782.0,8838.312348422,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,620.16,217.44791666666669,252.67611750005744,4.0
2022-01-16 06:16:54,72.0,464.0,81.0,33.0,34.0,13.0,403.0,26.0,137.05,404.0,80.0,1233823.1598675,1810.5,8837.311514288,,,,,,,,SLM00574,Fernando de Noronha,0.5005559559995163,1632,538.56,216.30366161616163,156.1481625000015,1.0
2022-01-16 05:16:54,75.0,454.5,84.0,48.0,92.0,13.0,523.0,26.0,211.15,527.0,81.2,1233669.8507625,1809.5,8836.310680154,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,783.36,229.11241319444446,153.309104999993,4.0
2022-01-16 04:16:53,76.0,454.5,84.0,49.0,95.5,13.5,523.0,26.0,208.65,525.0,81.6,1233471.58991375,1811.0,8835.310123798,,,,,,,,SLM00574,Fernando de Noronha,0.5002781779985526,1632,799.68,221.7793367346939,198.26084874989465,2.0
2022-01-16 03:16:53,51.5,601.0,40.0,16.0,3.5,18.0,210.0,26.0,33.6,216.0,75.2,1233279.00718,1792.0,8834.382900834,,,,,,,,SLM00574,Fernando de Noronha,0.4269447860006039,1632,261.12,109.37500000000001,192.5827337501105,6.0
2022-01-15 19:16:51,56.0,527.5,57.0,24.0,7.5,19.0,274.0,26.0,79.55,263.0,76.0,1233271.90953625,1793.0,8833.825678166,,,,,,,,SLM00574,Fernando de Noronha,0.12694454600023164,1632,391.68,172.6345486111111,7.097643750021234,11.0
2022-01-08 14:16:04,69.0,457.0,82.0,51.0,96.0,16.5,600.0,26.0,230.15,604.0,46.4,1233220.333325,1610.5,8832.950399688001,,,,,,,,SLM00574,Fernando de Noronha,0.12777787999948487,1632,832.32,235.03880718954247,51.57621124992147,4.0
2021-12-13 07:09:04,73.5,458.0,82.0,33.0,36.0,17.5,414.0,26.0,134.9,414.0,76.8,1233061.346105,1792.0,8831.704009802,,,,,,,,SLM00574,Fernando de Noronha,0.32083358999989287,1632,538.56,212.91035353535355,158.98722000000998,0.0
2021-12-13 06:09:03,74.0,456.0,82.0,33.0,32.0,18.0,415.0,26.0,135.95,413.0,76.8,1232918.92005375,1792.0,8830.882898034,,,,,,,,SLM00574,Fernando de Noronha,0.5002781780003716,1632,538.56,214.56755050505052,142.42605124996044,2.0
