Timestamp,Latitude,Longitude,Heading [Degrees],Current Geofence,Speed [km/h],Oil Filter Differential Pressure [kPa],Turbo Outlet Pressure (absolute) [kPa],EXH_L,Load,Boost,Total_Fuel,Batt,Fuel_Rate,Throttle Position [%],Fuel Filter Differential Pressure [kPa],EXH_R,RPM,Coolant_Temp,Oil_Press,Cumulative Max Fuel Usage [L],Cumulative Idle Fuel Usage [L],SMH,DIAG_STATS,Run Status,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-27 15:49:02,,,,,,71.5,131.0,407.0,49.0,30.0,233028435.21289,26.5,140.000002086163,88.8000013232231,52.0,403.0,1798.0,79.0,470.5,,,57145.227938368,,,ABB00235,Florianopolis,0.1644445759957307,1678.0,822.22,144.73012304886592,156.14816200733185,4.0
2022-04-27 14:49:01,,,,,,72.5,140.0,454.0,53.0,37.0,233028279.064728,26.5,170.050002533942,88.8000013232231,30.0,426.0,1799.0,81.0,466.0,,,57144.34920750628,,,ABB00235,Florianopolis,0.14285725714580622,1678.0,889.34,162.52783204831752,156.14816200733185,28.0
2022-04-27 13:48:59,,,,,,72.0,155.5,500.0,42.0,53.5,233028078.437998,27.0,201.500003002584,88.8000013232231,25.5,453.0,1805.0,80.0,468.5,,,57143.396825792,,,ABB00235,Florianopolis,0.16666680000344058,1678.0,704.76,243.02599828622002,200.62672999501228,47.0
2022-04-27 08:48:54,,,,,,71.5,147.0,482.0,40.0,47.5,249805155.144991,27.0,190.350002836436,88.8000013232231,34.5,437.0,1800.0,80.0,467.5,,,57141.9852691072,,,ABB00235,Florianopolis,0.12533343359973514,1678.0,671.2,241.05706557057596,16777076.706993014,45.0
2022-04-27 07:48:53,,,,,,72.0,142.0,472.0,54.0,43.0,249804961.142729,27.0,176.700002633035,88.8000013232231,35.5,429.0,1796.5,80.0,468.5,,,57141.06793504,,,ABB00235,Florianopolis,0.16666679999616463,1678.0,906.12,165.75619370290886,194.00226199626923,43.0
2022-04-27 06:48:52,,,,,,72.0,151.5,483.0,54.0,51.0,249804788.906574,27.0,191.650002855808,88.4000013172627,38.0,440.0,1800.0,80.0,467.5,,,57139.9346008,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,906.12,179.78027460759813,172.23615500330925,43.0
2022-04-27 05:48:52,,,,,,71.5,129.0,410.0,49.0,29.5,249804627.553473,27.0,144.300002150238,88.8000013232231,33.5,389.0,1797.5,79.0,472.5,,,57139.02031435428,,,ABB00235,Florianopolis,0.14285725714580622,1678.0,822.22,149.1754053996525,161.35310101509094,21.0
2022-04-27 04:48:51,,,,,,72.0,131.5,408.0,48.0,29.0,249804484.654245,26.5,141.300002105534,88.8000013232231,62.0,395.0,1796.5,80.0,475.0,,,57138.06496967466,,,ABB00235,Florianopolis,0.16740754133934388,1678.0,805.44,149.11725490378413,142.89922800660133,13.0
2022-04-26 09:48:31,,,,,,71.5,144.5,465.0,55.0,41.5,1011095202.85926,26.5,179.300002671778,88.8000013232231,40.0,435.0,1797.5,80.0,473.5,,,57137.1372652288,,,ABB00235,Florianopolis,0.15200012160494225,1678.0,922.9,165.13707039875536,761290718.205015,30.0
2022-04-26 08:48:30,,,,,,72.5,153.0,486.0,55.0,49.0,1011095014.53511,26.5,197.150002937764,88.4000013172627,38.5,443.0,1796.5,80.0,473.5,,,57136.183486687994,,,ABB00235,Florianopolis,0.1659260586675373,1678.0,922.9,181.57709664871535,188.32414996623993,43.0
2022-04-26 07:48:29,,,,,,72.5,162.0,499.0,58.0,62.5,1011094809.64979,26.5,222.800003319979,88.4000013172627,38.0,458.0,1801.0,80.0,470.5,,,57135.185708111996,,,ABB00235,Florianopolis,0.16666680000344058,1678.0,973.24,194.58715509225078,204.8853199481964,41.0
2022-04-26 06:48:29,,,,,,73.0,158.0,497.0,44.0,58.5,1011094594.3546,26.5,210.800003141165,88.8000013232231,40.0,459.0,1800.0,80.0,472.5,,,57134.185707312005,,,ABB00235,Florianopolis,0.25000019999424694,1678.0,738.32,242.6861017851206,215.2951900959015,38.0
2022-04-26 05:48:27,,,,,,72.5,158.5,499.0,57.0,60.5,1011094380.47894,27.0,213.500003181398,88.4000013172627,50.5,457.0,1802.5,80.0,474.0,,,57133.085706432,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,956.46,189.73611306713119,213.87565994262695,42.0
2022-04-26 03:38:05,,,,,,71.5,145.5,483.0,54.0,45.5,501869764.737833,27.0,185.950002770871,88.8000013232231,438.0,431.0,1797.5,81.0,468.5,,,57131.772372048,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,906.12,174.43330061718135,509224615.741107,52.0
2022-04-26 02:38:04,,,,,,72.5,147.5,482.0,54.0,43.5,501869584.457681,26.5,186.450002778322,88.8000013232231,436.0,431.0,1795.5,81.0,470.0,,,57130.772371248,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,906.12,174.90233342335858,180.2801520228386,51.0
2022-04-26 01:38:03,,,,,,72.0,148.5,484.0,56.0,46.0,501869398.026239,27.0,188.350002806634,88.8000013232231,433.5,432.0,1796.5,81.0,467.0,,,57129.432370176,,,ABB00235,Florianopolis,0.8400006719966768,1678.0,939.68,170.37449172658663,186.4314420223236,52.0
2022-04-26 00:38:02,,,,,,72.5,147.5,484.0,55.0,47.5,501869211.12162,27.0,184.400002747774,88.8000013232231,429.0,431.0,1800.0,81.0,468.5,,,57128.26199886933,,,ABB00235,Florianopolis,0.330370634663268,1678.0,922.9,169.83422075588678,186.90461897850037,53.0
2022-04-25 23:38:01,,,,,,72.0,147.5,481.0,56.0,44.0,501869030.368293,27.0,187.150002788752,88.8000013232231,428.0,428.0,1792.0,81.0,468.5,,,57127.430146351995,,,ABB00235,Florianopolis,0.16666680000344058,1678.0,939.68,169.28901580371956,180.75332701206207,53.0
2022-04-25 22:38:00,,,,,,71.5,145.5,485.0,55.0,45.5,501868845.829555,26.5,183.700002737343,88.8000013232231,421.0,430.0,1795.5,81.0,468.5,,,57125.930145152,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,922.9,169.18951384412347,184.53873801231384,55.0
2022-04-25 21:37:59,,,,,,72.0,148.5,485.0,54.0,46.0,501868660.817641,26.5,187.850002799183,88.4000013172627,408.5,433.0,1799.0,81.0,469.5,,,57125.396811392,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,906.12,176.21562528065326,185.01191395521164,52.0
2022-04-25 20:37:57,,,,,,72.0,146.0,482.0,56.0,46.5,501868474.386199,26.5,187.050002787262,88.8000013232231,390.5,433.0,1794.0,81.0,469.0,,,57124.263477152,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,169.19855947681413,186.4314420223236,49.0
2022-04-25 19:37:58,,,,,,73.5,152.0,491.0,41.0,48.5,501868284.169346,26.5,188.600002810359,88.8000013232231,268.5,444.0,1805.0,82.0,467.5,,,57123.263476352,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,687.98,233.01549810867346,190.21685302257538,47.0
2022-04-25 18:37:56,,,,,,72.5,153.0,493.0,42.0,47.5,501868091.113436,27.0,194.650002900511,88.8000013232231,267.5,450.0,1796.5,82.0,466.5,,,57122.263475552,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,704.76,234.76432042884718,193.05590999126434,43.0
2022-04-25 17:37:54,,,,,,73.0,152.0,495.0,56.0,51.0,501867895.218469,26.5,201.900003008544,88.8000013232231,268.5,445.0,1795.5,82.0,467.0,,,57121.34569704,,,ABB00235,Florianopolis,0.2511113119981019,1678.0,939.68,182.63132402228672,195.8949669599533,50.0
2022-04-25 16:37:54,,,,,,72.5,155.5,492.0,42.0,52.0,501867694.118563,26.5,199.050002966076,88.8000013232231,282.5,454.0,1801.0,82.0,466.5,,,57120.259029504,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,704.76,240.07109160730548,201.09990602731705,38.0
2022-04-25 15:37:53,,,,,,73.0,154.5,498.0,57.0,53.0,501867491.599128,27.0,202.25000301376,88.4000013172627,303.5,451.0,1798.0,81.0,466.0,,,57119.092361904,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,956.46,179.73830851441355,202.5194349884987,47.0
2022-04-25 14:37:52,,,,,,72.5,152.5,498.0,57.0,52.0,501867290.972398,27.0,204.750003051013,88.8000013232231,319.0,452.0,1790.5,81.0,467.0,,,57118.094583328,,,ABB00235,Florianopolis,0.49777817600261187,1678.0,956.46,181.96004285946202,200.6267300248146,46.0
2022-04-25 13:37:50,,,,,,73.0,154.5,498.0,56.0,52.5,501867089.872491,26.5,202.850003022701,88.8000013232231,322.5,452.0,1795.0,81.0,465.5,,,57117.096804752,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,939.68,183.49065912789018,201.09990698099136,46.0
2022-04-25 12:37:50,,,,,,73.0,155.5,496.0,56.0,53.5,501866888.772585,26.5,203.900003038347,88.8000013232231,317.5,449.0,1803.5,82.0,466.5,,,57116.263470752,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,184.44045056039815,201.09990602731705,47.0
2022-04-25 11:37:50,,,,,,73.5,152.5,499.0,42.0,54.0,501866686.726326,26.5,199.250002969056,88.8000013232231,328.5,452.0,1799.0,82.0,468.0,,,57115.263469952,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,704.76,240.3123084790533,202.04625898599625,47.0
2022-04-25 10:37:49,,,,,,72.5,154.5,500.0,56.0,55.0,501866482.787363,26.5,202.600003018975,88.4000013172627,346.5,455.0,1790.5,82.0,465.5,,,57114.096802351996,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,939.68,183.2645183106257,203.938962996006,45.0
2022-04-25 09:37:49,,,,,,73.0,157.5,498.0,42.0,51.5,501866277.902046,26.5,199.600002974272,88.8000013232231,363.5,453.0,1801.5,82.0,467.5,,,57113.346801752,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,704.76,240.73443800461322,204.88531696796417,45.0
2022-04-25 08:37:48,,,,,,73.5,156.5,500.0,55.0,56.0,501866071.597201,26.5,203.200003027916,88.8000013232231,378.5,456.0,1799.0,82.0,465.0,,,57112.096800752,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,922.9,187.14920638609667,206.30484503507614,44.0
2022-04-25 07:37:46,,,,,,73.5,157.5,499.0,56.0,55.5,501865866.238709,27.0,205.200003057718,88.4000013172627,378.5,452.0,1796.5,82.0,465.5,,,57111.345689040005,,,ABB00235,Florianopolis,0.2511113119981019,1678.0,939.68,185.61638281016974,205.3584920167923,47.0
2022-04-25 06:37:46,,,,,,73.5,158.5,499.0,57.0,56.0,501865662.299745,26.5,208.650003109127,88.8000013232231,367.5,452.0,1795.5,82.0,466.0,,,57110.259021504,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,956.46,185.42594843773702,203.93896394968033,47.0
2022-04-25 05:37:45,,,,,,74.0,156.0,499.0,55.0,54.5,501865459.307134,26.5,200.100002981722,88.8000013232231,349.5,452.0,1799.0,84.0,461.5,,,57109.259020704,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,922.9,184.2940757768596,202.99261105060577,47.0
2022-04-25 04:37:44,,,,,,74.0,156.0,498.0,44.0,55.0,501865254.421818,26.5,208.050003100187,88.8000013232231,317.5,455.0,1801.0,84.0,462.0,,,57108.26050138666,,,ABB00235,Florianopolis,0.3318521173350746,1678.0,738.32,239.5201303434269,204.8853159546852,43.0
2022-04-25 03:37:43,,,,,,74.5,158.0,502.0,44.0,58.0,501865044.804739,26.5,209.500003121793,88.8000013232231,270.0,462.0,1801.5,86.0,458.0,,,57107.263463552,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,738.32,241.1894607399556,209.6170790195465,40.0
2022-04-25 02:37:41,,,,,,74.5,159.0,501.0,56.0,55.5,501864834.241307,26.5,204.350003045052,88.8000013232231,225.5,462.0,1795.5,86.0,459.0,,,57106.096795952006,,,ABB00235,Florianopolis,0.5000003999957698,1678.0,939.68,184.84750403147265,210.5634319782257,39.0
2022-04-25 01:37:40,,,,,,74.5,158.0,499.0,44.0,54.0,501864623.677876,27.0,208.550003107637,88.8000013232231,236.0,462.0,1803.5,86.0,459.5,,,57105.263461952,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,738.32,240.0957615146433,210.5634310245514,37.0
2022-04-25 00:37:39,,,,,,74.0,160.5,501.0,56.0,56.5,501864412.168093,26.5,211.500003151596,88.8000013232231,262.0,461.0,1799.0,84.0,461.0,,,57104.396794591994,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,939.68,191.31513140521943,211.50978296995163,40.0
2022-04-24 23:37:38,,,,,,73.0,158.5,501.0,44.0,55.5,501864201.604661,27.0,208.650003109127,88.8000013232231,218.0,462.0,1801.5,83.0,463.0,,,57103.096793552,,,ABB00235,Florianopolis,0.5000003999957698,1678.0,738.32,240.2108877488866,210.56343203783035,39.0
2022-04-24 22:37:39,,,,,,74.0,159.0,502.0,56.0,57.5,501863991.514406,27.0,212.200003162026,89.2000013291836,206.5,465.0,1795.5,83.0,462.5,,,57102.096792751996,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,939.68,191.9483256935575,210.0902549624443,37.0
2022-04-24 21:37:37,,,,,,73.0,161.5,503.0,57.0,57.5,501863778.585094,27.0,212.100003160536,88.8000013232231,204.5,463.0,1796.5,83.0,464.5,,,57101.261977269336,,,ABB00235,Florianopolis,0.33481508266413584,1678.0,956.46,188.49194183390378,212.92931205034256,40.0
2022-04-24 20:37:35,,,,,,72.5,156.5,501.0,57.0,55.5,501863567.548486,27.0,207.450003091246,88.8000013232231,200.5,459.0,1795.0,82.0,464.0,,,57100.259013504,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,956.46,184.35951595211415,211.03660798072815,42.0
2022-04-24 19:37:35,,,,,,72.5,154.5,499.0,56.0,55.5,501863359.824113,26.5,207.800003096461,88.8000013232231,180.5,459.0,1800.0,81.0,466.0,,,57099.342346104,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,939.68,187.9682473097138,207.72437298297882,40.0
2022-04-24 18:37:34,,,,,,72.0,156.5,499.0,57.0,56.5,501863152.099739,26.5,209.500003121793,88.4000013172627,184.0,459.0,1801.5,82.0,464.0,,,57098.343456416,,,ABB00235,Florianopolis,0.24888908800494391,1678.0,956.46,186.18133811505345,207.72437399625778,40.0
2022-04-24 17:37:33,,,,,,72.5,156.0,502.0,56.0,56.0,501862942.009484,27.0,209.250003118068,88.8000013232231,176.5,466.0,1802.5,82.0,465.0,,,57097.096788751995,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,939.68,189.27986404984443,210.09025502204895,36.0
2022-04-24 16:37:33,,,,,,73.0,159.5,504.0,44.0,54.5,501862732.865581,27.0,209.000003114343,88.8000013232231,172.5,464.0,1797.5,82.0,465.0,,,57096.263454752,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,738.32,240.61382956873922,209.14390301704407,40.0
2022-04-24 15:37:31,,,,,,72.5,155.5,502.0,57.0,52.0,501862525.614384,26.5,205.700003065169,88.8000013232231,164.0,461.0,1796.5,81.0,467.0,,,57095.096787152,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,956.46,182.8043019105803,207.25119698047638,41.0
2022-04-24 14:37:30,,,,,,72.0,153.0,502.0,56.0,53.0,501862320.255891,27.0,203.300003029406,88.8000013232231,159.5,460.0,1798.0,81.0,465.5,,,57094.263453152,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,183.89771259896466,205.3584929704666,42.0
2022-04-24 13:37:30,,,,,,72.5,152.5,499.0,56.0,54.0,501862117.26328,27.0,202.850003022701,88.8000013232231,158.0,458.0,1797.5,81.0,466.5,,,57093.263452352,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,183.49065912789018,202.99261105060577,41.0
2022-04-24 12:37:29,,,,,,72.5,153.5,499.0,43.0,54.0,501861914.270669,26.5,202.000003010035,88.8000013232231,153.0,458.0,1801.0,82.0,466.0,,,57092.263451552004,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,721.54,237.9632488268561,202.99261099100113,41.0
2022-04-24 11:37:28,,,,,,72.0,156.0,500.0,56.0,51.5,501861711.278058,26.5,203.400003030896,88.4000013172627,149.0,458.0,1795.5,81.0,467.0,,,57091.34567304,,,ABB00235,Florianopolis,0.2511113119981019,1678.0,939.68,183.9881689258701,202.99261099100113,42.0
2022-04-24 10:37:27,,,,,,72.5,154.5,500.0,56.0,50.5,501861508.758623,26.5,203.050003025681,88.8000013232231,140.0,460.0,1798.0,82.0,466.5,,,57090.342338903996,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,939.68,183.6715717817011,202.5194349884987,40.0
2022-04-24 09:37:25,,,,,,72.5,153.5,500.0,57.0,54.5,501861304.819659,27.0,204.500003047287,88.8000013232231,116.5,457.0,1795.0,81.0,466.0,,,57088.842337704,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,956.46,181.73786942495656,203.93896400928497,43.0
2022-04-24 08:37:25,,,,,,72.0,154.0,500.0,58.0,52.0,501861101.353871,26.5,202.600003018975,88.8000013232231,137.5,456.0,1792.0,81.0,466.0,,,57088.260485386665,,,ABB00235,Florianopolis,0.3318521173350746,1678.0,973.24,176.94505216198343,203.46578800678253,44.0
2022-04-24 07:37:23,,,,,,71.5,154.5,500.0,56.0,51.0,501860897.888084,27.0,204.250003043562,88.8000013232231,129.5,455.0,1798.0,81.0,468.0,,,57087.263447552,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,184.7570477045672,203.46578699350357,45.0
2022-04-24 06:37:23,,,,,,72.0,153.0,499.0,57.0,53.0,501860696.315001,27.0,207.00000308454,88.8000013232231,126.5,456.0,1799.0,81.0,467.0,,,57086.346780152,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,956.46,183.959603770005,201.5730829834938,43.0
2022-04-24 05:37:22,,,,,,72.5,154.0,499.0,57.0,55.0,501860495.215095,26.5,202.35000301525,88.8000013232231,104.5,452.0,1801.0,81.0,468.0,,,57085.346779351996,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,956.46,179.82717788821537,201.09990602731705,47.0
2022-04-24 04:37:20,,,,,,72.0,153.5,500.0,55.0,52.5,501860292.69566,26.5,202.35000301525,88.8000013232231,86.5,455.0,1799.0,81.0,467.0,,,57084.263445152,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,922.9,186.36634799324142,202.5194349884987,45.0
2022-04-24 03:37:19,,,,,,71.5,154.0,501.0,55.0,52.5,501860091.122578,27.0,198.450002957135,88.8000013232231,84.5,454.0,1801.5,81.0,468.0,,,57083.096777552,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,922.9,182.77440948484642,201.57308197021484,47.0
2022-04-24 02:37:18,,,,,,72.0,150.5,498.0,56.0,51.5,501859891.915376,27.0,194.750002902001,88.8000013232231,78.0,449.0,1794.0,80.0,468.0,,,57082.094554528,,,ABB00235,Florianopolis,0.5022226240034797,1678.0,939.68,176.16369664854085,199.20720201730728,49.0
2022-04-24 01:37:18,,,,,,72.0,151.0,498.0,56.0,51.5,501859694.127704,27.0,196.650002930313,88.8000013232231,57.0,449.0,1795.0,80.0,469.5,,,57081.392331744,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,939.68,177.88236685974593,197.78767198324203,49.0
2022-04-24 00:37:17,,,,,,72.5,150.5,496.0,42.0,53.0,501859494.920503,26.5,198.20000295341,88.8000013232231,59.5,452.0,1803.5,81.0,469.0,,,57080.09233070401,,,ABB00235,Florianopolis,0.5000003999957698,1678.0,704.76,239.04591990237603,199.20720100402832,44.0
2022-04-23 23:37:14,,,,,,72.0,154.5,499.0,55.0,51.0,501859293.820596,26.5,202.100003011525,88.8000013232231,64.5,455.0,1798.0,81.0,466.5,,,57079.1941077632,,,ABB00235,Florianopolis,0.19911127040541032,1678.0,922.9,186.13609552475484,201.099907040596,44.0
2022-04-23 22:37:14,,,,,,72.0,153.5,499.0,57.0,53.5,501859091.774338,27.0,204.500003047287,88.8000013232231,55.0,455.0,1797.5,82.0,465.0,,,57078.346773752,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,956.46,181.73786942495656,202.04625797271729,44.0
2022-04-23 21:37:13,,,,,,72.5,153.0,500.0,57.0,54.0,501858889.254903,26.5,204.500003047287,88.8000013232231,48.0,455.0,1795.0,82.0,466.0,,,57077.096772752004,,,ABB00235,Florianopolis,0.25000019999424694,1678.0,956.46,181.73786942495656,202.5194349884987,45.0
2022-04-23 20:37:12,,,,,,72.0,153.5,501.0,43.0,54.5,501858687.208644,26.5,200.100002981722,88.8000013232231,48.0,455.0,1801.5,81.0,466.0,,,57076.263438752,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,721.54,235.7249806448204,202.0462590456009,46.0
2022-04-23 19:37:11,,,,,,72.5,156.0,502.0,57.0,54.0,501858485.162385,27.0,202.950003024191,88.8000013232231,24.5,458.0,1794.0,81.0,466.0,,,57075.346771352,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,956.46,180.36039413102728,202.04625898599625,44.0
2022-04-23 18:37:11,,,,,,72.5,157.0,500.0,56.0,53.0,501858282.64295,26.5,204.150003042072,88.8000013232231,3.5,458.0,1798.0,81.0,466.5,,,57074.396770592,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,939.68,184.66659137766177,202.5194349884987,42.0
2022-04-23 17:37:09,,,,,,72.0,157.0,502.0,57.0,54.5,501858079.650339,27.0,207.450003091246,88.8000013232231,18.5,460.0,1797.5,82.0,465.5,,,57073.263436352,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,956.46,184.35951595211415,202.99261099100113,42.0
2022-04-23 16:37:08,,,,,,73.0,155.5,502.0,43.0,53.0,501857876.657728,27.0,197.950002949685,88.8000013232231,8.0,457.0,1802.5,82.0,466.0,,,57072.34565784,,,ABB00235,Florianopolis,0.2511113119981019,1678.0,721.54,233.19220349146582,202.99261099100113,45.0
2022-04-23 15:37:08,,,,,,73.0,154.0,504.0,56.0,53.0,501857673.665116,26.5,201.400003001094,88.8000013232231,23.5,458.0,1795.5,81.0,465.0,,,57071.258990304,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,182.17904238775958,202.9926120042801,46.0
2022-04-23 14:37:07,,,,,,73.0,153.0,504.0,57.0,54.5,501857471.618858,26.5,205.100003056228,88.8000013232231,9.5,458.0,1795.5,82.0,466.5,,,57070.258989504,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,956.46,182.27108566776843,202.04625803232193,46.0
2022-04-23 13:37:06,,,,,,72.0,154.0,502.0,57.0,52.0,501857270.518951,26.5,200.700002990663,88.8000013232231,63.5,455.0,1794.0,81.0,466.5,,,57069.343433216,,,ABB00235,Florianopolis,0.24888908799766796,1678.0,956.46,178.36083322048339,201.09990698099136,47.0
2022-04-23 12:37:05,,,,,,72.0,153.5,501.0,56.0,52.5,501857069.419045,26.5,201.400003001094,88.8000013232231,1.5,456.0,1798.0,81.0,465.5,,,57068.346765752,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,939.68,182.17904238775958,201.09990602731705,45.0
2022-04-23 11:37:04,,,,,,72.0,153.5,503.0,56.0,53.0,501856868.792315,27.0,203.800003036857,88.8000013232231,2.0,457.0,1795.0,81.0,466.0,,,57067.096764752,,,ABB00235,Florianopolis,0.16666679999616463,1678.0,939.68,184.34999423349274,200.62672996520996,46.0
2022-04-23 10:37:04,,,,,,72.0,154.5,501.0,56.0,52.5,501856667.219233,27.0,201.400003001094,88.8000013232231,53.5,455.0,1795.0,81.0,467.5,,,57065.930097152,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,182.17904238775958,201.5730820298195,46.0
2022-04-23 08:37:02,,,,,,73.0,157.0,501.0,57.0,57.0,501856257.921776,27.0,206.150003071874,88.8000013232231,51.5,458.0,1795.5,81.0,467.0,,,57064.096762352,,,ABB00235,Florianopolis,0.5000004000030458,1678.0,956.46,183.20421409268855,409.2974569797516,43.0
2022-04-23 07:37:01,,,,,,72.5,156.0,501.0,56.0,52.5,501856053.982813,27.0,201.500003002584,88.8000013232231,49.5,456.0,1798.0,81.0,467.5,,,57063.096761552006,,,ABB00235,Florianopolis,0.25000019999424694,1678.0,939.68,182.26949871466502,203.938962996006,45.0
2022-04-23 06:36:58,,,,,,72.0,152.5,500.0,57.0,55.0,501855850.517025,26.5,204.750003051013,88.8000013232231,48.0,454.0,1800.0,80.0,468.5,,,57062.09453852801,,,ABB00235,Florianopolis,0.2511113119981019,1678.0,956.46,181.96004285946202,203.46578800678253,46.0
2022-04-23 05:36:58,,,,,,72.0,151.0,499.0,55.0,53.0,501855649.417119,26.5,197.850002948195,88.8000013232231,50.0,450.0,1799.0,80.0,467.5,,,57061.258982304,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,922.9,182.22180356047866,201.0999059677124,49.0
2022-04-23 04:36:57,,,,,,73.0,154.5,503.0,44.0,55.5,501855445.478155,27.0,209.100003115833,88.8000013232231,47.0,458.0,1801.5,81.0,467.0,,,57060.092314704,,,ABB00235,Florianopolis,0.5000003999957698,1678.0,738.32,240.72895580298248,203.93896400928497,45.0
2022-04-23 03:36:56,,,,,,72.5,156.5,501.0,56.0,54.0,501855241.066015,27.0,203.800003036857,88.8000013232231,46.0,455.0,1797.5,80.0,469.0,,,57059.26046218666,,,ABB00235,Florianopolis,0.3318521173350746,1678.0,939.68,184.34999423349274,204.41214001178741,46.0
2022-04-23 02:36:56,,,,,,72.0,157.5,500.0,56.0,55.5,501855040.912461,27.0,207.10000308603,88.8000013232231,45.0,454.0,1798.0,79.0,469.0,,,57058.346757752,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,939.68,187.33505302137485,200.15355402231216,46.0
2022-04-23 01:36:55,,,,,,71.0,156.5,501.0,56.0,55.5,501854840.285731,27.0,204.250003043562,88.8000013232231,45.0,456.0,1795.5,80.0,469.5,,,57057.263423552,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,184.7570477045672,200.62672996520996,45.0
2022-04-23 00:36:53,,,,,,72.5,156.5,503.0,43.0,56.5,501854635.400415,27.0,204.850003052503,88.8000013232231,45.0,460.0,1807.0,80.0,469.5,,,57056.383422848005,,,ABB00235,Florianopolis,0.2133335039980011,1678.0,721.54,241.32065109990793,204.88531601428986,43.0
2022-04-22 22:36:52,,,,,,70.5,157.5,499.0,43.0,56.5,231952839.825141,27.0,205.800003066659,88.8000013232231,308.5,465.0,1801.5,82.0,466.0,,,57054.458976864,,,ABB00235,Florianopolis,0.5022226240034797,1678.0,721.54,242.43978519092516,269901795.575274,34.0
2022-04-22 21:36:51,,,,,,70.0,154.0,499.0,56.0,52.5,231952634.939825,27.0,199.750002976507,88.8000013232231,296.0,462.0,1798.0,82.0,465.5,,,57053.706754039995,,,ABB00235,Florianopolis,0.2500002000015229,1678.0,939.68,180.68651299381807,204.88531601428986,37.0
2022-04-22 20:36:49,,,,,,71.0,156.0,501.0,56.0,55.0,231952430.054509,26.5,204.950003053993,88.4000013172627,286.0,464.0,1798.0,82.0,464.5,,,57052.62341984,,,ABB00235,Florianopolis,0.3333335999996052,1678.0,939.68,185.39024199290614,204.88531598448753,37.0
2022-04-22 19:36:49,,,,,,70.5,156.5,505.0,57.0,55.5,231952222.330135,27.0,211.600003153086,88.8000013232231,284.0,469.0,1795.0,82.0,464.0,,,57051.45675224,,,ABB00235,Florianopolis,0.25000019999424694,1678.0,956.46,188.04759496489459,207.7243740260601,36.0
2022-04-22 18:36:49,,,,,,71.0,159.0,505.0,58.0,58.0,231952012.23988,27.0,209.100003115833,88.8000013232231,259.0,469.0,1795.0,82.0,463.5,,,57050.75675168,,,ABB00235,Florianopolis,0.2000001600026735,1678.0,973.24,182.62196647122812,210.09025499224663,36.0
