Timestamp,Left Turbo Inlet Pressure (absolute) [kPa],Total_Fuel,Throttle Position [%],RPM,Total Operating Hours [Hours],Fuel Position,Boost,Fuel_Press,Batt,Fuel Filter Differential Pressure [kPa],EXH_L,Load,Crank_Press,Coolant_Temp,Oil_Temp,EXH_R,Oil_Press,Altitude Derate,Atmospheric Pressure [kPa],Inlet Air Temperature [Deg. C],Peak Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],Right Air Filter Restriction [kPa],Left Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Fuel_Rate,SMH,Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Longitude,Heading [Degrees],Current Geofence,Speed [km/h],Engine Code Description,Run Status,DIAG_STATS,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-29 00:00:00,98.0,240316.75,88.80000132,1801.0,38104.40581,117.7000018,,518.5,25.5,24.5,430.0,33.0,0.200000003,80.0,87.0,418.0,493.5,Off,102.0,31.50000047,7.0,29.0,3.600000054,3.800000057,77.5,129.5500019,,,,,,,,,,,,ABB00233,Marica,0.0,1678.0,553.74,198.8613819030592,17.125,12.0
2022-04-28 23:30:00,98.0,240299.625,88.80000132,1798.0,38103.90526,120.6500018,,518.0,25.5,24.5,440.0,34.0,0.200000003,80.0,87.0,431.0,489.5,Off,102.0,31.60000047,7.0,30.0,3.800000057,4.00000006,79.0,136.550002,38103.85795348485,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,570.52,203.44160011918953,17.125,9.0
2022-04-28 23:00:00,98.0,240281.375,88.80000132,1801.0,38103.40526,121.8000018,,516.5,25.5,25.5,441.0,35.0,0.100000001,81.0,88.0,433.0,491.0,Off,102.0,31.80000047,7.0,30.0,3.700000055,4.00000006,79.0,138.4500021,38103.4943169697,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,587.3,200.37885541460923,18.25,8.0
2022-04-28 22:30:00,98.0,240263.125,88.80000132,1800.0,38102.90553,121.9500018,,517.0,25.5,25.0,443.0,35.0,0.0,80.0,88.0,434.0,490.5,Off,102.0,31.80000047,7.0,30.0,3.900000058,4.200000063,78.5,138.7000021,38103.130680454546,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,587.3,200.74068071683982,18.25,9.0
2022-04-28 22:00:00,97.5,240244.75,88.80000132,1799.0,38102.40553,120.8000018,,517.5,25.5,24.0,441.0,35.0,0.200000003,81.0,87.0,433.0,491.5,Off,102.0,31.70000047,7.0,30.0,3.800000057,4.100000061,79.5,136.100002,38102.403407424245,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,587.3,196.97769742891197,18.375,8.0
2022-04-28 21:30:00,98.0,240227.0,88.80000132,1806.0,38101.90581,111.6000017,,520.5,25.5,25.5,419.0,30.0,0.200000003,79.0,86.0,406.0,497.0,Off,102.0,30.90000046,7.0,29.0,3.600000054,4.00000006,77.0,116.1500017,38101.67613439394,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,503.4,196.12137752284468,17.75,13.0
2022-04-28 21:00:00,98.0,240211.25,88.80000132,1801.0,38101.40553,113.5500017,,520.5,25.5,24.0,423.0,31.0,0.200000003,79.0,86.0,407.0,495.5,Off,102.0,30.90000046,7.0,29.0,3.600000054,4.00000006,77.0,120.0500018,38101.31249787879,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,520.18,196.16767566996043,15.75,16.0
2022-04-28 20:30:00,98.0,240195.5,88.80000132,1800.0,38100.90553,111.7500017,,521.5,26.0,26.0,419.0,30.0,0.100000001,79.0,86.0,405.0,496.0,Off,102.0,30.90000046,7.0,29.0,3.700000055,4.00000006,78.0,118.7500018,38100.58522484849,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,503.4,200.5115246920938,15.75,14.0
2022-04-28 20:00:00,98.0,240179.75,88.80000132,1796.5,38100.40581,112.1500017,,521.5,25.5,25.0,422.0,30.0,0.200000003,79.0,86.0,407.0,496.5,Off,102.0,30.90000046,7.0,29.0,3.700000055,4.100000061,77.0,116.1500017,38100.221588333334,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,503.4,196.12137752284468,15.75,15.0
2022-04-28 19:30:00,97.5,240164.0,88.80000132,1801.0,38099.90553,114.3000017,,519.5,25.5,26.0,423.0,31.0,0.200000003,79.0,86.0,410.0,494.0,Off,102.0,30.90000046,7.0,29.0,3.800000057,4.200000063,77.5,121.3500018,38099.85795181818,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,520.18,198.29194034757202,15.75,13.0
2022-04-28 19:00:00,97.5,240148.0,88.80000132,1796.5,38099.40525,115.2500017,,521.0,25.5,23.5,426.0,32.0,0.200000003,79.0,86.0,411.0,494.5,Off,102.0,31.20000046,7.0,29.0,3.900000058,4.300000064,78.0,124.8000019,38099.13067878788,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,536.96,197.55661802555124,16.0,15.0
2022-04-28 18:30:00,97.5,240132.0,88.80000132,1797.5,38098.90553,116.8500017,,519.0,25.5,25.0,428.0,33.0,0.100000001,79.0,87.0,414.0,494.0,Off,102.0,31.20000046,7.0,29.0,4.00000006,4.300000064,77.5,129.4500019,38098.767042272724,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,553.74,198.70788025968864,16.0,14.0
2022-04-28 18:00:00,97.5,240115.5,88.80000132,1798.0,38098.40553,116.1500017,,520.0,25.5,22.5,433.0,32.0,0.200000003,80.0,87.0,420.0,494.5,Off,102.0,31.20000046,7.0,29.0,4.200000063,4.500000067,77.5,124.3500019,38098.40340575758,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,536.96,196.84427446178483,16.5,13.0
2022-04-28 17:30:00,97.5,240099.25,88.80000132,1793.0,38097.90553,115.3500017,,520.5,25.5,25.0,430.0,32.0,0.200000003,80.0,87.0,416.0,494.5,Off,102.0,31.20000046,7.0,30.0,4.200000063,4.500000067,77.0,128.7500019,38098.03976924242,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,536.96,203.80941152972287,16.25,14.0
2022-04-28 17:00:00,97.0,240083.0,88.80000132,1798.0,38097.40553,115.2000017,,520.5,25.5,23.5,431.0,32.0,0.200000003,79.0,86.0,416.0,493.5,Off,102.0,31.20000046,7.0,29.0,4.400000066,4.70000007,78.0,126.0000019,38097.676132727276,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,536.96,199.4562008622616,16.25,15.0
2022-04-28 16:30:00,97.0,240067.0,88.80000132,1795.5,38096.90553,110.2500016,,522.0,25.5,24.0,425.0,29.0,0.200000003,79.0,86.0,413.0,496.0,Off,102.0,31.40000047,7.0,29.0,4.400000066,4.600000069,78.0,115.5500017,38097.31249621212,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,486.62,201.83613794130943,16.0,12.0
2022-04-28 16:00:00,97.0,240050.25,88.80000132,1801.5,38096.40553,118.1500018,,520.0,25.5,23.5,443.0,33.0,0.100000001,80.0,87.0,432.0,491.5,Off,102.0,31.70000047,7.0,30.0,5.100000076,5.000000075,78.5,130.1500019,38096.94885969697,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,553.74,199.7823917632824,16.75,11.0
2022-04-28 15:30:00,97.0,240033.0,88.80000132,1800.0,38095.90553,118.3500018,,519.5,25.5,26.0,443.0,33.0,0.100000001,80.0,87.0,429.0,493.5,Off,101.5,34.60000052,7.0,30.0,5.000000075,5.000000075,77.5,130.4000019,38096.58522318182,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,553.74,200.16614587170875,17.25,14.0
2022-04-28 15:00:00,97.0,240015.875,88.80000132,1801.0,38095.40525,119.5500018,,518.0,25.5,26.5,442.0,34.0,0.200000003,80.0,87.0,429.0,492.5,Off,102.0,31.40000047,7.0,29.0,4.900000073,4.800000072,77.5,132.650002,38095.85795015151,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,570.52,197.6311114421931,17.125,13.0
2022-04-28 14:30:00,97.0,239997.875,88.80000132,1802.5,38094.90553,122.3000018,,517.0,25.5,24.5,454.0,35.0,0.200000003,81.0,88.0,449.0,490.5,Off,101.5,32.10000048,7.0,30.0,5.000000075,4.900000073,79.0,139.6500021,38095.494313636365,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,587.3,202.11561686531584,18.0,5.0
2022-04-28 14:00:00,97.0,239979.25,88.80000132,1796.5,38094.40553,123.9500018,,515.0,25.5,23.5,453.0,36.0,0.200000003,81.0,88.0,447.0,491.5,Off,101.5,32.00000048,7.0,30.0,4.800000072,4.800000072,79.0,142.1500021,38094.76704060606,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,604.08,200.01904016852072,18.625,6.0
2022-04-28 13:30:00,97.0,239960.5,88.80000132,1799.0,38093.90553,124.2500019,,514.5,25.5,25.0,452.0,36.0,0.200000003,80.0,88.0,448.0,491.0,Off,101.5,32.00000048,7.0,30.0,4.600000069,4.600000069,79.0,142.2500021,38094.40340409091,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,604.08,200.15975000827703,18.75,4.0
2022-04-28 13:00:00,97.5,239941.5,88.80000132,1797.5,38093.40581,124.6500019,,516.0,25.5,21.5,450.0,36.0,0.200000003,81.0,88.0,446.0,491.5,Off,102.0,32.10000048,7.0,30.0,4.500000067,4.500000067,79.5,144.7500022,38094.039767575756,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,604.08,203.677496142895,19.0,4.0
2022-04-28 12:30:00,97.0,239922.125,88.80000132,1801.5,38092.90553,128.6500019,,511.0,25.5,25.5,465.0,38.0,0.200000003,82.0,89.0,469.0,488.5,Off,102.0,32.70000049,7.0,30.0,4.900000073,4.900000073,79.5,153.4500023,38093.67613106061,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,637.64,204.55508116648895,19.375,4.0
2022-04-28 12:00:00,97.0,239901.25,88.80000132,1799.0,38092.40553,131.250002,,511.0,25.5,25.0,466.0,40.0,0.200000003,82.0,89.0,468.0,489.5,Off,102.0,32.50000048,7.0,31.0,4.900000073,4.900000073,79.5,159.5000024,38093.312494545455,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,671.2,201.98897800953515,20.875,2.0
2022-04-28 11:30:00,97.0,239880.375,88.80000132,1799.0,38091.90553,130.3000019,,511.0,25.5,26.5,468.0,39.0,0.100000001,82.0,89.0,470.0,488.5,Off,102.0,32.70000049,7.0,31.0,5.000000075,5.000000075,80.0,156.3000023,38092.58522151515,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,654.42,203.01183025427096,20.875,2.0
2022-04-28 11:00:00,97.0,239859.375,88.80000132,1803.5,38091.40553,130.5000019,,511.0,25.5,25.0,468.0,39.0,0.200000003,81.0,89.0,470.0,488.5,Off,102.0,32.50000048,7.0,30.0,5.100000076,5.100000076,80.0,156.7500023,38091.857948484845,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,654.42,203.5963172809511,21.0,2.0
2022-04-28 10:30:00,96.5,239838.375,88.80000132,1799.0,38090.90553,129.5000019,,511.5,25.5,25.5,469.0,39.0,0.200000003,82.0,89.0,469.0,488.5,Off,102.0,32.20000048,7.0,30.0,5.100000076,5.200000077,80.5,155.2000023,38091.4943119697,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,654.42,201.5830841890529,21.0,0.0
2022-04-28 10:00:00,96.5,239818.25,88.80000132,1795.5,38090.40553,128.8500019,,513.0,25.5,23.5,463.0,38.0,0.300000004,81.0,88.0,462.0,489.5,Off,102.0,31.80000047,7.0,30.0,5.200000077,5.300000079,80.0,153.6500023,38090.76703893939,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,637.64,204.82168928392198,20.125,1.0
2022-04-28 09:30:00,96.5,239798.625,88.80000132,1800.0,38089.90552,126.4000019,,513.0,25.5,24.5,461.0,37.0,0.100000001,82.0,88.0,462.0,489.5,Off,102.0,31.70000047,7.0,30.0,5.40000008,5.300000079,80.0,149.2500022,38090.03976590909,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,620.86,204.3335081499855,19.625,1.0
2022-04-28 09:00:00,97.0,239780.375,88.80000132,1799.0,38089.4058,117.5000018,,518.5,25.5,22.5,439.0,33.0,0.100000001,80.0,87.0,429.0,493.0,Off,102.0,30.80000046,7.0,29.0,5.100000076,5.000000075,79.0,129.2000019,38089.31249287879,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,553.74,198.3241261512623,18.25,10.0
2022-04-28 08:30:00,97.0,239763.125,88.80000132,1798.0,38088.90552,119.0000018,,518.5,25.5,23.5,437.0,34.0,0.200000003,80.0,87.0,427.0,492.5,Off,102.0,30.90000046,7.0,29.0,4.900000073,4.800000072,78.0,131.200002,38088.94885636363,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,570.52,195.4708015494637,17.25,10.0
2022-04-28 08:00:00,97.0,239746.25,88.80000132,1795.0,38088.4058,119.2500018,,517.5,25.5,23.0,438.0,34.0,0.200000003,80.0,87.0,427.0,492.5,Off,102.0,33.7000005,7.0,29.0,4.900000073,4.70000007,78.0,133.700002,38088.585219848486,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,570.52,199.19547377830753,16.875,11.0
2022-04-28 07:30:00,97.5,239729.25,88.80000132,1797.5,38087.9058,117.7500018,,517.5,25.5,24.5,435.0,33.0,0.0,79.0,87.0,423.0,493.5,Off,102.0,33.90000051,7.0,29.0,4.70000007,4.600000069,78.0,128.7500019,38087.85794681818,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,553.74,197.6333687560949,17.0,12.0
2022-04-28 07:00:00,97.0,239712.125,88.80000132,1798.0,38087.40552,118.8000018,,517.0,25.5,25.5,438.0,34.0,0.200000003,80.0,87.0,427.0,494.0,Off,102.0,35.30000053,7.0,29.0,4.800000072,4.600000069,78.0,131.350002,38087.49431030303,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,570.52,195.69428188319426,17.125,11.0
2022-04-28 06:30:00,97.5,239695.0,88.80000132,1797.5,38086.9058,119.2500018,,517.0,25.5,24.0,440.0,34.0,0.300000004,80.0,87.0,429.0,494.0,Off,102.0,32.70000049,7.0,29.0,4.600000069,4.500000067,79.0,132.550002,38087.13067378788,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,570.52,197.48212455303934,17.125,11.0
2022-04-28 06:00:00,97.5,239677.75,88.80000132,1799.0,38086.40552,118.5500018,,517.0,25.5,23.5,439.0,33.0,0.100000001,80.0,87.0,427.0,492.5,Off,101.5,31.50000047,7.0,29.0,4.500000067,4.400000066,78.0,129.8000019,38086.76703727272,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,553.74,199.24513601148556,17.25,12.0
2022-04-28 05:30:00,97.5,239660.25,88.80000132,1799.0,38085.90552,119.6000018,,516.5,25.5,25.0,441.0,34.0,0.200000003,80.0,87.0,429.0,492.5,Off,102.0,31.20000046,7.0,29.0,4.500000067,4.400000066,77.5,132.150002,38086.403400757576,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,570.52,196.88617699642433,17.5,12.0
2022-04-28 05:00:00,97.5,239642.875,88.80000132,1798.0,38085.4058,118.9000018,,517.5,25.5,23.5,439.0,34.0,0.200000003,80.0,87.0,426.0,493.5,Off,101.5,31.40000047,7.0,29.0,4.500000067,4.300000064,78.0,131.000002,38085.31249121212,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,570.52,195.17282777115614,17.375,13.0
2022-04-28 04:30:00,97.0,239625.75,88.80000132,1799.0,38084.90552,117.7500018,,519.0,25.5,24.0,439.0,33.0,0.200000003,80.0,87.0,426.0,493.5,Off,101.5,31.30000047,7.0,30.0,4.600000069,4.400000066,78.5,129.1000019,38084.948854696966,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,553.74,198.17062450789177,17.125,13.0
2022-04-28 04:00:00,97.5,239608.75,88.80000132,1799.0,38084.40552,115.7000017,,518.5,25.5,24.0,432.0,32.0,0.100000001,79.0,87.0,418.0,495.0,Off,101.5,31.00000046,7.0,29.0,4.500000067,4.400000066,78.0,125.4000019,38084.221581666665,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,536.96,198.50640944390642,17.0,14.0
2022-04-28 03:30:00,97.5,239592.25,88.80000132,1802.5,38083.90552,114.7000017,,518.0,25.5,24.0,428.0,32.0,0.200000003,79.0,86.0,417.0,494.5,Off,101.5,30.80000046,7.0,29.0,4.500000067,4.300000064,77.5,124.2000019,38083.494308636364,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,536.96,196.60682660719607,16.5,11.0
2022-04-28 03:00:00,97.5,239576.0,88.80000132,1799.0,38083.40552,115.6500017,,518.0,25.5,24.5,430.0,32.0,0.100000001,79.0,86.0,416.0,495.0,Off,102.0,32.10000048,7.0,29.0,4.600000069,4.500000067,78.5,124.8000019,38083.13067212121,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,536.96,197.55661802555124,16.25,14.0
2022-04-28 02:30:00,97.5,239559.75,88.80000132,1796.5,38082.90552,115.3000017,,517.5,25.5,25.5,426.0,32.0,0.100000001,79.0,86.0,416.0,495.5,Off,102.0,32.50000048,7.0,29.0,4.70000007,4.400000066,77.5,123.0500018,38082.767035606055,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,536.96,194.78639289705006,16.25,10.0
2022-04-28 02:00:00,97.0,239544.0,88.80000132,1796.5,38082.40552,126.1500019,,512.5,25.5,24.0,458.0,37.0,0.200000003,80.0,88.0,453.0,492.5,Off,102.0,31.70000047,7.0,30.0,5.300000079,4.800000072,78.5,146.5500022,38082.40339909091,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,620.86,200.63702262990043,15.75,5.0
2022-04-28 01:30:00,97.0,239525.0,88.80000132,1799.0,38081.9058,123.8500018,,511.5,25.5,28.0,457.0,36.0,0.100000001,81.0,87.0,448.0,492.5,Off,102.0,31.70000047,7.0,29.0,5.100000076,4.70000007,79.5,143.3500021,38082.039762575754,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,604.08,201.7075582455966,19.0,9.0
2022-04-28 01:00:00,97.0,239506.0,88.80000132,1799.0,38081.40552,124.3500019,,512.5,25.5,25.5,457.0,36.0,0.100000001,80.0,87.0,449.0,491.5,Off,102.0,31.70000047,7.0,30.0,5.200000077,4.900000073,78.5,144.1500021,38081.31248954545,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,604.08,202.83323696364718,19.0,8.0
2022-04-28 00:30:00,97.0,239487.0,88.80000132,1798.0,38080.9058,124.5500019,,511.5,25.5,26.0,457.0,36.0,0.100000001,80.0,87.0,451.0,492.0,Off,102.0,31.60000047,7.0,30.0,5.200000077,5.000000075,79.0,143.9500021,38080.9488530303,,,,,,,,,,,ABB00233,Marica,0.36363651515421225,1678.0,604.08,202.55181728413453,19.0,6.0
2022-04-28 00:00:00,97.0,239467.75,88.80000132,1800.0,38080.40552,123.7500018,,512.5,25.5,26.0,455.0,36.0,0.300000004,80.0,87.0,453.0,491.5,Off,102.0,31.60000047,7.0,30.0,5.100000076,4.900000073,79.0,144.6500022,38080.58521651515,,,,,,,,,,,ABB00233,Marica,0.3636365151469363,1678.0,604.08,203.53678630313863,19.25,2.0
2022-04-27 23:30:00,97.0,239448.5,88.80000132,1804.5,38079.90552,124.9000019,,510.5,25.5,26.0,457.0,37.0,0.200000003,81.0,88.0,457.0,489.5,Off,102.0,31.80000047,7.0,30.0,5.200000077,5.000000075,78.5,145.6000022,38079.85801060606,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,620.86,199.33640735431499,19.25,0.0
2022-04-27 23:00:00,97.0,239429.25,88.80000132,1801.0,38079.40552,125.7000019,,512.0,25.5,27.0,457.0,37.0,0.100000001,81.0,88.0,456.0,490.5,Off,102.0,31.80000047,7.0,30.0,5.300000079,5.100000076,79.5,146.4000022,38079.13087181818,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,620.86,200.43166232322903,19.25,1.0
2022-04-27 22:30:00,96.5,239410.0,88.80000132,1800.0,38078.90552,126.5500019,,511.5,25.5,24.5,458.0,37.0,0.0,80.0,88.0,458.0,491.5,Off,102.0,31.80000047,7.0,30.0,5.40000008,5.200000077,78.5,147.9500022,38078.04016363636,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,202.55371882550008,19.25,0.0
2022-04-27 22:00:00,96.5,239390.875,88.80000132,1799.0,38078.40552,124.3500019,,513.0,25.5,26.0,457.0,36.0,0.200000003,80.0,88.0,453.0,490.5,Off,102.0,31.70000047,7.0,29.0,5.500000082,5.300000079,79.0,143.1000021,38077.676594242424,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,604.08,201.3557836462058,19.125,4.0
2022-04-27 21:30:00,96.5,239371.75,88.80000132,1798.0,38077.90579,124.6000019,,513.0,25.5,26.0,462.0,36.0,0.100000001,80.0,88.0,453.0,491.0,Off,102.0,31.80000047,7.0,30.0,5.40000008,5.200000077,79.0,144.1500021,38077.31302484848,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,604.08,202.83323696364718,19.125,9.0
2022-04-27 21:00:00,96.5,239352.75,88.80000132,1801.0,38077.40579,124.6000019,,512.0,25.5,26.5,458.0,36.0,0.200000003,81.0,88.0,453.0,490.5,Off,102.0,31.70000047,7.0,30.0,5.600000083,5.300000079,78.5,144.9000022,38076.5858860606,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,604.08,203.88856090252943,19.0,5.0
2022-04-27 20:30:00,96.5,239333.5,88.80000132,1801.5,38076.90551,126.3000019,,510.5,25.5,27.0,461.0,37.0,0.100000001,81.0,88.0,459.0,490.0,Off,102.0,32.00000048,7.0,30.0,5.600000083,5.300000079,79.0,148.8000022,38075.85874727272,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,203.71742722997132,19.25,2.0
2022-04-27 20:00:00,97.0,239314.375,88.80000132,1797.5,38076.40551,125.6500019,,511.5,25.5,26.0,460.0,37.0,0.100000001,81.0,88.0,454.0,490.0,Off,102.0,32.10000048,7.0,30.0,5.300000079,5.100000076,79.0,146.6500022,38075.131608484844,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,200.7739295010147,19.125,6.0
2022-04-27 19:30:00,96.5,239295.25,88.80000132,1798.0,38075.90579,125.2000019,,512.5,25.5,25.5,459.0,37.0,0.100000001,80.0,88.0,456.0,490.0,Off,102.0,32.20000048,7.0,30.0,5.300000079,5.100000076,79.5,145.7000022,38074.76803909091,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,620.86,199.47331422542925,19.125,3.0
2022-04-27 19:00:00,97.0,239276.125,88.80000132,1796.5,38075.40551,125.6500019,,513.5,25.5,25.5,459.0,37.0,0.100000001,81.0,88.0,456.0,491.5,Off,102.0,32.00000048,7.0,30.0,5.40000008,5.100000076,79.5,145.1000022,38074.404469696965,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,198.65187299874367,19.125,3.0
2022-04-27 18:30:00,97.0,239256.875,88.80000132,1795.5,38074.90551,125.3000019,,513.0,25.5,24.0,458.0,37.0,0.100000001,81.0,88.0,457.0,490.0,Off,102.0,32.10000048,7.0,30.0,5.200000077,4.900000073,79.0,145.7000022,38074.04090030303,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,620.86,199.47331422542925,19.25,1.0
2022-04-27 18:00:00,97.0,239237.375,88.80000132,1799.0,38074.40551,126.8000019,,510.0,25.5,26.0,462.0,37.0,0.200000003,81.0,88.0,461.0,492.0,Off,102.0,32.10000048,7.0,30.0,5.300000079,5.000000075,79.0,149.2500022,38073.67733090909,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,620.86,204.3335081499855,19.5,1.0
2022-04-27 17:30:00,97.0,239217.75,88.80000132,1801.0,38073.90579,126.0500019,,511.0,25.5,26.0,461.0,37.0,0.200000003,80.0,88.0,459.0,490.0,Off,102.0,32.10000048,7.0,30.0,5.200000077,4.800000072,79.0,147.2500022,38073.31376151515,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,201.5953707277003,19.625,2.0
2022-04-27 17:00:00,97.0,239198.125,88.80000132,1798.0,38073.40579,127.0500019,,510.0,25.5,27.5,462.0,37.0,0.100000001,81.0,88.0,460.0,490.5,Off,102.0,32.10000048,7.0,30.0,5.100000076,4.70000007,79.5,147.9500022,38072.58662272727,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,202.55371882550008,19.625,2.0
2022-04-27 16:30:00,97.0,239178.375,88.80000132,1800.0,38072.90579,125.8000019,,511.0,25.5,25.5,461.0,37.0,0.100000001,81.0,88.0,457.0,490.0,Off,102.0,32.20000048,7.0,30.0,5.000000075,4.600000069,79.5,146.4000022,38071.85948393939,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,200.43166232322903,19.75,4.0
2022-04-27 16:00:00,97.0,239159.0,88.80000132,1799.0,38072.40551,125.1500019,,512.5,25.5,25.0,458.0,37.0,0.200000003,81.0,88.0,455.0,491.0,Off,102.0,32.10000048,7.0,30.0,4.900000073,4.500000067,79.5,144.9000022,38071.13234515151,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,620.86,198.37805925651514,19.375,3.0
2022-04-27 15:30:00,97.0,239139.5,88.80000132,1801.0,38071.90551,126.3500019,,512.0,25.5,25.5,462.0,37.0,0.200000003,81.0,87.0,457.0,491.5,Off,102.0,32.30000048,7.0,30.0,4.900000073,4.600000069,79.5,147.5000022,38070.76877575758,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,620.86,201.93763790548596,19.5,5.0
2022-04-27 15:00:00,97.0,239120.75,88.80000132,1802.5,38071.40551,128.7000019,,510.0,25.5,27.0,467.0,38.0,0.200000003,82.0,88.0,465.0,490.0,Off,101.5,32.40000048,7.0,31.0,5.000000075,4.70000007,79.0,152.6000023,38070.40520636363,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,637.64,203.42199666739853,18.75,2.0
2022-04-27 14:30:00,97.0,239100.5,88.80000132,1801.0,38070.90551,129.9000019,,509.0,25.5,27.0,467.0,39.0,0.200000003,81.0,88.0,467.0,489.0,Off,101.5,32.40000048,7.0,31.0,5.000000075,4.600000069,79.0,154.9500023,38070.0416369697,,,,,,,,,,,ABB00233,Marica,0.3635693939359044,1678.0,654.42,201.2583691742306,20.25,0.0
2022-04-27 14:00:00,97.0,239080.125,88.80000132,1798.0,38070.40551,128.3000019,,510.5,25.5,26.0,466.0,38.0,0.200000003,81.0,88.0,463.0,490.0,Off,101.5,32.40000048,7.0,30.0,5.000000075,4.70000007,79.0,153.6500023,38069.678067575755,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,637.64,204.82168928392198,20.375,3.0
2022-04-27 13:30:00,97.0,239059.625,88.80000132,1800.0,38069.90579,128.9500019,,509.5,25.5,26.0,468.0,38.0,0.200000003,81.0,88.0,467.0,488.5,Off,102.0,32.40000048,7.0,31.0,5.000000075,4.70000007,79.5,153.9000023,38068.950928787875,,,,,,,,,,,ABB00233,Marica,0.36356939394318033,1678.0,637.64,205.1549494307133,20.5,1.0
