Timestamp,Current Geofence,Heading [Degrees],Speed [km/h],Latitude,Longitude,SMH,EXH_L,Turbo Outlet Pressure (absolute) [kPa],EXH_R,Fuel Filter Differential Pressure [kPa],Fuel_Rate,Boost,Load,Oil Filter Differential Pressure [kPa],Total_Fuel,Batt,Oil_Press,Coolant_Temp,RPM,Throttle Position [%],Cumulative Idle Time [Hrs],Cumulative Fuel Used Daily [L],Cumulative Idle Fuel Usage [L],Run Status,DIAG_STATS,EVENT_STATS,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-27 15:03:05,,,,,,55980.789229040005,441.0,149.5,398.0,31.5,127.300001896918,51.0,38.0,90.5,230063.49768875,27.0,489.5,78.0,1802.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666679999616463,1678.0,637.64,169.69606927479504,106.46465624999837,43.0
2022-04-27 14:03:03,,,,,,55979.78922824,387.0,136.0,353.0,43.0,96.6500014401972,38.0,23.0,89.0,229957.0330325,25.5,496.5,77.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666680000344058,1678.0,385.94,212.86340162763025,106.46465624999837,34.0
2022-04-27 13:03:03,,,,,,55978.802560784,319.0,128.5,283.0,53.5,89.0500013269484,23.5,21.0,79.0,229874.22718875,26.5,585.5,65.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16222235200257273,1678.0,352.38,214.80362429169122,82.8058437500149,36.0
2022-04-27 09:02:59,,,,,,55978.3638937664,374.0,136.0,349.0,30.5,91.1000013574958,29.0,22.0,82.5,229854.8269625,26.5,500.5,77.0,1801.5,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.13600010879599722,1678.0,369.16,209.75999879150348,19.400226249999832,25.0
2022-04-27 08:02:59,,,,,,55977.455893039994,384.0,139.5,356.0,33.0,96.6500014401972,32.0,33.0,82.5,229759.24536,26.5,501.0,77.0,1796.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666680000344058,1678.0,553.74,148.35934052834835,95.58160249999491,28.0
2022-04-27 07:02:58,,,,,,55976.453670015995,402.0,141.0,365.0,47.0,105.450001571327,36.5,34.0,80.0,229659.8783475,25.5,502.0,78.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16740754133934388,1678.0,570.52,157.1066769537053,99.36701250000624,37.0
2022-04-27 06:02:56,,,,,,55975.45589144,377.0,136.5,349.0,44.0,93.6000013947487,31.5,22.0,78.0,229563.82356875,26.5,506.0,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16518531733890995,1678.0,369.16,215.51631050367428,96.05477874999633,28.0
2022-04-27 05:02:55,,,,,,55974.458112864,376.0,139.0,347.0,46.5,93.2000013887882,31.5,32.0,75.0,229471.08102375,27.0,509.5,78.0,1800.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.16740754133934388,1678.0,536.96,147.5342691829372,92.74254499998642,29.0
2022-04-26 10:02:40,,,,,,55973.149222928,373.0,137.0,351.0,111.0,93.4500013925135,31.5,22.0,78.0,229391.58741375,25.5,500.0,77.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.14444455999910133,1678.0,369.16,215.17093180094398,79.49361000000499,22.0
2022-04-26 09:02:39,,,,,,55972.215888848004,406.0,140.0,367.0,112.0,106.900001592934,42.5,35.0,79.0,229293.63993,25.5,496.0,77.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666679999616463,1678.0,587.3,154.71650153923702,97.947483750002,39.0
2022-04-26 08:02:38,,,,,,55971.215888048,453.0,158.0,418.0,113.0,142.850002128631,61.5,32.0,79.5,229161.15058,26.5,490.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666680000344058,1678.0,536.96,226.12951022298932,132.48935000001802,35.0
2022-04-26 07:02:37,,,,,,55969.965887048,456.0,165.5,424.0,109.5,147.500002197921,65.0,32.0,80.0,229010.20735625,26.5,490.5,78.0,1802.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2500002000015229,1678.0,536.96,233.49039382492705,150.94322374998592,32.0
2022-04-26 06:02:37,,,,,,55968.9194417664,455.0,168.0,424.0,111.5,151.05000225082,63.5,33.0,80.0,228860.68366125,26.5,491.5,78.0,1804.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.19911127039813437,1678.0,553.74,231.8642357662387,149.52369500001078,31.0
2022-04-26 05:02:36,,,,,,55968.120330016,498.0,181.0,453.0,112.0,178.500002659857,86.0,43.0,81.5,228702.64279375,26.5,484.0,80.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2000001600026735,1678.0,721.54,210.2794055227409,158.04086749997805,45.0
2022-04-26 04:02:35,,,,,,55967.053662496,430.0,151.5,389.0,111.0,126.250001881272,46.0,29.0,79.5,228532.77252,26.5,495.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,486.62,220.52628662833666,169.87027375001344,41.0
2022-04-26 03:02:33,,,,,,55966.220328496,436.0,154.0,395.0,111.5,132.300001971424,54.5,40.0,79.5,228404.06858,27.0,494.0,78.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,671.2,167.54320869444336,128.7039400000067,41.0
2022-04-26 02:02:32,,,,,,55965.218105472,435.0,149.5,394.0,112.0,126.700001887977,53.0,29.0,79.0,228273.94511125,27.0,494.5,78.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5022226240034797,1678.0,486.62,221.31232091730809,130.12346874998184,41.0
2022-04-26 01:02:32,,,,,,55964.215882448,434.0,150.5,393.0,111.0,127.800001904368,51.5,29.0,79.5,228145.24117125,27.0,494.0,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,486.62,223.23373806812873,128.7039400000067,41.0
2022-04-26 00:02:31,,,,,,55963.049214848,432.0,149.5,390.0,109.0,124.800001859665,50.5,37.0,79.0,228017.95676,26.5,494.0,78.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.33333360000688117,1678.0,620.86,170.8597776966067,127.28441125000245,42.0
2022-04-25 23:02:30,,,,,,55962.28730947657,439.0,154.0,401.0,105.5,135.500002019107,56.5,40.0,79.5,227884.99423375,27.0,493.5,78.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.14285725714580622,1678.0,671.2,171.5956521398107,132.96252624999033,38.0
2022-04-25 22:02:29,,,,,,55961.215880047996,433.0,154.0,393.0,110.0,124.9500018619,48.0,39.0,79.5,227757.23664625,26.5,494.5,78.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,654.42,162.2925668265258,127.75758750000386,40.0
2022-04-25 21:02:28,,,,,,55960.115879168,432.0,156.5,394.0,108.5,129.700001932681,47.0,38.0,79.0,227629.0058825,27.0,494.0,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2000001600026735,1678.0,637.64,172.89536673166498,128.23076375000528,38.0
2022-04-25 20:02:27,,,,,,55959.049211648,435.0,152.5,398.0,108.5,132.400001972914,54.5,40.0,79.0,227501.248295,26.5,492.5,78.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,671.2,167.66984755211098,127.75758750000386,37.0
2022-04-25 19:02:26,,,,,,55958.38402593067,439.0,158.0,400.0,109.5,136.700002036989,54.5,30.0,79.5,227370.17847375,26.5,493.5,78.0,1804.5,90.0000013411045,,,,,,,ABB00232,Florianopolis,0.3318521173350746,1678.0,503.4,230.82042457576608,131.06982124998467,39.0
2022-04-25 18:02:25,,,,,,55957.386988096,437.0,154.0,399.0,110.0,133.600001990795,54.0,30.0,79.5,227238.63547625,26.5,494.5,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,503.4,225.58601845883143,131.5429975000152,38.0
2022-04-25 17:02:24,,,,,,55955.96698696,443.0,161.0,408.0,110.0,138.00000205636,51.0,39.0,79.5,227104.25342125,27.0,491.5,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25111131200537784,1678.0,654.42,179.2426908528254,134.38205499999458,35.0
2022-04-25 16:02:24,,,,,,55955.049208448,444.0,157.5,408.0,107.5,137.650002051145,50.0,31.0,80.0,226967.505485,27.0,493.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,520.18,224.92695171570088,136.74793625000166,36.0
2022-04-25 15:02:23,,,,,,55954.215874448,446.0,151.0,407.0,107.5,136.200002029538,55.0,40.0,79.5,226832.65025375,26.5,494.0,78.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,671.2,172.48212414348527,134.855231249996,39.0
2022-04-25 14:02:22,,,,,,55953.215873648005,447.0,156.0,409.0,109.0,136.800002038479,54.5,31.0,80.0,226695.9023175,26.5,493.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000003999957698,1678.0,520.18,223.53800940579637,136.74793625000166,38.0
2022-04-25 13:02:21,,,,,,55952.215872848,446.0,153.5,408.0,109.0,136.900002039969,55.5,40.0,79.5,226558.20802875,26.5,491.5,78.0,1796.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,671.2,173.3685961471598,137.6942887500045,38.0
2022-04-25 12:02:19,,,,,,55951.049205248,445.0,154.5,407.0,107.0,136.900002039969,53.5,39.0,79.5,226421.93326875,26.5,493.5,78.0,1797.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.33333360000688117,1678.0,654.42,177.81394476631775,136.27476000000024,38.0
2022-04-25 11:02:19,,,,,,55950.049204448,447.0,161.0,407.0,108.0,137.650002051145,51.0,39.0,79.5,226286.131685,26.5,492.5,78.0,1797.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,654.42,178.7880898253007,135.80158374999883,40.0
2022-04-25 10:02:18,,,,,,55949.213648224,446.0,157.0,406.0,107.0,138.00000205636,50.5,40.0,79.5,226149.856925,26.5,493.5,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5022226239962038,1678.0,671.2,174.76162358150475,136.27476000000024,40.0
2022-04-25 09:02:17,,,,,,55948.213647423996,444.0,158.0,405.0,106.0,135.500002019107,58.0,31.0,79.0,226013.582165,26.5,493.5,78.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.24888908800494391,1678.0,520.18,221.41374469653,136.27476000000024,39.0
2022-04-25 08:02:16,,,,,,55947.215868848,444.0,159.5,405.0,101.5,139.750002082437,56.0,31.0,78.5,225877.307405,26.5,492.5,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,520.18,228.3584562460522,136.27476000000024,39.0
2022-04-25 07:02:15,,,,,,55945.965867848005,443.0,152.5,407.0,102.0,136.450002033263,58.0,31.0,79.0,225740.55946875,26.5,494.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2500002000015229,1678.0,520.18,222.96609198407003,136.74793625000166,36.0
2022-04-25 06:02:14,,,,,,55945.049200448,444.0,157.5,406.0,96.0,138.00000205636,56.0,31.0,79.5,225603.33835625,26.5,494.0,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.33333360000688117,1678.0,520.18,225.49886913742552,137.22111250000307,38.0
2022-04-25 05:02:13,,,,,,55944.049199648,448.0,156.0,408.0,91.5,139.200002074242,60.0,41.0,79.5,225465.6440675,27.0,492.5,78.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,687.98,171.98174621806695,137.6942887500045,40.0
2022-04-25 04:02:12,,,,,,55943.049198848,452.0,168.5,415.0,81.0,146.20000217855,61.0,32.0,79.5,225328.422955,27.0,494.0,78.0,1812.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,536.96,231.43251238782682,137.22111250000307,37.0
2022-04-25 03:02:11,,,,,,55942.049198048,450.0,158.0,414.0,76.5,136.550002034754,54.5,31.0,79.0,225190.25549,27.0,493.0,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,520.18,223.1294969617073,138.1674649999768,36.0
2022-04-25 02:02:10,,,,,,55941.215864048005,448.0,154.0,409.0,96.0,140.350002091378,57.5,40.0,79.0,225051.61484875,26.5,491.5,78.0,1795.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000003999957698,1678.0,671.2,177.7376367366974,138.64064125000732,39.0
2022-04-25 01:02:09,,,,,,55940.046233482666,447.0,154.5,409.0,98.5,138.950002070516,55.0,39.0,80.0,224913.44738375,26.5,492.5,78.0,1796.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3348150826714118,1678.0,654.42,180.47660792753678,138.1674650000059,38.0
2022-04-25 00:02:08,,,,,,55939.11141792,452.0,160.0,414.0,99.0,165.050002459437,61.5,43.0,79.5,224773.86039,26.5,491.0,79.0,1785.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2000001600026735,1678.0,721.54,194.4348228657059,139.58699375001015,38.0
2022-04-24 23:02:07,,,,,,55938.378084,456.0,160.5,416.0,95.0,142.400002121925,58.0,32.0,80.0,224634.27339625,27.0,493.0,78.0,1801.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,536.96,225.41716664860743,139.58699374998105,40.0
2022-04-24 22:02:07,,,,,,55937.37956468266,450.0,158.0,412.0,92.0,137.150002043694,55.0,31.0,80.0,224494.21322625,27.0,492.5,78.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3318521173350746,1678.0,520.18,224.10992682752106,140.06017000001157,38.0
2022-04-24 21:02:06,,,,,,55936.049193248,453.0,162.5,416.0,93.5,141.550002109259,54.5,32.0,79.5,224353.67988,27.0,491.5,79.0,1801.5,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,536.96,224.07162878588747,140.53334624998388,37.0
2022-04-24 20:02:05,,,,,,55935.049192448,454.0,158.5,416.0,92.0,142.600002124906,55.5,32.0,80.0,224214.09288625,27.0,492.0,78.0,1801.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,536.96,225.73376379277806,139.58699375001015,38.0
2022-04-24 19:02:04,,,,,,55934.215858448006,453.0,154.5,417.0,88.5,141.300002105534,56.0,31.0,79.5,224073.08636375,26.5,491.5,79.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25000019999424694,1678.0,520.18,230.89123339940772,141.0065225000144,36.0
2022-04-24 18:02:03,,,,,,55933.215857648,455.0,160.5,419.0,89.0,141.300002105534,56.0,32.0,79.5,223931.606665,27.0,491.0,79.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2500002000015229,1678.0,536.96,223.67588235567618,141.4796987499867,36.0
2022-04-24 17:02:02,,,,,,55932.21585684799,456.0,157.5,417.0,82.5,144.650002155453,57.5,42.0,80.0,223790.12696625,26.5,489.5,79.0,1798.0,89.600001335144,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,704.76,174.46010249181998,141.4796987499867,39.0
2022-04-24 16:02:01,,,,,,55931.04622628266,454.0,151.0,417.0,82.5,139.550002079457,54.5,40.0,79.5,223649.12044375,27.0,490.5,79.0,1800.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3348150826714118,1678.0,671.2,176.72452587535523,141.0065225000144,37.0
2022-04-24 15:02:00,,,,,,55930.211410799995,455.0,157.5,412.0,82.5,135.250002015382,56.0,31.0,80.5,223510.00662625,27.0,492.5,79.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,520.18,221.00523225244092,139.11381750000874,43.0
2022-04-24 14:02:00,,,,,,55929.0447432,454.0,154.0,410.0,81.0,137.40000204742,55.5,39.0,79.0,223372.3123375,26.5,492.0,79.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,654.42,178.46337480564011,137.69428874997539,44.0
2022-04-24 13:01:58,,,,,,55928.0447424,453.0,159.0,411.0,79.5,138.450002063066,49.0,39.0,79.5,223234.61804875,27.0,491.5,79.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,654.42,179.82717788821566,137.6942887500045,42.0
2022-04-24 12:01:58,,,,,,55927.3780752,452.0,160.0,413.0,80.5,138.450002063066,52.0,40.0,79.5,223096.45058375,26.5,492.0,79.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,671.2,175.33149844101027,138.1674650000059,39.0
2022-04-24 11:01:57,,,,,,55926.213629824,452.0,155.5,411.0,79.5,136.900002039969,53.5,41.0,79.5,222958.28311875,27.0,492.0,79.0,1799.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.24888908799766796,1678.0,687.98,169.1400938021071,138.1674650000059,41.0
2022-04-24 10:01:56,,,,,,55925.215851247995,451.0,161.0,409.0,77.5,137.650002051145,50.5,31.0,79.5,222820.58883,27.0,492.5,78.0,1802.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666680000344058,1678.0,520.18,224.92695171570088,137.6942887500045,42.0
2022-04-24 09:01:55,,,,,,55924.215850448,448.0,157.0,409.0,78.5,137.40000204742,51.5,31.0,79.0,222683.84089375,27.0,494.0,78.0,1804.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000003999957698,1678.0,520.18,224.51843927161178,136.74793625000166,39.0
2022-04-24 08:01:54,,,,,,55923.049182848,447.0,156.5,406.0,76.0,135.850002024323,53.5,30.0,80.0,222547.0929575,26.5,494.0,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,503.4,229.38518418886486,136.74793625000166,41.0
2022-04-24 07:01:53,,,,,,55922.046219082666,448.0,159.0,409.0,75.0,135.000002011657,53.5,30.0,79.5,222409.39866875,26.5,495.0,78.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3348150826714118,1678.0,503.4,227.9499438019635,137.6942887500045,39.0
2022-04-24 06:01:52,,,,,,55920.961403400004,449.0,151.0,408.0,74.5,135.400002017617,56.5,30.0,79.5,222272.6507325,27.0,493.5,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25000019999424694,1678.0,503.4,228.6253510428575,136.74793624997255,41.0
2022-04-24 05:01:51,,,,,,55920.2114028,447.0,150.5,409.0,73.0,134.300002001226,54.5,30.0,79.0,222135.42962,27.0,492.5,78.0,1804.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2500002000015229,1678.0,503.4,226.76798113039752,137.22111250000307,38.0
2022-04-24 04:01:50,,,,,,55919.0447352,448.0,158.5,409.0,71.0,138.250002060086,49.0,31.0,79.0,221998.68168375,26.5,495.0,78.0,1801.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,520.18,225.90738158151623,136.74793625000166,39.0
2022-04-24 03:01:49,,,,,,55918.211401199995,447.0,153.0,411.0,70.5,138.10000205785,59.0,40.0,79.5,221861.9337475,26.5,493.0,78.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,671.2,174.88826243917237,136.74793625000166,36.0
2022-04-24 02:01:48,,,,,,55917.2114004,446.0,149.0,409.0,68.0,135.000002011657,55.5,40.0,79.5,221725.18581125,27.0,494.5,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000003999957698,1678.0,671.2,170.96245785147264,136.74793625000166,37.0
2022-04-24 01:01:47,,,,,,55916.1140661888,447.0,154.5,411.0,69.5,138.250002060086,56.5,40.0,79.5,221588.437875,27.0,493.0,78.0,1800.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.19911127040541032,1678.0,671.2,175.07822072567504,136.74793625000166,36.0
2022-04-24 00:01:46,,,,,,55915.382510048,448.0,157.5,412.0,63.0,137.650002051145,53.0,41.0,79.5,221452.163115,26.5,494.5,78.0,1799.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,687.98,170.06671958992015,136.27476000000024,36.0
2022-04-23 23:01:45,,,,,,55914.215842448,448.0,154.0,410.0,62.5,134.900002010167,52.5,41.0,78.5,221315.41517875,27.0,494.0,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2500002000015229,1678.0,687.98,166.6690917012732,136.74793625000166,38.0
2022-04-23 22:01:44,,,,,,55913.1131748992,447.0,152.0,411.0,62.5,138.250002060086,58.0,41.0,79.5,221179.14041875,27.0,493.0,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2008890495999367,1678.0,687.98,170.8080202201708,136.27476000000024,36.0
2022-04-23 21:01:43,,,,,,55912.37954468266,448.0,151.0,411.0,60.0,137.650002051145,52.0,41.0,79.5,221042.86565875,27.0,494.0,78.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3318521173350746,1678.0,687.98,170.06671958992015,136.27476000000024,37.0
2022-04-23 20:01:42,,,,,,55911.0447288,449.0,153.0,413.0,63.0,135.500002019107,57.5,40.0,80.0,220906.1177225,27.0,490.5,79.0,1800.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,671.2,171.5956521398107,136.74793625000166,36.0
2022-04-23 19:01:41,,,,,,55910.211394800004,450.0,155.0,411.0,60.5,137.40000204742,50.5,31.0,80.0,220769.36978625,26.5,490.5,80.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25000019999424694,1678.0,520.18,224.51843927161178,136.74793625000166,39.0
2022-04-23 18:01:40,,,,,,55908.911393760005,451.0,150.5,413.0,61.0,134.300002001226,56.0,40.0,79.5,220632.62185,27.0,492.5,79.0,1797.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.20000015999539755,1678.0,671.2,170.0759858477981,136.74793625000166,38.0
2022-04-23 17:01:39,,,,,,55908.0447264,450.0,158.0,414.0,59.5,137.40000204742,48.5,41.0,79.0,220495.4007375,27.0,493.5,79.0,1798.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,687.98,169.7578443273162,137.22111250000307,36.0
2022-04-23 16:01:38,,,,,,55906.9613922,452.0,151.5,415.0,59.5,135.850002024323,54.0,30.0,79.5,220357.70644875,27.0,493.0,78.0,1801.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2500002000015229,1678.0,503.4,229.38518418886486,137.6942887500045,37.0
2022-04-23 15:01:37,,,,,,55906.04176183466,452.0,159.5,416.0,58.5,139.400002077222,55.5,31.0,80.0,220220.01216,27.0,491.5,78.0,1805.0,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.3348150826714118,1678.0,520.18,227.78653882432758,137.69428874997539,36.0
2022-04-23 14:01:37,,,,,,55905.373613152,452.0,155.5,414.0,59.0,137.150002043694,49.5,40.0,80.0,220082.31787125,26.5,493.0,78.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,671.2,173.6851932913288,137.6942887500045,38.0
2022-04-23 13:01:36,,,,,,55904.21139,452.0,153.5,419.0,56.5,138.00000205636,53.5,40.0,79.0,219944.6235825,27.0,492.0,79.0,1797.5,89.2000013291836,,,,,,,ABB00232,Florianopolis,0.24777797600108897,1678.0,671.2,174.76162358150475,137.6942887500045,33.0
2022-04-23 12:01:35,,,,,,55903.213611424,454.0,156.5,416.0,51.5,135.500002019107,53.0,31.0,80.0,219806.4561175,27.0,492.5,79.0,1806.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16740754133934388,1678.0,520.18,221.41374469653,138.1674650000059,38.0
2022-04-23 11:01:34,,,,,,55902.11138832,454.0,154.5,414.0,51.0,138.350002061576,55.5,31.0,79.5,219668.76182875,27.0,492.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.2000001600026735,1678.0,520.18,226.07078655915183,137.6942887500045,40.0
2022-04-23 10:01:33,,,,,,55901.2113876,451.0,154.0,413.0,51.5,139.750002082437,55.5,31.0,79.5,219531.54071625,26.5,492.0,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,520.18,228.3584562460522,137.22111250000307,38.0
2022-04-23 09:01:32,,,,,,55900.2113868,452.0,153.5,414.0,47.5,137.40000204742,58.0,31.0,80.0,219393.8464275,27.0,492.0,79.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25000019999424694,1678.0,520.18,224.51843927161178,137.6942887500045,38.0
2022-04-23 08:01:31,,,,,,55899.3780528,451.0,152.5,414.0,48.0,136.800002038479,58.0,31.0,80.0,219256.625315,27.0,492.5,78.0,1801.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,520.18,223.53800940579637,137.22111249997397,37.0
2022-04-23 07:01:30,,,,,,55898.211385200004,451.0,158.5,415.0,47.5,135.250002015382,53.5,39.0,79.0,219119.4042025,27.0,491.0,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25000019999424694,1678.0,654.42,175.67082563655558,137.22111250000307,36.0
2022-04-23 06:01:29,,,,,,55897.0447176,451.0,153.5,414.0,48.5,136.550002034754,56.0,41.0,80.0,218981.70991375,27.0,493.0,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,687.98,168.7076684344616,137.6942887500045,37.0
2022-04-23 05:01:28,,,,,,55896.37656891734,451.0,152.0,415.0,47.0,139.300002075732,58.0,41.0,79.0,218844.48880125,26.5,493.0,78.0,1798.0,90.400001347065,,,,,,,ABB00232,Florianopolis,0.33481508266413584,1678.0,687.98,172.10529632310852,137.22111250000307,36.0
2022-04-23 04:01:27,,,,,,55895.206938352,454.0,155.0,414.0,48.0,138.250002060086,51.5,39.0,79.5,218706.32133625,27.0,491.0,78.0,1796.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.5000004000030458,1678.0,654.42,179.56740587248723,138.1674650000059,40.0
2022-04-23 03:01:26,,,,,,55894.04323371733,452.0,159.0,414.0,47.5,138.700002066791,54.0,31.0,78.5,218568.6270475,26.5,492.5,79.0,1803.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3318521173350746,1678.0,520.18,226.64270398087658,137.6942887500045,38.0
2022-04-23 02:01:25,,,,,,55893.2113812,453.0,155.5,414.0,46.0,135.250002015382,53.0,39.0,79.0,218430.93275875,27.0,493.5,78.0,1799.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.25000019999424694,1678.0,654.42,175.67082563655558,137.6942887500045,39.0
2022-04-23 01:01:25,,,,,,55892.3780472,452.0,153.5,414.0,45.5,137.150002043694,57.0,41.0,79.5,218293.23847,27.0,491.5,79.0,1797.5,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.3333335999996052,1678.0,687.98,169.44896906471104,137.69428874997539,38.0
2022-04-23 00:01:24,,,,,,55891.211379600005,467.0,160.0,431.0,48.5,146.20000217855,62.0,41.0,80.5,218154.1246525,26.5,490.5,80.0,1800.0,88.8000013232231,,,,,,,ABB00232,Florianopolis,0.16666679999616463,1678.0,687.98,180.6302535709868,139.11381750000874,36.0
