Timestamp,RPM,Batt,Fuel Filter Differential Pressure [kPa],Total Operating Hours [Hours],Throttle Position [%],EXH_L,Right Air Filter Restriction [kPa],Fuel_Rate,Oil_Temp,Boost,Load,EXH_R,Crank_Press,Total_Fuel,Fuel Position,Atmospheric Pressure [kPa],Fuel_Press,Altitude Derate,FRC Fuel Limit,Oil_Press,Coolant_Temp,Aftercooler Temperature [Deg. C],Inlet Air Temperature [Deg. C],Left Air Filter Restriction [kPa],Latitude,Longitude,Speed [km/h],Heading [Degrees],Current Geofence,Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,DIAG_STATS,Run Status,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-29 00:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 23:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 23:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 22:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 22:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 21:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 21:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 20:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 20:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 19:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 19:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 18:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 18:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 17:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 17:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 16:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 16:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 15:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 15:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 14:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 14:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 13:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 13:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 12:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 12:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 11:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 11:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 10:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 10:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 09:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 09:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 08:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 08:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 07:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 07:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 06:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 06:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 05:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 05:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 04:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 04:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 03:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 03:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 02:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 02:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 01:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 01:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 00:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-28 00:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 23:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 23:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 22:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 22:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 21:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 21:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 20:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 20:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 19:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 19:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 18:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 18:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 17:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 17:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 16:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 16:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 15:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 15:00:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 14:30:00,,,,,,,,,,,,,-3276.80004882813,,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30674.01342808,,,TTG00240,NS Loreto,0.0,,,,18.875,
2022-04-27 14:00:00,1806.0,23.5,16.0,30673.684072647,89.600001335144,385.0,0.300000004470348,107.100001595914,89.0,29.5,28.0,402.0,0.0,34226.625,107.300001598895,101.5,419.0,Off,199.450002972037,453.5,82.0,31.0,38.5000005736947,0.400000005960464,,,,,,,,,30673.682553110808,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,469.84,193.75745223166803,18.875,17.0
2022-04-27 13:30:00,1804.5,23.5,14.5,30673.1840722682,89.2000013291836,497.0,0.400000005960464,178.000002652407,93.0,66.0,44.0,497.0,0.0,34207.75,139.300002075732,101.5,409.0,Off,237.750003542751,444.5,87.0,34.0,43.2000006437302,0.600000008940697,,,,,,,,,30673.18624065702,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,738.32,204.92469695328035,18.875,0.0
2022-04-27 13:00:00,1805.0,23.5,15.5,30672.6843496674,89.2000013291836,478.0,0.400000005960464,177.550002645701,91.0,63.0,43.0,485.0,0.0,34184.125,139.000002071261,101.5,410.0,Off,247.750003691763,447.0,85.0,33.0,40.9000006094575,0.600000008940697,,,,,,,,,30672.689928203235,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,721.54,209.16027143172363,23.625,7.0
2022-04-27 12:30:00,1808.5,23.5,16.0,30672.1837937326,89.2000013291836,402.0,0.300000004470348,113.300001688302,90.0,36.5,30.0,405.0,0.0,34167.5,111.450001660734,101.5,418.5,Off,207.150003086776,451.5,84.0,30.0,38.5000005736947,0.500000007450581,,,,,,,,,30672.19361574945,,,TTG00240,NS Loreto,0.16543748459298513,1678.0,503.4,191.3091009834261,16.625,3.0
2022-04-27 12:00:00,1807.5,23.5,16.5,30671.6840711318,89.2000013291836,404.0,0.300000004470348,119.000001773238,90.0,37.5,31.0,406.0,0.0,34151.625,112.600001677871,101.5,419.5,Off,206.350003074855,452.0,84.0,30.0,38.2000005692244,0.400000005960464,,,,,,,,,30671.69730329566,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,520.18,194.45192338662062,15.875,2.0
2022-04-27 11:30:00,1807.0,23.5,15.5,30671.184070753,89.2000013291836,395.0,0.300000004470348,116.600001737475,90.0,36.0,30.0,406.0,0.0,34135.875,111.850001666695,101.5,420.0,Off,208.650003109127,453.5,83.0,29.0,38.3000005707145,0.400000005960464,,,,,,,,,30671.200990841873,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,503.4,196.88121072080602,15.75,11.0
2022-04-27 11:00:00,1807.0,23.5,13.5,30670.6837925962,89.2000013291836,467.0,0.300000004470348,176.35000262782,90.0,59.0,47.0,459.0,0.0,34116.75,139.050002072006,101.5,411.0,Off,243.150003623217,449.0,84.0,32.0,40.1000005975366,0.400000005960464,,,,,,,,,30670.704678388087,,,TTG00240,NS Loreto,0.16543748459298513,1678.0,788.66,190.0660642528428,19.125,8.0
2022-04-27 10:30:00,1807.5,23.5,14.0,30670.1840699953,89.2000013291836,450.0,0.300000004470348,143.800002142787,91.0,46.5,36.0,434.0,0.0,34097.125,124.700001858175,101.5,417.5,Off,219.400003269315,449.0,85.0,31.0,39.3000005856156,0.500000007450581,,,,,,,,,30670.208365934297,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,604.08,202.3407525847056,19.625,16.0
2022-04-27 10:00:00,1804.5,23.5,14.0,30669.6840696165,89.2000013291836,452.0,0.400000005960464,147.500002197921,90.0,44.0,37.0,438.0,0.0,34078.125,126.450001884252,101.5,416.5,Off,219.400003269315,450.5,84.0,30.0,39.1000005826354,0.500000007450581,,,,,,,,,30669.71205348051,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,620.86,201.9376379026396,19.0,14.0
2022-04-27 09:30:00,1804.5,23.5,14.0,30669.1840692377,89.2000013291836,480.0,0.400000005960464,180.050002682954,92.0,65.0,44.0,481.0,0.0,34056.875,139.650002080947,101.5,411.5,Off,242.400003612041,445.5,85.0,32.0,41.1000006124377,0.600000008940697,,,,,,,,,30669.215741026725,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,738.32,207.2847847552699,21.25,1.0
2022-04-27 09:00:00,1803.5,23.5,16.0,30668.6843466369,89.2000013291836,495.0,0.600000008940697,188.600002810359,93.0,73.0,46.0,498.0,0.0,34034.0,144.650002155453,101.5,411.5,Off,249.300003714859,442.5,87.0,33.0,41.4000006169081,0.700000010430813,,,,,,,,,30668.719428572935,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,771.88,207.68772657512199,22.875,3.0
2022-04-27 08:30:00,1805.0,23.5,15.5,30668.1843462581,89.2000013291836,378.0,0.300000004470348,106.050001580268,90.0,27.5,28.0,400.0,0.0,34016.375,107.100001595914,101.5,425.5,Off,198.700002960861,453.5,84.0,30.0,37.000000551343,0.500000007450581,,,,,,,,,30668.22311611915,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,469.84,191.85786936665207,17.625,22.0
2022-04-27 08:00:00,1805.0,23.5,16.0,30667.6840681013,89.2000013291836,373.0,0.300000004470348,101.900001518428,91.0,24.5,27.0,396.0,0.0,34002.25,105.700001575053,101.5,426.5,Off,197.150002937764,453.5,85.0,29.0,36.3000005409122,0.400000005960464,,,,,,,,,30667.726803665362,,,TTG00240,NS Loreto,0.1654374845966231,1678.0,453.06,191.17777179769521,14.125,23.0
2022-04-27 07:30:00,1803.5,23.5,14.0,30667.1840677224,89.2000013291836,380.0,0.300000004470348,106.500001586974,87.0,31.5,28.0,392.0,0.0,33988.375,107.400001600385,101.5,426.0,Off,206.350003074855,464.0,82.0,29.0,34.6000005155802,0.300000004470348,,,,,,,,,30667.230491211576,,,TTG00240,NS Loreto,0.16543748459298513,1678.0,469.84,192.67197630880278,13.875,12.0
2022-04-27 06:30:00,,,,,,,,,,,,,-3276.80004882813,33988.18194444444,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.235607042934,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.1930555555591127,
2022-04-27 06:00:00,,,,,,,,,,,,,-3276.80004882813,33987.98888888889,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.235495931734,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.19305555555183673,
2022-04-27 05:30:00,,,,,,,,,,,,,-3276.80004882813,33987.79583333333,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.23538482053,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.1930555555591127,
2022-04-27 05:00:00,,,,,,,,,,,,,-3276.80004882813,33987.60277777778,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.23527370933,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.19305555555183673,
2022-04-27 04:30:00,,,,,,,,,,,,,-3276.80004882813,33987.40972222222,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.235162598132,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.1930555555591127,
2022-04-27 04:00:00,,,,,,,,,,,,,-3276.80004882813,33987.21666666667,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.235051486932,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.19305555555183673,
2022-04-27 03:29:59,,,,,,,,,,,,,-3276.80004882813,33987.02361111111,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.234940375733,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.1930555555591127,
2022-04-27 03:00:00,,,,,,,,,,,,,-3276.80004882813,33986.830555555556,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.234829264533,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.19305555555183673,
2022-04-27 02:30:00,,,,,,,,,,,,,-3276.80004882813,33986.6375,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.234718153333,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.1930555555591127,
2022-04-27 02:00:00,,,,,,,,,,,,,-3276.80004882813,33986.444444444445,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.234607042134,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.19305555555183673,
2022-04-27 01:30:00,,,,,,,,,,,,,-3276.80004882813,33986.251388888886,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.234495930934,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.1930555555591127,
2022-04-27 01:00:00,,,,,,,,,,,,,-3276.80004882813,33986.058333333334,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.234384819734,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.19305555555183673,
2022-04-27 00:30:00,,,,,,,,,,,,,-3276.80004882813,33985.865277777775,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.23427370853,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.1930555555591127,
2022-04-27 00:00:00,,,,,,,,,,,,,-3276.80004882813,33985.67222222222,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.23416259733,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.19305555555183673,
2022-04-26 23:30:00,,,,,,,,,,,,,-3276.80004882813,33985.479166666664,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.23405148613,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.1930555555591127,
2022-04-26 23:00:00,,,,,,,,,,,,,-3276.80004882813,33985.28611111111,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233940374932,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.19305555555183673,
2022-04-26 22:30:00,,,,,,,,,,,,,-3276.80004882813,33985.09305555555,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233866300798,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.1930555555591127,
2022-04-26 22:00:00,,,,,,,,,,,,,-3276.80004882813,33984.9,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233755189598,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.19305555555183673,
2022-04-26 21:30:00,,,,,,,,,,,,,-3276.80004882813,33984.70694444444,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.2336440784,,,TTG00240,NS Loreto,3.7037068977952003e-05,,,,0.1930555555591127,
2022-04-26 21:00:00,,,,,,,,,,,,,-3276.80004882813,33984.51388888889,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.2335329672,,,TTG00240,NS Loreto,3.7037065339973196e-05,,,,0.19305555555183673,
2022-04-26 20:30:00,,,,,,,,,,,,,-3276.80004882813,33984.32083333333,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 20:00:00,,,,,,,,,,,,,-3276.80004882813,33984.12777777778,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
2022-04-26 19:30:00,,,,,,,,,,,,,-3276.80004882813,33983.93472222222,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 19:00:00,,,,,,,,,,,,,-3276.80004882813,33983.74166666667,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
2022-04-26 18:30:00,,,,,,,,,,,,,-3276.80004882813,33983.54861111111,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 18:00:00,,,,,,,,,,,,,-3276.80004882813,33983.35555555556,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
2022-04-26 17:30:01,,,,,,,,,,,,,-3276.80004882813,33983.1625,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 17:00:00,,,,,,,,,,,,,-3276.80004882813,33982.96944444445,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
2022-04-26 16:30:00,,,,,,,,,,,,,-3276.80004882813,33982.77638888889,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 14:30:00,,,,,,,,,,,,,-3276.80004882813,33982.583333333336,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
2022-04-26 14:00:00,,,,,,,,,,,,,-3276.80004882813,33982.39027777778,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 13:30:00,,,,,,,,,,,,,-3276.80004882813,33982.197222222225,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
2022-04-26 13:00:00,,,,,,,,,,,,,-3276.80004882813,33982.004166666666,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.1930555555591127,
2022-04-26 12:30:00,,,,,,,,,,,,,-3276.80004882813,33981.811111111114,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30666.233421856,,,TTG00240,NS Loreto,0.0,,,,0.19305555555183673,
