Timestamp,TTG00233_Load,TTG00230_Load,QNT_SIM,UT1E,UT2E,Site
2022-07-13,,45.0,1.0,100.0,0.0,Macaé
2022-07-14,,40.0,1.0,100.0,0.0,Macaé
2022-07-15,33.0,45.0,1.0,95.8,4.2,Macaé
2022-07-16,34.0,40.0,2.0,37.5,62.5,Macaé
2022-07-17,32.0,48.0,2.0,0.0,100.0,Macaé
2022-07-18,28.0,48.0,1.0,62.5,37.5,Macaé
2022-07-19,,45.0,1.0,100.0,0.0,Macaé
2022-07-20,32.0,45.0,1.0,87.5,12.5,Macaé
2022-07-21,35.0,47.0,1.0,95.8,4.2,Macaé
2022-07-22,32.0,49.0,2.0,20.8,79.2,Macaé
2022-07-23,,42.0,1.0,100.0,0.0,Macaé
2022-07-24,,42.0,1.0,100.0,0.0,Macaé
2022-07-25,,42.0,1.0,100.0,0.0,Macaé
2022-07-26,28.0,40.0,1.0,100.0,0.0,Macaé
2022-07-27,27.0,42.0,1.0,58.3,41.7,Macaé
2022-07-28,26.0,45.0,2.0,4.2,95.8,Macaé
2022-07-29,30.0,50.0,2.0,0.0,100.0,Macaé
2022-07-30,28.0,48.0,2.0,50.0,50.0,Macaé
2022-07-31,40.0,55.0,2.0,29.2,70.8,Macaé
