Timestamp,Longitude,Heading [Degrees],Speed [km/h],Latitude,Total_Fuel,Fuel_Rate,Throttle Position [%],EXH_R,Boost,EXH_L,Fuel Filter Differential Pressure [kPa],Batt,Load,RPM,Oil Filter Differential Pressure [kPa],Coolant_Temp,Oil_Press,DIAG_STATS,SMH,EVENT_STATS,Run Status,Asset,Site,SMH_DIFF,Total_Fuel_DIFF,EXH_DIFF
2021-12-08 01:59:59,,,,,127685197.685041,80.4000011980534,74.8000011146069,,0.0,380.0,34.5,24.5,33.0,1803.5,71.0,79.0,529.5,,59061.28254310588,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,75.23502400517464,
2021-12-08 00:59:58,,,,,127685122.450018,80.8500012047589,74.8000011146069,,0.0,380.0,34.0,24.5,33.0,1799.0,72.0,80.0,529.5,,59060.28254230588,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,75.23502299189568,
2021-12-07 23:59:57,,,,,127685045.322289,77.6500011570752,74.8000011146069,,0.0,377.0,34.0,24.5,32.0,1800.0,71.5,79.0,529.5,,59059.28254150588,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,77.12772899866104,
2021-12-07 22:59:56,,,,,127684968.667736,77.5500011555851,74.8000011146069,,0.0,373.0,34.0,24.5,31.0,1799.0,71.5,80.0,530.5,,59058.2972466,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,76.65455301105976,
2021-12-07 21:59:56,,,,,127684891.540008,78.8500011749566,74.8000011146069,,0.0,376.0,35.5,24.5,32.0,1802.5,71.5,79.0,531.0,,59057.15069395862,,,S2R00223,Parcel do Manoel Luis,0.06896557241270784,77.12772800028324,
2021-12-07 20:59:55,,,,,127684812.046398,84.9000012651086,74.8000011146069,,0.0,383.0,34.0,24.5,34.0,1801.0,73.0,79.0,531.5,,59056.11621037241,,,S2R00223,Parcel do Manoel Luis,0.06896557241270784,79.49360999464989,
2021-12-07 19:59:54,,,,,127684733.025964,73.8500011004508,74.8000011146069,,0.0,370.0,34.5,24.5,31.0,1801.0,72.5,80.0,531.5,,59055.332958514286,,,S2R00223,Parcel do Manoel Luis,0.07142862857290311,79.02043399214745,
2021-12-07 18:59:53,,,,,127684654.00553,82.9000012353063,74.8000011146069,,0.0,382.0,33.0,24.5,33.0,1801.0,72.0,79.0,531.0,,59054.247243360005,,,S2R00223,Parcel do Manoel Luis,0.08000006399379345,79.0204340070486,
2021-12-07 17:59:51,,,,,127684573.565568,83.500001244247,74.8000011146069,,0.0,381.0,35.0,24.5,33.0,1801.5,72.5,80.0,530.0,,59052.929595247064,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,80.43996199965477,
2021-12-07 16:59:50,,,,,127684492.652429,81.0000012069941,74.8000011146069,,0.0,386.0,34.5,24.5,32.0,1801.0,72.5,79.0,530.5,,59051.98841802353,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,80.91313900053501,
2021-12-07 15:59:50,,,,,127684411.266114,78.9500011764467,74.8000011146069,,0.0,381.0,35.0,24.5,31.0,1800.0,71.5,79.0,530.5,,59050.988417223525,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,81.38631500303745,
2021-12-07 14:46:02,,,,,127684332.28207839,,74.8000011146069,332.0,0.0,384.0,34.0,24.5,32.0,1802.5,72.0,80.0,530.5,,59049.82984852174,,,S2R00223,Parcel do Manoel Luis,0.043478295650857035,78.98403561115265,52.0
2021-12-07 13:46:01,,,,,127684253.29804277,,74.8000011146069,326.0,0.0,379.0,34.0,24.5,31.0,1800.0,72.0,80.0,531.5,,59049.09071749565,,,S2R00223,Parcel do Manoel Luis,0.043478295650857035,78.98403561115265,53.0
2021-12-07 12:46:00,,,,,127684174.31400715,,74.8000011146069,340.0,0.0,389.0,34.0,24.5,32.0,1801.5,74.0,80.0,530.0,,59048.19723852,,,S2R00223,Parcel do Manoel Luis,0.050000040006125346,78.98403562605381,49.0
2021-12-07 11:45:59,,,,,127684095.32997154,,74.8000011146069,329.0,0.0,382.0,33.5,24.5,33.0,1800.0,73.0,80.0,531.5,,59047.109737650004,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,78.98403561115265,53.0
2021-12-07 10:45:58,,,,,127684016.34593593,,74.8000011146069,330.0,0.0,383.0,34.5,24.5,32.0,1801.0,74.0,79.0,531.0,,59046.10973685,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,78.98403561115265,53.0
2021-12-07 09:45:57,,,,,127683937.36190031,,74.8000011146069,336.0,0.0,385.0,34.0,24.5,33.0,1801.5,75.0,80.0,530.0,,59045.047236,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,78.98403561115265,49.0
2021-12-07 08:45:57,,,,,127683858.37786469,,74.8000011146069,332.0,0.0,383.0,33.5,24.5,33.0,1798.0,78.5,80.0,532.0,,59043.95199702857,,,S2R00223,Parcel do Manoel Luis,0.04761908571526874,78.98403562605381,51.0
2021-12-07 07:45:56,,,,,127683779.39382908,,74.8000011146069,275.0,0.0,374.0,27.0,24.5,47.0,1800.0,59.0,61.0,594.0,,59043.14247257143,,,S2R00223,Parcel do Manoel Luis,0.04761908571526874,78.98403561115265,99.0
2021-12-06 22:45:47,,,,,127683700.40979347,,74.8000011146069,332.0,0.0,382.0,32.5,24.5,32.0,1801.0,72.5,79.0,531.0,,59042.3805672,,,S2R00223,Parcel do Manoel Luis,0.06666671999846585,78.98403561115265,50.0
2021-12-06 21:45:47,,,,,127683621.42575786,,74.8000011146069,322.0,0.0,374.0,32.5,24.5,31.0,1801.0,71.5,79.0,530.0,,59041.24723296,,,S2R00223,Parcel do Manoel Luis,0.06666671999846585,78.98403561115265,52.0
2021-12-06 20:45:45,,,,,127683542.44172223,,74.8000011146069,351.0,0.0,391.0,31.0,24.5,35.0,1799.0,72.5,79.0,529.5,,59040.113898719996,,,S2R00223,Parcel do Manoel Luis,0.06666671999846585,78.98403562605381,40.0
2021-12-06 19:45:44,,,,,127683463.45768662,,74.8000011146069,342.0,0.5,386.0,33.5,24.5,33.0,1800.0,72.5,79.0,530.0,,59039.03532642857,,,S2R00223,Parcel do Manoel Luis,0.059523857140447944,78.98403561115265,44.0
2021-12-06 18:45:45,,,,,127683384.473651,78.0000011622906,74.8000011146069,328.0,0.0,380.0,33.5,24.5,32.0,1799.0,72.0,79.0,531.0,,59038.08294471428,,,S2R00223,Parcel do Manoel Luis,0.0595238571477239,78.98403561115265,52.0
2021-12-06 17:45:43,,,,,127683302.140984,82.2000012248755,74.8000011146069,340.0,1.5,386.0,32.5,24.5,33.0,1801.0,72.0,80.0,530.5,,59037.130563,,,S2R00223,Parcel do Manoel Luis,0.0595238571477239,82.33266700804234,46.0
2021-12-06 16:45:42,,,,,127683219.33514,83.500001244247,74.8000011146069,330.0,0.0,381.0,32.0,24.5,33.0,1799.0,74.0,80.0,530.5,,59036.178181285715,,,S2R00223,Parcel do Manoel Luis,0.059523857140447944,82.80584399402142,51.0
2021-12-06 15:45:42,,,,,127683137.948825,79.4500011838973,74.8000011146069,329.0,0.5,381.0,31.5,24.5,32.0,1801.5,76.0,79.0,530.5,,59035.22579957143,,,S2R00223,Parcel do Manoel Luis,0.059523857140447944,81.38631500303745,52.0
2021-12-06 14:45:40,,,,,127683054.669805,83.6000012457371,74.8000011146069,343.0,0.0,387.0,29.0,24.5,34.0,1798.0,81.5,77.0,531.0,,59034.410863854544,,,S2R00223,Parcel do Manoel Luis,0.04545458182110451,83.27901999652386,44.0
2021-12-03 06:44:29,,,,,127682939.687976,81.1000012084842,74.8000011146069,337.0,0.0,380.0,31.5,24.5,33.0,1801.5,71.5,79.0,529.0,,59033.4222267,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,114.98182900249958,43.0
2021-12-03 05:44:27,,,,,127682860.194366,77.6500011570752,74.8000011146069,319.0,0.0,372.0,30.0,24.5,32.0,1801.0,71.0,78.0,530.5,,59032.167225696,,,S2R00223,Parcel do Manoel Luis,0.0800000640010694,79.49361000955105,53.0
2021-12-03 04:44:26,,,,,127682782.593461,80.3000011965632,74.8000011146069,326.0,0.0,376.0,30.5,24.5,32.0,1800.0,70.5,79.0,531.0,,59030.87075407059,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,77.60090498626232,50.0
2021-12-03 03:44:26,,,,,127682703.099851,84.5500012598932,74.8000011146069,325.0,0.0,374.0,30.0,24.5,33.0,1799.0,71.0,79.0,530.5,,59029.92601178182,,,S2R00223,Parcel do Manoel Luis,0.060606109094806015,79.49361000955105,49.0
2021-12-03 02:44:24,,,,,127682628.338004,78.7500011734664,74.8000011146069,324.0,0.0,376.0,31.5,24.5,31.0,1800.0,70.5,79.0,531.0,,59028.95631403636,,,S2R00223,Parcel do Manoel Luis,0.060606109094806015,74.7618470042944,52.0
2021-12-03 01:44:24,,,,,127682552.629804,72.1000010743737,74.8000011146069,317.0,0.0,365.0,30.0,24.5,31.0,1801.0,70.5,79.0,530.5,,59027.951984228566,,,S2R00223,Parcel do Manoel Luis,0.04761908571526874,75.70819999277592,48.0
2021-12-03 00:44:22,,,,,127682477.39478,73.5000010952353,74.8000011146069,318.0,0.0,369.0,30.0,24.5,32.0,1799.0,70.0,78.0,532.0,,59027.190078857144,,,S2R00223,Parcel do Manoel Luis,0.04761908570799278,75.23502400517464,51.0
2021-12-02 23:44:22,,,,,127682401.68658,83.8500012494624,74.8000011146069,325.0,0.0,376.0,32.0,24.5,33.0,1799.0,71.0,79.0,531.0,,59026.2694432,,,S2R00223,Parcel do Manoel Luis,0.05555560000357218,75.70819999277592,51.0
2021-12-02 22:44:20,,,,,127682325.032028,73.5000010952353,74.8000011146069,318.0,0.0,370.0,30.0,24.5,31.0,1801.0,71.0,79.0,530.5,,59025.363009726316,,,S2R00223,Parcel do Manoel Luis,0.052631621052569244,76.6545519977808,52.0
2021-12-02 21:44:20,,,,,127682246.48477,75.1500011198223,74.8000011146069,319.0,0.0,370.0,29.5,24.5,31.0,1800.0,71.5,79.0,530.0,,59024.0472192,,,S2R00223,Parcel do Manoel Luis,0.09090916363493307,78.54725800454617,51.0
2021-12-02 20:44:19,,,,,127682167.937512,83.8500012494624,74.8000011146069,329.0,0.0,379.0,30.0,24.5,33.0,1800.0,71.0,79.0,530.0,,59022.925080897716,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,78.54725800454617,50.0
2021-12-02 19:44:18,,,,,127682087.49755,78.7500011734664,74.8000011146069,325.0,0.0,376.0,29.5,24.5,32.0,1799.0,71.5,79.0,531.0,,59022.009049630535,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,80.43996199965477,51.0
2021-12-02 18:44:18,,,,,127682005.638059,85.1500012688339,74.8000011146069,337.0,0.0,382.0,30.0,24.5,32.0,1799.0,71.5,79.0,531.0,,59021.03194961222,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,81.85949099063873,45.0
2021-12-02 17:44:16,,,,,127681922.359039,75.9000011309981,74.8000011146069,321.0,0.0,372.0,29.5,24.5,31.0,1799.0,70.5,79.0,530.0,,59020.05484959389,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,83.27902001142502,51.0
2021-12-02 16:44:15,,,,,127681839.553195,92.2500013746321,74.8000011146069,350.0,0.0,389.0,28.0,24.5,35.0,1801.5,71.5,79.0,529.5,,59019.077749575576,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,82.80584399402142,39.0
2021-12-02 15:44:14,,,,,127681758.16688,80.7500012032688,74.8000011146069,328.0,0.0,379.0,27.5,24.5,32.0,1801.5,70.5,79.0,531.0,,59018.161718308394,,,S2R00223,Parcel do Manoel Luis,0.06106875115074217,81.38631500303745,51.0
2021-12-02 14:44:14,,,,,127681676.780565,83.8500012494624,74.8000011146069,335.0,0.0,381.0,29.0,24.5,33.0,1798.0,71.0,78.0,531.5,,59017.18461829008,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,81.38631500303745,46.0
2021-12-02 13:44:12,,,,,127681596.813779,77.3000011518598,74.8000011146069,329.0,0.0,379.0,28.0,24.5,32.0,1800.0,72.0,79.0,531.0,,59016.20751827175,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,79.96678599715233,50.0
2021-12-02 12:44:12,,,,,127681517.320169,78.8500011749566,74.8000011146069,325.0,0.0,376.0,27.5,24.5,32.0,1799.0,71.0,79.0,531.5,,59015.230418253435,,,S2R00223,Parcel do Manoel Luis,0.061068751143466216,79.49360999464989,51.0
2021-12-02 11:44:10,,,,,127681435.933854,78.8500011749566,74.8000011146069,327.0,0.0,377.0,28.5,24.5,32.0,1801.0,71.5,79.0,530.0,,59014.1722113,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,81.38631500303745,50.0
2021-12-02 10:44:10,,,,,127681354.547539,79.3500011824071,74.8000011146069,325.0,0.0,376.0,27.5,24.5,32.0,1800.0,71.5,79.0,532.5,,59013.1722105,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,81.38631500303745,51.0
2021-12-02 09:44:08,,,,,127681271.741695,74.3500011079013,74.8000011146069,324.0,0.0,374.0,26.5,24.5,31.0,1800.0,72.0,79.0,529.5,,59012.1722097,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,82.80584399402142,50.0
2021-12-02 08:44:08,,,,,127681190.828556,77.4500011540949,74.8000011146069,326.0,0.0,376.0,28.5,24.5,33.0,1799.0,71.5,79.0,531.5,,59011.23470895,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,80.91313900053501,50.0
2021-12-02 07:44:07,,,,,127681109.442241,79.7000011876225,74.8000011146069,328.0,0.0,377.0,28.0,24.5,33.0,1799.0,71.5,79.0,530.0,,59010.234708150005,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,81.38631500303745,49.0
2021-12-02 06:44:06,,,,,127681028.529102,79.3500011824071,74.8000011146069,328.0,0.0,376.0,27.0,24.5,33.0,1802.5,71.5,78.0,530.0,,59009.33292171428,,,S2R00223,Parcel do Manoel Luis,0.04761908571526874,80.91313900053501,48.0
2021-12-02 05:44:05,,,,,127680948.562316,79.3500011824071,74.8000011146069,332.0,0.0,379.0,28.5,24.5,32.0,1801.5,71.5,79.0,530.5,,59008.14720648,,,S2R00223,Parcel do Manoel Luis,0.10000008000497473,79.96678599715233,47.0
2021-12-02 04:44:04,,,,,127680870.015059,77.2000011503696,74.8000011146069,325.0,0.0,375.0,28.5,24.5,31.0,1802.5,71.0,79.0,530.5,,59006.60970525,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,78.54725700616837,50.0
2021-12-02 03:44:03,,,,,127680792.414154,77.2000011503696,74.8000011146069,324.0,0.0,375.0,26.5,24.5,32.0,1803.5,71.5,79.0,530.5,,59005.86863322857,,,S2R00223,Parcel do Manoel Luis,0.035714314282813575,77.60090500116348,51.0
2021-12-02 02:44:02,,,,,127680715.286425,79.4500011838973,74.8000011146069,325.0,0.0,376.0,29.0,24.5,32.0,1800.0,71.5,79.0,531.0,,59005.261489885714,,,S2R00223,Parcel do Manoel Luis,0.03571431429008953,77.12772899866104,51.0
2021-12-02 01:44:02,,,,,127680636.739168,78.2500011660159,74.8000011146069,325.0,0.0,375.0,27.0,24.5,32.0,1801.0,71.0,78.0,531.0,,59004.458968235296,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,78.5472569912672,50.0
2021-12-02 00:44:00,,,,,127680558.665086,77.2000011503696,74.8000011146069,327.0,0.0,378.0,28.0,24.5,31.0,1801.0,71.0,79.0,531.5,,59003.261488285716,,,S2R00223,Parcel do Manoel Luis,0.07142862857290311,78.07408200204372,51.0
2021-12-01 23:44:00,,,,,127680479.171476,82.2000012248755,74.8000011146069,330.0,0.0,379.0,28.5,24.5,32.0,1799.0,70.5,79.0,531.0,,59002.190058857144,,,S2R00223,Parcel do Manoel Luis,0.07142862856562715,79.49360999464989,49.0
2021-12-01 22:43:59,,,,,127680398.258338,82.4000012278557,74.8000011146069,330.0,0.0,378.0,27.5,24.5,33.0,1799.0,71.5,79.0,529.5,,59001.332915314284,,,S2R00223,Parcel do Manoel Luis,0.04761908571526874,80.91313800215721,48.0
2021-12-01 21:43:58,,,,,127680318.764728,79.3500011824071,74.8000011146069,331.0,0.0,379.0,26.5,24.5,33.0,1799.0,71.5,79.0,529.0,,59000.23238533334,,,S2R00223,Parcel do Manoel Luis,0.07407413332839496,79.49361000955105,48.0
2021-12-01 20:43:57,,,,,127680235.958884,80.3000011965632,74.8000011146069,334.0,0.0,380.0,28.0,24.5,32.0,1801.0,71.5,79.0,531.0,,58998.98469915,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,82.80584399402142,46.0
2021-12-01 19:43:56,,,,,127680154.099392,82.4000012278557,74.8000011146069,333.0,0.0,381.0,27.5,24.5,33.0,1798.0,72.0,79.0,530.5,,58997.9360872,,,S2R00223,Parcel do Manoel Luis,0.05555559999629622,81.8594920039177,48.0
2021-12-01 18:43:55,,,,,127680070.347196,84.9000012651086,74.8000011146069,348.0,0.0,387.0,27.0,24.5,34.0,1800.0,71.5,79.0,531.0,,58997.0471976,,,S2R00223,Parcel do Manoel Luis,0.05555560000357218,83.7521959990263,39.0
2021-12-01 17:43:54,,,,,127679987.068176,78.2500011660159,74.8000011146069,330.0,0.0,381.0,27.0,24.5,31.0,1801.0,70.5,79.0,530.5,,58996.1027524,,,S2R00223,Parcel do Manoel Luis,0.05555559999629622,83.27901999652386,51.0
2021-12-01 16:43:53,,,,,127679902.369628,82.4000012278557,74.8000011146069,332.0,0.0,380.0,26.5,24.5,33.0,1798.0,72.5,79.0,532.0,,58995.1583072,,,S2R00223,Parcel do Manoel Luis,0.05555559999629622,84.69854800403118,48.0
2021-12-01 15:43:52,,,,,127679819.563784,83.2500012405217,74.8000011146069,338.0,0.0,385.0,26.5,24.5,33.0,1799.0,72.0,79.0,530.5,,58994.223665929414,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,82.80584399402142,47.0
2021-12-01 14:43:52,,,,,127679734.865235,85.4000012725592,74.8000011146069,346.0,0.0,387.0,27.5,24.5,34.0,1798.0,72.5,79.0,531.0,,58993.41083105455,,,S2R00223,Parcel do Manoel Luis,0.045454581813828554,84.69854900240898,41.0
2021-12-01 13:43:50,,,,,127679650.639862,90.9500013552606,74.8000011146069,355.0,0.0,393.0,28.0,24.5,34.0,1801.5,71.0,78.0,532.0,,58992.27796301539,,,S2R00223,Parcel do Manoel Luis,0.07692313846200705,84.22537299990654,38.0
2021-12-01 12:43:50,,,,,127679566.41449,91.7000013664365,74.8000011146069,354.0,0.0,395.0,26.5,24.5,35.0,1799.0,72.5,78.0,529.5,,58991.047192800004,,,S2R00223,Parcel do Manoel Luis,0.07692313845473109,84.22537200152874,41.0
2021-12-01 11:43:48,,,,,127679481.715941,90.6000013500452,74.8000011146069,357.0,0.0,396.0,25.5,24.5,35.0,1799.0,72.0,78.0,529.5,,58989.893345723074,,,S2R00223,Parcel do Manoel Luis,0.07692313846200705,84.69854900240898,39.0
2021-12-01 10:43:48,,,,,127679395.597864,86.950001295656,74.8000011146069,352.0,0.0,392.0,26.0,24.5,35.0,1800.0,72.0,79.0,529.5,,58988.84719104,,,S2R00223,Parcel do Manoel Luis,0.033333359999232925,86.11807699501514,40.0
2021-12-01 09:43:46,,,,,127679309.952962,86.0000012814999,74.8000011146069,347.0,0.0,388.0,27.0,24.5,34.0,1799.0,69.5,79.0,531.0,,58988.28052392,,,S2R00223,Parcel do Manoel Luis,0.033333359999232925,85.64490200579166,41.0
2021-12-01 08:43:46,,,,,127679226.200766,75.4000011235476,74.8000011146069,323.0,0.0,375.0,27.5,24.5,31.0,1800.0,72.5,78.0,531.5,,58987.297189799996,,,S2R00223,Parcel do Manoel Luis,0.08333340000535827,83.7521959990263,52.0
2021-12-01 07:43:45,,,,,127679153.331624,70.8000010550022,74.8000011146069,318.0,0.0,369.0,27.5,24.5,31.0,1801.0,73.5,79.0,532.0,,58985.880522,,,S2R00223,Parcel do Manoel Luis,0.08333339999808231,72.86914199590683,51.0
2021-12-01 06:43:44,,,,,127679080.935658,68.7500010244548,74.8000011146069,309.0,0.0,353.0,26.0,24.5,30.0,1800.0,71.5,79.0,533.0,,58984.74718776,,,S2R00223,Parcel do Manoel Luis,0.05000003999884939,72.39596600830555,44.0
2021-12-01 05:43:43,,,,,127679010.432396,75.0500011183321,74.8000011146069,321.0,0.0,371.0,27.0,24.5,31.0,1798.0,72.0,78.0,533.0,,58983.91082345454,,,S2R00223,Parcel do Manoel Luis,0.04545458182110451,70.50326199829578,50.0
2021-12-01 04:43:42,,,,,127678938.982783,75.1500011198223,74.8000011146069,327.0,0.0,379.0,26.5,24.5,32.0,1801.0,72.0,79.0,532.0,,58983.22900472727,,,S2R00223,Parcel do Manoel Luis,0.04545458182110451,71.4496129900217,52.0
2021-12-01 03:43:42,,,,,127678868.479521,69.2500010319054,74.8000011146069,316.0,0.0,361.0,25.5,24.5,30.0,1801.5,71.5,78.0,533.0,,58982.1511856832,,,S2R00223,Parcel do Manoel Luis,0.06400005119940033,70.50326199829578,45.0
2021-12-01 02:43:40,,,,,127678797.503084,72.7000010833144,74.8000011146069,322.0,0.0,375.0,23.0,24.5,31.0,1799.0,72.5,79.0,532.0,,58981.1911849152,,,S2R00223,Parcel do Manoel Luis,0.06400005119940033,70.97643700242043,53.0
2021-12-01 01:43:40,,,,,127678726.999823,69.7000010386109,74.8000011146069,310.0,0.0,354.0,25.5,24.5,30.0,1801.0,71.0,79.0,531.5,,58980.167184096,,,S2R00223,Parcel do Manoel Luis,0.06400005119940033,70.50326099991798,44.0
2021-12-01 00:43:38,,,,,127678657.442914,72.4500010795891,74.8000011146069,315.0,0.0,359.0,24.5,24.5,30.0,1799.0,71.5,79.0,532.0,,58979.0791832256,,,S2R00223,Parcel do Manoel Luis,0.06400005119940033,69.55690900981426,44.0
2021-11-30 23:43:37,,,,,127678586.939652,69.3500010333955,74.8000011146069,310.0,0.0,353.0,25.0,24.5,30.0,1801.0,70.5,79.0,530.5,,58978.0551824064,,,S2R00223,Parcel do Manoel Luis,0.06400005119940033,70.50326199829578,43.0
2021-11-30 22:43:37,,,,,127678515.016863,68.3000010177493,74.8000011146069,313.0,0.0,358.0,23.5,24.5,30.0,1801.0,71.0,79.0,531.0,,58977.0311815872,,,S2R00223,Parcel do Manoel Luis,0.06400005120667629,71.92278899252415,45.0
2021-11-30 21:43:36,,,,,127678443.567249,70.5500010512769,74.8000011146069,314.0,0.0,357.0,23.0,24.5,30.0,1800.0,72.5,79.0,532.0,,58976.007180768,,,S2R00223,Parcel do Manoel Luis,0.06400005119940033,71.44961400330067,43.0
2021-11-30 20:43:35,,,,,127678372.117635,73.0500010885298,74.8000011146069,318.0,0.0,367.0,22.5,24.5,27.0,1800.0,72.0,79.0,530.5,,58974.92953284706,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,71.44961400330067,49.0
2021-11-30 19:43:34,,,,,127678299.721669,70.4000010490417,74.8000011146069,310.0,0.0,355.0,22.5,24.5,26.0,1801.0,73.0,78.0,530.5,,58973.98835562353,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,72.39596599340439,45.0
2021-11-30 18:43:33,,,,,127678227.798879,73.5000010952353,74.8000011146069,316.0,0.0,364.0,23.0,24.5,27.0,1801.5,73.5,78.0,532.0,,58973.047178400004,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,71.92279000580311,48.0
2021-11-30 17:43:32,,,,,127678153.983384,81.1000012084842,74.8000011146069,325.0,0.0,378.0,22.0,24.5,28.0,1801.0,74.5,78.0,531.5,,58972.10600117647,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,73.81549499928951,53.0
2021-11-30 16:43:31,,,,,127678080.167889,72.4500010795891,74.8000011146069,321.0,0.0,371.0,21.0,24.5,28.0,1801.5,77.0,79.0,533.5,,58971.16482395294,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,73.81549499928951,50.0
2021-11-30 15:43:30,,,,,127678011.084156,64.7000009641051,74.8000011146069,204.0,0.0,299.0,19.5,24.5,24.0,1801.0,68.5,64.0,563.5,,58970.22364672941,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,69.08373299241066,95.0
2021-11-28 10:12:08,,,,,127677965.18606,69.9500010423362,74.8000011146069,318.0,0.0,362.0,22.0,24.5,28.0,1801.5,71.0,80.0,532.5,,58969.557379689795,,,S2R00223,Parcel do Manoel Luis,0.06122453877469525,45.89809601008892,44.0
2021-11-28 09:12:08,,,,,127677892.316918,81.6000012159348,74.8000011146069,325.0,0.0,378.0,20.0,24.5,29.0,1799.0,72.0,79.0,532.0,,58968.57778706939,,,S2R00223,Parcel do Manoel Luis,0.06122453877469525,72.86914199590683,53.0
2021-11-28 08:12:06,,,,,127677819.447775,67.5500010065734,74.8000011146069,301.0,0.0,346.0,19.5,24.5,26.0,1801.0,73.0,79.0,532.5,,58967.59819444898,,,S2R00223,Parcel do Manoel Luis,0.06122453877469525,72.86914299428463,45.0
2021-11-28 07:12:06,,,,,127677749.890866,88.8500013239682,74.8000011146069,350.0,0.0,388.0,19.5,24.5,32.0,1802.5,72.0,79.0,530.5,,58966.57658498824,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,69.55690900981426,38.0
2021-11-28 06:12:04,,,,,127677659.514202,82.2000012248755,74.8000011146069,332.0,0.0,379.0,21.0,24.5,30.0,1800.0,72.0,79.0,532.5,,58965.635407764705,,,S2R00223,Parcel do Manoel Luis,0.05882357647351455,90.37666399776936,47.0
2021-11-28 05:12:04,,,,,127677575.28883,82.3000012263656,74.8000011146069,327.0,0.0,375.0,21.0,24.5,30.0,1799.0,72.5,79.0,532.5,,58964.69423054118,,,S2R00223,Parcel do Manoel Luis,0.05882357646623859,84.22537200152874,48.0
2021-11-28 04:12:03,,,,,127677491.536634,81.7000012174249,74.8000011146069,334.0,0.0,380.0,20.0,24.5,23.0,1800.0,73.0,79.0,532.0,,58963.6721709,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,83.7521959990263,46.0
2021-11-28 03:12:02,,,,,127677408.257614,77.6500011570752,74.8000011146069,323.0,0.0,372.0,21.5,24.5,23.0,1799.0,75.0,77.0,532.5,,58962.6721701,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,83.27901999652386,49.0
2021-11-28 02:12:02,,,,,127677324.505418,87.1500012986362,74.8000011146069,345.0,0.0,384.0,20.0,24.5,24.0,1800.0,78.5,79.0,533.0,,58961.6721693,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,83.7521959990263,39.0
2021-11-28 01:12:01,,,,,127677241.699574,88.2500013150275,74.8000011146069,336.0,0.0,376.0,18.5,24.5,25.0,1801.0,65.5,70.0,572.0,,58960.410804654544,,,S2R00223,Parcel do Manoel Luis,0.09090916363493307,82.80584400892258,40.0
2021-11-26 11:11:30,,,,,127677190.123363,67.4500010050833,74.8000011146069,271.0,0.0,332.0,22.0,24.5,28.0,1800.0,70.5,78.0,534.5,,58959.484667549994,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,51.576210990548134,61.0
2021-11-26 10:11:30,,,,,127677118.673749,70.4000010490417,74.8000011146069,318.0,0.0,367.0,22.5,24.5,30.0,1801.0,71.5,78.0,533.0,,58958.484666749995,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,71.44961400330067,49.0
2021-11-26 09:11:28,,,,,127677045.33143,75.9000011309981,74.8000011146069,326.0,0.0,375.0,22.0,24.5,32.0,1800.0,71.5,79.0,532.5,,58957.484665949996,,,S2R00223,Parcel do Manoel Luis,0.06250005000038072,73.34231899678707,49.0
