Timestamp,Longitude,Speed [km/h],Heading [Degrees],Latitude,Load,Batt,Oil Filter Differential Pressure [kPa],EXH_L,Fuel Filter Differential Pressure [kPa],Oil_Press,Throttle Position [%],Coolant_Temp,Boost,Total_Fuel,EXH_R,RPM,Fuel_Rate,Run Status,SMH,EVENT_STATS,DIAG_STATS,Asset,Site,SMH_DIFF,Total_Fuel_DIFF,EXH_DIFF
2022-01-01 10:15:00,,,,,17.0,24.5,69.0,158.0,48.0,419.0,74.8000011146069,82.0,0.0,233463208.125,175.0,899.5,51.8000007718802,,48224.96635772,,,ABA00133,Lewis Hamilton,0.07222228000318864,1.5,17.0
2022-01-01 10:10:00,,,,,23.0,24.5,96.0,318.0,94.0,477.0,74.8000011146069,86.0,21.0,233463206.625,320.0,1800.0,97.4000014513731,,48224.89413544,,,ABA00133,Lewis Hamilton,0.07222227999591269,1.5,2.0
2022-01-01 10:05:00,,,,,24.0,24.5,96.0,334.0,93.5,476.5,74.8000011146069,87.0,23.0,233463204.125,347.0,1801.0,103.30000153929,,48224.82191316,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,13.0
2022-01-01 10:00:00,,,,,25.0,24.5,97.5,335.0,93.5,474.5,74.8000011146069,87.0,26.0,233463201.75,347.0,1803.5,109.250001627952,,48224.74969088,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,12.0
2022-01-01 09:55:00,,,,,28.0,24.5,98.0,343.0,92.5,471.5,74.8000011146069,88.0,27.5,233463199.375,356.0,1798.0,121.700001813471,,48224.6774686,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,13.0
2022-01-01 09:50:00,,,,,37.0,24.5,99.0,438.0,90.5,467.0,74.8000011146069,88.0,61.0,233463196.0,448.0,1801.0,178.250002656132,,48224.60524632,,,ABA00133,Lewis Hamilton,0.07222227999591269,3.375,10.0
2022-01-01 09:45:00,,,,,47.0,24.5,96.5,460.0,93.0,462.5,74.8000011146069,89.0,79.5,233463191.5,460.0,1799.0,235.150003504008,,48224.53302404,,,ABA00133,Lewis Hamilton,0.07222228000318864,4.5,0.0
2022-01-01 09:40:00,,,,,28.0,24.5,97.0,339.0,95.5,474.5,74.8000011146069,87.0,28.0,233463188.125,354.0,1801.5,126.000001877546,,48224.460801760004,,,ABA00133,Lewis Hamilton,0.07222227999591269,3.375,15.0
2022-01-01 09:35:00,,,,,27.0,24.5,96.5,337.0,95.5,474.5,74.8000011146069,87.0,21.0,233463185.5,352.0,1801.0,118.400001764297,,48224.38857948,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.625,15.0
2022-01-01 09:30:00,,,,,25.0,24.5,96.0,327.0,94.0,475.0,74.8000011146069,87.0,23.5,233463183.0,339.0,1799.0,103.10000153631,,48224.3163572,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,12.0
2022-01-01 09:24:59,,,,,25.0,24.5,96.5,327.0,92.0,477.5,75.2000011205673,87.0,23.5,233463180.625,339.0,1802.5,108.650001619011,,48224.24413492,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,12.0
2022-01-01 09:20:00,,,,,26.0,24.5,96.5,329.0,95.0,476.5,74.8000011146069,86.0,25.0,233463178.25,342.0,1803.5,110.300001643598,,48224.17191264,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,13.0
2022-01-01 09:15:00,,,,,25.0,24.5,97.5,326.0,94.0,477.0,74.8000011146069,87.0,19.0,233463175.875,337.0,1802.5,106.050001580268,,48224.09969036,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 09:10:00,,,,,24.0,24.5,96.0,326.0,89.0,476.5,74.8000011146069,87.0,23.0,233463173.5,337.0,1803.5,103.550001543015,,48224.02746808,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,11.0
2022-01-01 09:05:00,,,,,26.0,24.5,96.5,326.0,92.5,476.0,74.8000011146069,87.0,28.5,233463171.125,338.0,1801.0,112.800001680851,,48223.9552458,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,12.0
2022-01-01 09:00:00,,,,,25.0,24.5,96.0,328.0,92.5,475.5,74.8000011146069,87.0,22.0,233463168.625,340.0,1800.0,108.200001612306,,48223.88302352,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,12.0
2022-01-01 08:55:00,,,,,25.0,24.5,97.0,328.0,93.5,474.5,74.8000011146069,87.0,21.5,233463166.25,340.0,1803.5,104.150001551956,,48223.81080124,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,12.0
2022-01-01 08:50:00,,,,,26.0,24.5,96.0,329.0,92.5,476.0,74.8000011146069,87.0,25.5,233463163.875,341.0,1801.0,113.300001688302,,48223.73857896,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,12.0
2022-01-01 08:45:00,,,,,26.0,24.5,96.5,329.0,95.5,475.5,74.8000011146069,87.0,26.0,233463161.375,340.0,1796.5,113.050001684576,,48223.66635668,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,11.0
2022-01-01 08:40:00,,,,,26.0,24.5,97.0,326.0,94.0,476.0,74.8000011146069,87.0,20.5,233463159.0,337.0,1801.0,109.750001635402,,48223.5941344,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 08:35:00,,,,,26.0,24.5,97.0,328.0,93.0,476.5,74.8000011146069,87.0,23.0,233463156.625,340.0,1801.5,109.250001627952,,48223.52191212,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,12.0
2022-01-01 08:30:00,,,,,26.0,24.5,96.5,327.0,93.5,475.0,74.8000011146069,88.0,23.5,233463154.25,339.0,1801.0,111.400001659989,,48223.37746756,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,12.0
2022-01-01 08:25:00,,,,,26.0,24.5,97.5,329.0,92.5,475.5,74.8000011146069,87.0,24.0,233463151.875,340.0,1800.0,110.800001651049,,48223.305245280004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 08:20:00,,,,,25.0,24.5,96.5,327.0,92.0,474.0,74.8000011146069,86.0,19.5,233463149.5,338.0,1797.5,99.05000147596,,48223.233023,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,11.0
2022-01-01 08:15:00,,,,,26.0,24.5,97.5,327.0,94.0,474.5,74.8000011146069,87.0,18.5,233463147.0,340.0,1800.0,111.650001663715,,48223.16080072,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,13.0
2022-01-01 08:10:00,,,,,25.0,24.5,96.5,326.0,92.0,476.5,74.8000011146069,87.0,26.5,233463144.625,337.0,1801.0,105.000001564622,,48223.08857844,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 08:05:00,,,,,26.0,24.5,96.0,340.0,94.0,475.0,74.8000011146069,87.0,30.5,233463142.25,356.0,1801.0,112.700001679361,,48223.01635616,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,16.0
2022-01-01 08:00:00,,,,,29.0,24.5,96.5,355.0,95.0,473.5,74.8000011146069,87.0,34.0,233463139.5,375.0,1801.5,127.800001904368,,48222.94413388,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.75,20.0
2022-01-01 07:55:00,,,,,28.0,24.5,96.5,340.0,95.0,476.0,74.8000011146069,86.0,25.0,233463136.875,356.0,1801.0,121.600001811981,,48222.79968932,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,16.0
2022-01-01 07:50:00,,,,,26.0,24.5,97.5,336.0,95.0,476.5,74.8000011146069,87.0,28.0,233463134.25,351.0,1802.5,113.300001688302,,48222.72746704,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.625,15.0
2022-01-01 07:45:00,,,,,26.0,24.5,98.0,338.0,94.0,475.0,74.8000011146069,86.0,29.0,233463131.75,354.0,1800.0,110.300001643598,,48222.65524476,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,16.0
2022-01-01 07:40:00,,,,,27.0,24.5,96.0,336.0,94.0,475.5,74.8000011146069,87.0,26.5,233463129.125,351.0,1801.5,117.800001755357,,48222.58302248,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,15.0
2022-01-01 07:35:00,,,,,28.0,24.5,97.5,336.0,94.5,474.0,74.8000011146069,87.0,22.5,233463126.5,351.0,1801.0,120.20000179112,,48222.5108002,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.625,15.0
2022-01-01 07:30:00,,,,,27.0,24.5,97.0,338.0,93.5,477.5,74.8000011146069,87.0,27.5,233463123.875,352.0,1801.0,119.450001779944,,48222.43857792,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,14.0
2022-01-01 07:25:00,,,,,27.0,24.5,98.0,335.0,95.5,473.0,74.8000011146069,87.0,27.5,233463121.375,349.0,1801.0,116.750001739711,,48222.29413336,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,14.0
2022-01-01 07:20:00,,,,,26.0,24.5,97.0,335.0,94.5,475.5,74.8000011146069,87.0,27.5,233463118.875,350.0,1802.5,110.300001643598,,48222.22191108,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,15.0
2022-01-01 07:15:00,,,,,27.0,24.5,97.0,337.0,94.0,475.0,74.8000011146069,88.0,29.5,233463116.25,351.0,1801.5,121.600001811981,,48222.149688800004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,14.0
2022-01-01 07:10:00,,,,,26.0,24.5,96.0,337.0,93.5,475.5,74.8000011146069,87.0,27.0,233463113.75,351.0,1800.0,115.050001714379,,48222.07746652,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,14.0
2022-01-01 07:05:00,,,,,27.0,24.5,96.0,336.0,94.5,475.0,74.8000011146069,87.0,31.5,233463111.25,351.0,1801.5,116.25000173226,,48222.00524424,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,15.0
2022-01-01 07:00:00,,,,,25.0,24.5,97.0,337.0,94.5,473.5,74.8000011146069,87.0,24.0,233463108.625,353.0,1802.5,113.750001695007,,48221.93302196,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,16.0
2022-01-01 06:55:00,,,,,26.0,24.5,97.0,335.0,93.0,474.5,74.8000011146069,87.0,24.5,233463106.125,349.0,1798.0,106.050001580268,,48221.86079968,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,14.0
2022-01-01 06:50:00,,,,,26.0,24.5,97.0,333.0,93.5,475.0,74.8000011146069,88.0,27.0,233463103.625,348.0,1802.5,113.300001688302,,48221.7885774,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,15.0
2022-01-01 06:45:00,,,,,26.0,24.5,96.0,337.0,94.5,475.0,74.8000011146069,87.0,24.5,233463101.125,351.0,1800.0,111.650001663715,,48221.71635512,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,14.0
2022-01-01 06:40:00,,,,,26.0,24.5,97.0,336.0,91.5,476.0,74.8000011146069,87.0,20.5,233463098.5,350.0,1800.0,111.400001659989,,48221.64413284,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,14.0
2022-01-01 06:35:00,,,,,26.0,24.5,95.5,337.0,94.0,476.5,74.8000011146069,87.0,29.0,233463096.0,352.0,1803.5,115.650001723319,,48221.57191056,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,15.0
2022-01-01 06:30:00,,,,,27.0,24.5,96.5,338.0,93.0,474.0,74.8000011146069,87.0,30.0,233463093.5,353.0,1797.5,119.250001776963,,48221.499688280004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,15.0
2022-01-01 06:25:00,,,,,27.0,24.5,96.5,336.0,94.0,475.0,74.8000011146069,87.0,26.5,233463090.875,350.0,1801.0,119.450001779944,,48221.427466,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.625,14.0
2022-01-01 06:20:00,,,,,26.0,24.5,97.0,336.0,95.5,471.5,74.8000011146069,87.0,27.5,233463088.375,349.0,1801.0,109.750001635402,,48221.35524372,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,13.0
2022-01-01 06:15:00,,,,,26.0,24.5,97.0,334.0,94.5,475.0,74.8000011146069,87.0,26.5,233463085.875,349.0,1801.0,114.350001703948,,48221.28302144,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,15.0
2022-01-01 06:10:00,,,,,26.0,24.5,97.5,338.0,96.0,476.0,74.8000011146069,87.0,30.5,233463083.25,353.0,1802.5,114.600001707673,,48221.21079916,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.625,15.0
2022-01-01 06:05:00,,,,,26.0,24.5,97.0,335.0,93.0,477.0,74.8000011146069,87.0,26.5,233463080.625,351.0,1804.5,118.650001768023,,48221.13857688,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,16.0
2022-01-01 06:00:00,,,,,27.0,24.5,96.5,333.0,94.0,476.5,74.8000011146069,87.0,22.5,233463078.125,347.0,1799.0,119.800001785159,,48221.0663546,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,14.0
2022-01-01 05:55:00,,,,,23.0,24.5,96.0,321.0,93.5,477.0,74.8000011146069,86.0,15.0,233463075.625,327.0,1800.0,95.8500014282763,,48220.994132320004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,6.0
2022-01-01 05:50:00,,,,,25.0,24.5,95.5,322.0,92.5,480.0,74.8000011146069,86.0,23.5,233463073.375,330.0,1801.0,108.200001612306,,48220.92191004,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.25,8.0
2022-01-01 05:45:00,,,,,24.0,24.5,97.0,323.0,90.5,476.5,74.8000011146069,87.0,21.0,233463071.125,331.0,1801.5,100.950001504272,,48220.84968776,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.25,8.0
2022-01-01 05:40:00,,,,,26.0,24.5,96.5,324.0,92.5,475.5,74.8000011146069,87.0,21.5,233463068.75,333.0,1798.0,109.850001636893,,48220.77746548,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,9.0
2022-01-01 05:35:00,,,,,24.0,24.5,96.5,324.0,91.0,478.0,74.8000011146069,86.0,23.0,233463066.375,333.0,1801.0,103.10000153631,,48220.7052432,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,9.0
2022-01-01 05:30:00,,,,,25.0,24.5,97.5,322.0,91.5,473.0,74.8000011146069,86.0,20.5,233463064.125,328.0,1797.5,105.200001567602,,48220.63302092,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.25,6.0
2022-01-01 05:25:00,,,,,24.0,24.5,96.0,326.0,90.0,477.5,74.8000011146069,87.0,23.0,233463061.875,335.0,1798.0,103.800001546741,,48220.56079864,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.25,9.0
2022-01-01 05:20:00,,,,,34.0,24.5,97.5,394.0,93.0,469.5,74.8000011146069,88.0,47.0,233463059.25,419.0,1796.5,152.700002275407,,48220.48857636,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,25.0
2022-01-01 05:15:00,,,,,26.0,24.5,97.5,330.0,100.0,475.0,74.8000011146069,87.0,19.0,233463056.375,343.0,1801.5,114.850001711398,,48220.41635408,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.875,13.0
2022-01-01 05:10:00,,,,,25.0,24.5,96.5,329.0,92.5,475.5,74.8000011146069,87.0,25.0,233463054.0,340.0,1802.5,104.400001555681,,48220.344131800004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 05:05:00,,,,,25.0,24.5,96.5,327.0,91.5,476.5,74.8000011146069,87.0,25.0,233463051.5,339.0,1801.0,111.400001659989,,48220.27190952,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,12.0
2022-01-01 05:00:00,,,,,26.0,24.5,95.0,327.0,90.0,477.5,74.8000011146069,87.0,24.5,233463049.125,340.0,1798.0,111.250001657754,,48220.19968724,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,13.0
2022-01-01 04:55:00,,,,,25.0,24.5,97.0,327.0,90.5,475.0,74.8000011146069,87.0,19.5,233463046.75,340.0,1799.0,105.450001571327,,48220.12746496,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,13.0
2022-01-01 04:50:00,,,,,27.0,24.5,96.5,330.0,91.0,475.0,74.8000011146069,86.0,27.0,233463044.25,343.0,1802.5,115.900001727045,,48220.05524268,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,13.0
2022-01-01 04:45:00,,,,,25.0,24.5,96.0,329.0,90.5,477.0,74.8000011146069,88.0,26.5,233463041.875,340.0,1800.0,109.750001635402,,48219.9830204,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 04:40:00,,,,,26.0,24.5,95.5,331.0,89.0,475.5,74.8000011146069,87.0,25.0,233463039.5,344.0,1801.5,111.150001656264,,48219.91079812,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,13.0
2022-01-01 04:35:00,,,,,26.0,24.5,97.5,328.0,91.0,475.5,74.8000011146069,87.0,20.5,233463037.0,342.0,1800.0,112.450001675636,,48219.83857584,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,14.0
2022-01-01 04:30:00,,,,,27.0,24.5,97.5,329.0,91.0,471.0,74.8000011146069,87.0,24.5,233463034.625,341.0,1797.5,114.250001702458,,48219.76635356,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,12.0
2022-01-01 04:25:00,,,,,28.0,24.5,96.0,335.0,93.5,476.5,74.8000011146069,86.0,30.0,233463032.125,350.0,1800.0,121.000001803041,,48219.69413128,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,15.0
2022-01-01 04:20:00,,,,,26.0,24.5,97.0,333.0,93.0,474.0,74.8000011146069,86.0,26.0,233463029.625,349.0,1799.0,107.25000159815,,48219.621909,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,16.0
2022-01-01 04:15:00,,,,,27.0,24.5,95.0,334.0,93.0,475.0,74.8000011146069,87.0,21.0,233463027.125,350.0,1800.0,115.650001723319,,48219.54968672,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,16.0
2022-01-01 04:10:00,,,,,27.0,24.5,98.5,338.0,91.5,473.0,74.8000011146069,87.0,22.0,233463024.5,354.0,1801.0,121.000001803041,,48219.47746444,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,16.0
2022-01-01 04:05:00,,,,,27.0,24.5,97.0,338.0,93.5,474.5,74.8000011146069,88.0,30.5,233463022.0,354.0,1801.5,122.300001822412,,48219.40524216,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,16.0
2022-01-01 04:00:00,,,,,25.0,24.5,96.5,335.0,92.5,475.5,74.8000011146069,87.0,25.0,233463019.375,349.0,1800.0,110.100001640618,,48219.33301988,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,14.0
2022-01-01 03:55:00,,,,,26.0,24.5,97.0,336.0,93.5,475.0,74.8000011146069,86.0,25.5,233463016.875,349.0,1800.0,111.400001659989,,48219.2607976,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,13.0
2022-01-01 03:50:00,,,,,27.0,24.5,96.5,335.0,92.5,477.0,74.8000011146069,86.0,26.5,233463014.375,349.0,1797.5,116.500001735985,,48219.188575320004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,14.0
2022-01-01 03:45:00,,,,,25.0,24.5,96.5,333.0,91.0,477.0,74.8000011146069,87.0,24.0,233463011.875,348.0,1803.5,112.20000167191,,48219.11635304,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,15.0
2022-01-01 03:40:00,,,,,27.0,24.5,97.0,335.0,91.5,474.0,74.8000011146069,87.0,29.5,233463009.375,351.0,1802.5,116.500001735985,,48219.04413076,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,16.0
2022-01-01 03:35:00,,,,,27.0,24.5,98.0,340.0,92.5,472.0,74.8000011146069,87.0,25.5,233463006.75,355.0,1799.0,119.100001774728,,48218.97190848,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,15.0
2022-01-01 03:30:00,,,,,27.0,24.5,96.5,338.0,91.0,478.0,75.2000011205673,86.0,27.5,233463004.25,351.0,1800.0,118.150001760572,,48218.8996862,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,13.0
2022-01-01 03:25:00,,,,,30.0,24.5,97.0,360.0,90.0,474.5,74.8000011146069,87.0,37.5,233463001.375,385.0,1798.0,133.100001983345,,48218.75524164,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.875,25.0
2022-01-01 03:20:00,,,,,21.0,24.5,96.0,315.0,89.5,480.0,74.8000011146069,86.0,20.0,233462999.125,315.0,1800.0,86.3500012867153,,48218.68301936,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.25,0.0
2022-01-01 03:15:00,,,,,25.0,24.5,96.0,317.0,87.5,477.0,74.8000011146069,86.0,19.0,233462997.0,318.0,1803.5,101.200001507998,,48218.61079708,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.125,1.0
2022-01-01 03:10:00,,,,,23.0,24.5,97.5,318.0,88.0,479.0,74.8000011146069,86.0,13.5,233462994.75,320.0,1802.5,98.4500014670193,,48218.5385748,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.25,2.0
2022-01-01 03:05:00,,,,,23.0,24.5,96.0,315.0,88.0,480.5,74.8000011146069,86.0,18.5,233462992.625,315.0,1799.0,93.1000013872981,,48218.46635252,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.125,0.0
2022-01-01 03:00:00,,,,,23.0,24.5,96.5,315.0,88.0,478.0,74.8000011146069,86.0,21.5,233462990.5,315.0,1799.0,95.5000014230609,,48218.39413024,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.125,0.0
2022-01-01 02:55:01,,,,,23.0,24.5,96.0,313.0,87.0,479.0,74.8000011146069,86.0,15.0,233462988.5,312.0,1801.5,98.4500014670193,,48218.32190796,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.0,1.0
2022-01-01 02:50:00,,,,,23.0,24.5,95.5,315.0,87.5,479.5,74.8000011146069,86.0,17.0,233462986.375,314.0,1800.0,96.5500014387071,,48218.24968568,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.125,1.0
2022-01-01 02:45:00,,,,,22.0,24.5,96.5,315.0,88.0,477.5,74.8000011146069,86.0,20.0,233462984.25,316.0,1802.5,94.4000014066696,,48218.1774634,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.125,1.0
2022-01-01 02:40:00,,,,,27.0,24.5,97.0,342.0,92.0,475.5,74.8000011146069,87.0,27.5,233462982.125,358.0,1801.5,122.450001824647,,48218.10524112,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.125,16.0
2022-01-01 02:35:00,,,,,26.0,24.5,97.0,326.0,88.5,477.0,74.8000011146069,87.0,20.5,233462979.5,338.0,1800.0,113.150001686066,,48218.033018840004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,12.0
2022-01-01 02:30:00,,,,,24.0,24.5,96.5,327.0,89.5,476.5,74.8000011146069,87.0,26.0,233462977.125,339.0,1801.0,104.150001551956,,48217.88857428,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,12.0
2022-01-01 02:25:00,,,,,26.0,24.5,96.5,326.0,89.5,476.5,74.8000011146069,87.0,25.5,233462974.75,338.0,1799.0,113.750001695007,,48217.816352,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,12.0
2022-01-01 02:20:00,,,,,24.0,24.5,96.5,324.0,89.0,475.0,74.8000011146069,87.0,26.0,233462972.375,333.0,1801.5,102.000001519918,,48217.74412972,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,9.0
2022-01-01 02:15:00,,,,,25.0,24.5,96.5,324.0,88.0,476.5,74.8000011146069,87.0,24.0,233462970.125,337.0,1800.0,105.000001564622,,48217.67190744,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.25,13.0
2022-01-01 02:10:00,,,,,27.0,24.5,96.0,346.0,92.5,475.0,74.8000011146069,87.0,30.5,233462967.75,363.0,1800.0,120.550001796335,,48217.52746288,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,17.0
2022-01-01 02:05:00,,,,,29.0,24.5,95.0,349.0,90.5,474.0,74.8000011146069,87.0,28.0,233462965.0,369.0,1797.5,122.650001827627,,48217.4552406,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.75,20.0
2022-01-01 02:00:00,,,,,28.0,24.5,97.0,342.0,90.5,476.5,74.8000011146069,87.0,23.0,233462962.375,358.0,1799.0,118.850001771003,,48217.383018320004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.625,16.0
2022-01-01 01:55:00,,,,,24.0,24.5,97.0,324.0,87.0,477.0,74.8000011146069,86.0,20.0,233462959.875,336.0,1805.0,97.9500014595687,,48217.31079604,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,12.0
2022-01-01 01:50:00,,,,,26.0,24.5,96.0,324.0,88.0,476.0,74.8000011146069,87.0,25.0,233462957.625,336.0,1799.0,107.85000160709,,48217.23857376,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.25,12.0
2022-01-01 01:45:00,,,,,25.0,24.5,96.5,326.0,88.5,475.0,74.8000011146069,86.0,21.0,233462955.25,337.0,1798.0,109.000001624227,,48217.16635148,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,11.0
2022-01-01 01:40:00,,,,,26.0,24.5,95.5,327.0,87.5,475.5,74.8000011146069,87.0,23.0,233462952.875,340.0,1799.0,111.850001666695,,48217.0941292,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,13.0
2022-01-01 01:35:00,,,,,25.0,24.5,96.5,326.0,89.5,477.5,74.8000011146069,87.0,25.5,233462950.375,338.0,1800.0,106.500001586974,,48216.94968464,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,12.0
2022-01-01 01:30:00,,,,,25.0,24.5,97.5,326.0,86.0,477.0,74.8000011146069,87.0,24.5,233462948.125,339.0,1801.0,110.800001651049,,48216.877462360004,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.25,13.0
2022-01-01 01:25:00,,,,,25.0,24.5,96.5,329.0,89.5,478.5,74.8000011146069,87.0,23.0,233462945.625,341.0,1804.5,103.550001543015,,48216.80524008,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.5,12.0
2022-01-01 01:20:00,,,,,25.0,24.5,97.0,327.0,87.0,478.0,74.8000011146069,86.0,19.5,233462943.25,340.0,1803.5,106.300001583993,,48216.7330178,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,13.0
2022-01-01 01:15:00,,,,,26.0,24.5,96.5,328.0,86.5,474.5,74.8000011146069,87.0,23.5,233462940.875,340.0,1798.0,110.800001651049,,48216.66079552,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.375,12.0
2022-01-01 01:10:00,,,,,26.0,24.5,96.5,327.0,87.0,478.5,74.8000011146069,86.0,27.0,233462938.5,339.0,1801.5,112.450001675636,,48216.58857324,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.375,12.0
2022-01-01 01:05:00,,,,,26.0,24.5,98.0,327.0,87.5,476.0,74.8000011146069,87.0,23.5,233462936.0,338.0,1801.0,111.650001663715,,48216.51635096,,,ABA00133,Lewis Hamilton,0.07222227999591269,2.5,11.0
2022-01-01 01:00:00,,,,,25.0,24.5,97.5,327.0,88.0,476.0,74.8000011146069,87.0,16.5,233462933.75,339.0,1797.5,107.25000159815,,48216.44412868,,,ABA00133,Lewis Hamilton,0.07222228000318864,2.25,12.0
