Timestamp,Fuel_Press,Left Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],EXH_R,Batt,Boost,Total_Fuel,Throttle Position [%],Total Operating Hours [Hours],Fuel Filter Differential Pressure [kPa],Fuel Position,Crank_Press,Coolant_Temp,Oil_Press,Load,RPM,Oil_Temp,Atmospheric Pressure [kPa],EXH_L,Peak Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Right Air Filter Restriction [kPa],Fuel_Rate,Inlet Air Temperature [Deg. C],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,Run Status,DIAG_STATS,EVENT_STATS,Cumulative Max Fuel Usage [L],Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-29 00:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 23:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 23:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 22:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 22:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 21:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 21:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 20:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 20:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 19:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 19:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 18:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 18:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 17:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 17:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 16:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 16:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 15:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 15:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 14:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 14:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 13:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 13:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 12:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 12:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 11:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 11:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 10:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 10:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 09:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 09:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 08:30:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 08:00:00,,,,,,,,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,41791.446766464,,,,,ABB00230,Marica,0.0,,,,18.625,
2022-04-28 02:00:00,344.5,0.700000010430813,27.0,187.0,26.0,0.0,257148.5,9.20000013709068,41791.3347179387,8.5,51.0500007607043,0.300000004470348,78.0,275.0,2.0,767.5,86.0,102.0,304.0,2.0,27.5,0.200000002980232,38.2500005699694,39.4000005871058,,,,41791.004745908365,,,,,ABB00230,Marica,0.4420205556380097,329.4,6.587999999999999,4935.1093631563435,18.625,117.0
2022-04-28 01:30:00,519.0,1.80000002682209,28.0,361.0,26.0,21.0,257129.875,88.4000013172627,41790.8349953379,23.5,126.900001890957,0.0,79.0,453.0,56.0,1795.5,89.0,102.0,571.0,2.0,65.0,0.500000007450581,150.35000224039,37.900000564754,,,,41790.56272535273,,,,,ABB00230,Marica,0.4420205556380097,1678.0,939.68,136.0010875024812,18.625,210.0
2022-04-28 01:00:00,519.5,1.80000002682209,29.0,362.0,26.0,15.5,257110.25,88.4000013172627,41790.3347171811,23.5,127.050001893193,0.0,79.0,452.0,54.0,1793.0,89.0,102.0,571.0,2.0,65.0,0.400000005960464,151.05000225082,37.900000564754,,,,41790.1207047971,,,,,ABB00230,Marica,0.4420205556307337,1678.0,906.12,141.69481074603476,19.625,209.0
2022-04-28 00:30:01,517.5,1.80000002682209,29.0,361.0,26.0,16.5,257090.75,88.4000013172627,41789.8347168023,24.5,126.600001886487,0.0,79.0,452.5,54.0,1797.5,89.0,102.0,573.0,2.0,65.5,0.400000005960464,149.050002221018,38.2000005692244,,,,41789.67868424146,,,,,ABB00230,Marica,0.4420205556380097,1678.0,906.12,139.8186795213275,19.5,212.0
2022-04-28 00:00:00,518.0,1.80000002682209,28.0,361.0,26.0,16.0,257071.125,88.4000013172627,41789.3347164234,23.5,126.300001882017,0.200000002980232,79.0,452.0,54.0,1795.5,89.0,102.0,570.0,2.0,65.5,0.400000005960464,149.050002221018,38.1000005677342,,,,41789.23666368582,,,,,ABB00230,Marica,0.4420205556380097,1678.0,906.12,139.8186795213275,19.625,209.0
2022-04-27 23:30:00,519.5,1.80000002682209,28.0,360.0,26.0,15.5,257051.625,88.4000013172627,41788.8344382666,23.5,126.950001891702,0.0,79.0,453.0,53.0,1795.0,89.0,102.0,570.0,2.0,65.0,0.400000005960464,149.400002226233,38.1000005677342,,,,41788.79464313018,,,,,ABB00230,Marica,0.4420205556380097,1678.0,889.34,142.79128555141796,19.5,210.0
2022-04-27 23:00:00,517.0,1.80000002682209,28.0,361.0,26.0,14.0,257032.125,88.4000013172627,41788.3344378878,25.5,126.950001891702,0.300000004470348,79.0,452.0,54.0,1795.5,89.0,102.0,570.0,2.0,65.5,0.500000007450581,151.05000225082,38.1000005677342,,,,41788.352622574545,,,,,ABB00230,Marica,0.4420205556380097,1678.0,906.12,141.69481074603476,19.5,209.0
2022-04-27 22:30:00,519.0,1.80000002682209,29.0,361.0,26.0,20.5,257012.625,88.4000013172627,41787.834437509,24.0,126.550001885742,0.0,79.0,452.5,56.0,1795.5,89.0,102.0,572.0,2.0,65.5,0.300000004470348,148.800002217293,38.2000005692244,,,,41787.91060201891,,,,,ABB00230,Marica,0.4420205556380097,1678.0,939.68,134.59901443544513,19.5,211.0
2022-04-27 22:00:00,519.5,1.80000002682209,29.0,361.0,26.0,18.0,256992.875,88.4000013172627,41787.3341593522,23.5,125.900001876056,0.0,79.0,452.5,55.0,1796.5,89.0,102.5,571.0,2.0,65.5,0.400000005960464,147.250002194196,38.2000005692244,,,,41787.468581463276,,,,,ABB00230,Marica,0.4420205556307337,1678.0,922.9,135.61870393874375,19.75,210.0
2022-04-27 21:30:00,519.5,1.80000002682209,29.0,361.0,26.0,14.5,256973.375,88.4000013172627,41786.8341589734,25.0,126.150001879781,0.200000002980232,79.0,452.0,54.0,1796.5,89.0,102.0,571.0,2.0,65.0,0.400000005960464,148.100002206862,38.2000005692244,,,,41787.02656090764,,,,,ABB00230,Marica,0.4420205556380097,1678.0,906.12,138.92751718959155,19.5,210.0
2022-04-27 21:00:00,520.0,1.90000002831221,29.0,361.0,26.0,21.5,256953.75,88.4000013172626,41786.3341585946,23.5,126.400001883507,0.0,79.0,452.0,54.0,1794.0,89.0,102.0,571.0,2.0,65.0,0.500000007450581,149.750002231449,38.3000005707145,,,,41786.096134164174,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,140.47532544997532,19.625,210.0
2022-04-27 20:30:00,519.5,1.70000002533197,29.0,360.0,26.0,18.0,256934.25,88.4000013172627,41785.8338804378,24.5,125.900001876056,0.0,79.0,452.5,55.0,1792.0,89.0,102.0,568.0,2.0,65.5,0.400000005960464,148.800002217293,38.1000005677342,,,,41785.60772797635,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,137.0462692433623,19.5,208.0
2022-04-27 20:00:00,518.5,1.80000002682209,29.0,358.0,26.0,15.0,256914.75,88.4000013172627,41785.333880059,23.5,126.850001890212,0.0,79.0,451.5,56.0,1796.5,89.0,102.5,573.0,2.0,65.5,0.500000007450581,149.650002229959,38.2000005692244,,,,41785.11932178852,,,,,ABB00230,Marica,0.4884061878256034,1678.0,939.68,135.3678932141422,19.5,215.0
2022-04-27 19:30:00,520.5,1.80000002682209,29.0,361.0,26.0,20.5,256895.125,88.4000013172627,41784.8338796801,23.0,126.100001879036,0.0,79.0,451.0,53.0,1795.0,89.0,102.0,571.0,2.0,65.5,0.400000005960464,148.800002217293,38.5000005736947,,,,41784.6309156007,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,142.2178265733005,19.625,210.0
2022-04-27 19:00:00,519.0,1.80000002682209,29.0,360.0,26.0,21.5,256875.5,88.4000013172627,41784.3338793013,23.0,127.300001896918,0.0,80.0,452.0,55.0,1795.0,89.0,102.0,573.0,2.0,65.0,0.400000005960464,150.800002247095,38.5000005736947,,,,41784.14250941287,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,138.88828899125664,19.625,213.0
2022-04-27 18:30:00,518.5,1.80000002682209,29.0,359.0,26.0,19.0,256855.875,88.4000013172627,41783.8338789225,23.0,127.050001893193,0.300000004470348,79.0,452.0,55.0,1795.0,89.0,102.0,574.0,2.0,65.0,0.400000005960464,150.100002236664,38.5000005736947,,,,41783.654103225046,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,138.24358207949336,19.625,215.0
2022-04-27 18:00:00,519.0,1.80000002682209,29.0,358.0,26.0,18.0,256836.125,88.4000013172627,41783.3336007657,23.5,126.850001890212,0.0,80.0,451.5,54.0,1795.0,89.0,102.0,570.0,2.0,65.0,0.500000007450581,150.000002235174,38.3000005707145,,,,41783.16569703722,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,140.7098418530635,19.75,212.0
2022-04-27 17:30:00,519.0,1.80000002682209,29.0,362.0,26.0,21.0,256816.625,88.4000013172627,41782.8336003869,23.0,125.450001869351,0.0,79.0,452.0,55.0,1797.5,89.0,102.0,566.0,2.0,65.0,0.500000007450581,146.30000218004,38.4000005722046,,,,41782.67729084939,,,,,ABB00230,Marica,0.48840618783287937,1678.0,922.9,134.7437445584939,19.5,204.0
2022-04-27 17:00:00,519.0,1.80000002682209,29.0,365.0,26.0,14.0,256797.5,88.4000013172627,41782.3336000081,22.5,124.250001851469,0.0,79.0,452.0,52.0,1794.0,89.0,102.0,553.0,2.0,65.0,0.500000007450581,145.700002171099,38.4000005722046,,,,41782.18888466156,,,,,ABB00230,Marica,0.4884061878256034,1678.0,872.56,141.93293509378628,19.125,188.0
2022-04-27 16:30:00,518.0,1.80000002682209,29.0,364.0,26.0,15.0,256778.875,88.4000013172627,41781.8335996293,23.0,123.000001832843,0.0,79.0,451.5,52.0,1797.5,89.0,102.0,554.0,2.0,65.0,0.400000005960464,141.450002107769,38.4000005722046,,,,41781.70047847374,,,,,ABB00230,Marica,0.4884061878256034,1678.0,872.56,137.79281859310953,18.625,190.0
2022-04-27 16:00:00,519.5,1.80000002682209,29.0,362.0,26.0,18.5,256760.0,88.4000013172626,41781.3335992504,22.0,125.25000186637,0.0,79.0,452.0,53.0,1797.5,89.0,102.0,563.0,2.0,65.5,0.400000005960464,147.350002195686,38.5000005736947,,,,41781.21207228591,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,140.8319673761813,18.875,201.0
2022-04-27 15:30:00,517.0,1.80000002682209,29.0,370.0,26.0,18.5,256741.25,88.4000013172627,41780.8335988716,23.0,121.550001811236,0.0,79.0,453.0,52.0,1800.0,88.0,102.0,540.0,2.0,65.5,0.500000007450581,139.300002075732,38.3000005707145,,,,41780.723666098085,,,,,ABB00230,Marica,0.4884061878256034,1678.0,872.56,135.69840671629711,18.75,170.0
2022-04-27 15:00:00,518.0,1.80000002682209,29.0,368.0,26.0,17.5,256723.0,88.4000013172627,41780.3335984928,23.5,121.950001817197,0.100000001490116,79.0,453.0,54.0,1795.0,88.0,102.0,541.0,2.0,65.5,0.400000005960464,137.750002052635,38.3000005707145,,,,41780.23525991026,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,129.2185381017302,18.25,173.0
2022-04-27 14:30:00,517.5,1.70000002533197,29.0,372.0,26.0,19.0,256704.625,88.4000013172627,41779.833042558,23.5,119.900001786649,0.0,79.0,453.0,51.0,1796.5,88.0,102.0,527.0,2.0,64.5,0.500000007450581,133.950001996011,38.3000005707145,,,,41779.746853722434,,,,,ABB00230,Marica,0.4884061878256034,1678.0,855.78,133.04529399683253,18.375,155.0
2022-04-27 14:00:00,518.5,1.80000002682209,29.0,364.0,26.0,18.5,256686.5,88.4000013172627,41779.3333199572,24.0,123.200001835823,0.0,79.0,452.5,54.0,1795.5,89.0,102.0,547.0,2.0,65.0,0.500000007450581,142.850002128631,38.3000005707145,,,,41779.25844753461,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,134.0026727247344,18.125,183.0
2022-04-27 13:30:00,519.0,1.70000002533197,29.0,362.0,26.0,19.5,256667.625,88.4000013172627,41778.8330418004,21.0,124.800001859665,0.0,79.0,452.5,56.0,1795.5,89.0,102.0,562.0,2.0,65.5,0.300000004470348,144.400002151728,38.4000005722046,,,,41778.77004134678,,,,,ABB00230,Marica,0.4884061878256034,1678.0,939.68,130.6189360516014,18.875,200.0
2022-04-27 13:00:00,519.5,1.80000002682209,29.0,359.0,26.0,19.5,256648.375,88.4000013172627,41778.3327636436,21.0,126.450001884252,0.0,79.0,452.0,54.0,1794.0,89.0,102.0,566.0,2.0,65.5,0.400000005960464,149.050002221018,38.2000005692244,,,,41778.28163515896,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,139.8186795213275,19.25,207.0
2022-04-27 12:30:00,518.5,1.80000002682209,29.0,360.0,26.0,14.5,256629.0,88.4000013172627,41777.8330410428,19.5,125.850001875311,0.0,79.0,451.5,54.0,1795.5,89.0,102.0,561.0,2.0,66.0,0.400000005960464,147.600002199411,38.2000005692244,,,,41777.79322897113,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,138.4584843834143,19.375,201.0
2022-04-27 12:00:00,519.0,1.80000002682209,29.0,360.0,26.0,17.0,256609.625,88.4000013172626,41777.3333184419,22.0,125.700001873076,0.0,79.0,453.5,54.0,1795.5,89.0,102.0,568.0,2.0,65.0,0.400000005960464,146.30000218004,38.2000005692244,,,,41777.304822783306,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,137.23899908735487,19.375,208.0
2022-04-27 11:30:00,519.5,1.80000002682209,29.0,367.0,26.0,16.0,256590.0,88.4000013172627,41776.8333180631,21.0,127.000001892447,0.0,79.0,454.5,53.0,1796.5,88.0,102.0,570.0,2.0,65.5,0.500000007450581,148.550002213568,38.1000005677342,,,,41776.81641659548,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,141.9788853324182,19.625,203.0
2022-04-27 11:00:00,519.5,1.80000002682209,28.0,359.0,26.0,16.0,256571.0,88.4000013172627,41776.3327621283,22.5,123.550001841038,0.0,79.0,453.5,53.0,1796.5,89.0,102.0,556.0,2.0,65.0,0.500000007450581,143.200002133846,38.1000005677342,,,,41776.328010407655,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,136.86554277753064,19.0,197.0
2022-04-27 10:30:00,519.5,1.80000002682209,29.0,355.0,26.0,19.0,256552.125,88.4000013172626,41775.8327617495,22.0,124.800001859665,0.0,79.0,454.5,55.0,1792.0,88.0,102.0,552.0,2.0,65.5,0.400000005960464,144.400002151728,37.8000005632639,,,,41775.83960421983,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,132.99382579799416,18.875,197.0
2022-04-27 10:00:00,519.5,1.80000002682209,29.0,359.0,26.0,18.5,256533.875,88.4000013172627,41775.3327613707,22.0,124.400001853704,0.0,79.0,454.0,54.0,1795.5,88.0,102.0,556.0,2.0,66.0,0.500000007450581,143.950002145022,37.900000564754,,,,41775.351198032,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,135.0345448983233,18.25,197.0
2022-04-27 09:30:00,521.0,1.80000002682209,29.0,357.0,26.0,15.0,256515.0,88.4000013172626,41774.8327609919,22.0,122.050001818687,0.100000001490116,78.0,455.5,51.0,1797.5,88.0,102.0,549.0,2.0,65.5,0.400000005960464,139.400002077222,37.900000564754,,,,41774.86279184417,,,,,ABB00230,Marica,0.48840618783287937,1678.0,855.78,138.4584843834148,18.875,192.0
2022-04-27 09:00:00,521.0,1.70000002533197,29.0,357.0,26.0,14.5,256496.375,88.4000013172627,41774.3322050571,21.5,123.200001835823,0.0,79.0,456.5,52.0,1795.5,88.0,102.0,549.0,2.0,65.5,0.400000005960464,141.650002110749,37.8000005632639,,,,41774.374385656345,,,,,ABB00230,Marica,0.4884061878256034,1678.0,872.56,137.98764760490585,18.625,192.0
2022-04-27 08:30:00,521.0,1.80000002682209,29.0,349.0,26.0,14.0,256477.625,88.4000013172627,41773.8324824563,22.0,122.800001829863,0.0,78.0,455.5,52.0,1793.0,88.0,102.5,545.0,2.0,65.5,0.500000007450581,140.000002086163,37.8000005632639,,,,41773.88597946852,,,,,ABB00230,Marica,0.4884061878256034,1678.0,872.56,136.38030825758523,18.75,196.0
2022-04-27 08:00:00,518.5,1.80000002682209,29.0,353.0,26.0,18.0,256458.625,88.4000013172626,41773.3327598554,21.5,125.15000186488,0.0,79.0,455.5,56.0,1795.5,88.0,102.0,563.0,2.0,66.0,0.500000007450581,145.850002173334,37.900000564754,,,,41773.397573280694,,,,,ABB00230,Marica,0.4884061878256034,1678.0,939.68,131.93055279173112,19.0,210.0
2022-04-27 07:30:00,520.5,1.80000002682209,29.0,355.0,26.0,14.0,256439.5,88.4000013172627,41772.8327594766,21.5,123.900001846254,0.0,79.0,457.5,52.0,1796.5,88.0,102.0,561.0,2.0,66.0,0.400000005960464,143.450002137572,37.900000564754,,,,41772.90916709287,,,,,ABB00230,Marica,0.4884061878256034,1678.0,872.56,139.7411087110757,19.125,206.0
2022-04-27 07:00:00,519.5,1.80000002682209,29.0,355.0,26.0,19.5,256420.375,88.4000013172626,41772.3322035418,21.0,124.500001855195,0.0,79.0,456.5,55.0,1796.5,88.0,102.0,562.0,2.0,65.5,0.400000005960464,145.000002160668,37.8000005632639,,,,41772.42076090504,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,133.54643172236192,19.125,207.0
2022-04-27 06:30:00,520.5,1.80000002682209,28.0,358.0,26.0,18.0,256401.25,88.4000013172627,41771.832203163,20.5,125.650001872331,0.0,79.0,457.5,53.0,1795.0,89.0,102.0,566.0,2.0,66.0,0.400000005960464,147.950002204627,37.8000005632639,,,,41771.93235471722,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,141.40542635429975,19.125,208.0
2022-04-27 06:00:00,519.5,1.80000002682209,28.0,359.0,26.0,20.0,256381.875,88.4000013172627,41771.3322027842,19.5,126.500001884997,0.0,79.0,457.0,56.0,1795.0,89.0,102.0,566.0,2.0,65.5,0.500000007450581,148.100002206862,37.900000564754,,,,41771.44394852939,,,,,ABB00230,Marica,0.4884061878256034,1678.0,939.68,133.96582014710614,19.375,207.0
2022-04-27 05:30:00,519.5,1.80000002682209,29.0,360.0,26.0,20.5,256362.5,88.4000013172627,41770.8322024054,19.0,126.050001878291,0.0,79.0,457.0,54.0,1795.0,89.0,102.0,564.0,2.0,66.0,0.400000005960464,148.200002208352,37.8000005632639,,,,41770.955542341566,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,139.02132375082684,19.375,204.0
2022-04-27 05:00:00,519.5,1.80000002682209,28.0,355.0,26.0,18.5,256343.125,88.4000013172627,41770.3322020266,20.0,125.000001862645,0.0,79.0,457.5,56.0,1796.5,88.0,102.0,560.0,2.0,65.5,0.400000005960464,144.650002155453,37.900000564754,,,,41770.46713615374,,,,,ABB00230,Marica,0.4884061878256034,1678.0,939.68,130.845076868865,19.375,205.0
2022-04-27 04:30:00,519.0,1.80000002682209,29.0,357.0,26.0,20.0,256323.875,88.4000013172627,41769.8319238698,20.0,125.800001874566,0.0,79.0,458.0,53.0,1795.0,88.0,102.0,560.0,2.0,66.0,0.400000005960464,146.30000218004,38.2000005692244,,,,41769.978729965915,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,139.82841416447476,19.25,203.0
2022-04-27 04:00:00,522.0,1.80000002682209,29.0,355.0,26.0,18.5,256304.75,88.4000013172627,41769.3319234909,18.0,125.100001864135,0.0,79.0,458.5,54.0,1795.0,88.0,102.0,562.0,2.0,66.0,0.500000007450581,145.450002167374,37.900000564754,,,,41769.49032377809,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,136.44164331685417,19.125,207.0
2022-04-27 03:30:00,522.0,1.80000002682209,29.0,355.0,26.0,15.0,256285.375,88.4000013172627,41768.8319231121,19.0,125.850001875311,0.0,79.0,459.5,54.0,1792.0,88.0,102.0,560.0,2.0,65.5,0.400000005960464,145.850002173334,37.900000564754,,,,41769.00191759026,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,136.81686956179524,19.375,205.0
2022-04-27 03:00:00,521.0,1.80000002682209,29.0,357.0,26.0,19.5,256266.25,88.4000013172627,41768.3319227333,19.5,125.25000186637,0.0,79.0,459.5,55.0,1795.0,88.0,102.0,562.0,2.0,66.0,0.400000005960464,146.550002183765,38.1000005677342,,,,41768.51351140244,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,134.97399702698047,19.125,205.0
2022-04-27 02:30:00,522.5,1.80000002682209,29.0,357.0,26.0,19.0,256247.0,88.4000013172627,41767.8319223545,20.5,124.500001855195,0.0,79.0,460.0,55.0,1796.5,88.0,102.0,559.0,2.0,66.5,0.400000005960464,145.450002167374,37.8000005632639,,,,41768.02510521461,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,133.96088616563867,19.25,202.0
2022-04-27 02:00:00,522.5,1.70000002533197,28.0,356.0,26.0,19.5,256227.75,88.4000013172627,41767.3316441977,19.0,124.900001861155,0.0,79.0,460.5,55.0,1794.0,88.0,102.0,557.0,2.0,66.5,0.500000007450581,145.000002160668,37.900000564754,,,,41767.53669902678,,,,,ABB00230,Marica,0.48840618783287937,1678.0,922.9,133.54643172236192,19.25,201.0
2022-04-27 01:30:00,521.0,1.70000002533197,28.0,359.0,26.0,16.5,256208.625,88.4000013172626,41766.8319215969,20.5,126.300001882017,0.0,79.0,459.0,53.0,1792.0,88.0,102.0,560.0,2.0,66.5,0.400000005960464,148.550002213567,37.900000564754,,,,41767.048292838954,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,141.97888533241724,19.125,201.0
2022-04-27 01:00:00,521.5,1.80000002682209,29.0,356.0,26.0,19.0,256189.5,88.4000013172627,41766.3319212181,19.0,125.15000186488,0.0,79.0,460.5,55.0,1795.0,88.0,102.0,560.0,2.0,66.5,0.500000007450581,146.650002185255,37.900000564754,,,,41766.55988665113,,,,,ABB00230,Marica,0.4884061878256034,1678.0,922.9,135.0660980143751,19.125,204.0
2022-04-27 00:30:00,521.5,1.70000002533197,29.0,354.0,26.0,15.5,256170.25,88.4000013172627,41765.8313652833,21.0,124.9500018619,0.0,79.0,460.0,53.0,1796.5,89.0,102.0,559.0,2.0,66.5,0.400000005960464,145.700002171099,37.900000564754,,,,41766.0714804633,,,,,ABB00230,Marica,0.4884061878256034,1678.0,889.34,139.25495518635634,19.25,205.0
2022-04-27 00:00:00,520.0,1.70000002533197,29.0,355.0,26.0,19.0,256151.125,88.4000013172627,41765.3313649044,23.0,125.200001865625,0.0,80.0,459.0,54.0,1795.0,89.0,102.0,556.0,2.0,67.5,0.400000005960464,145.250002164394,37.8000005632639,,,,41765.58307427548,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,136.25403019438363,19.125,201.0
2022-04-26 23:30:00,521.0,1.70000002533197,28.0,357.0,25.5,16.5,256132.0,88.4000013172627,41764.8313645256,23.0,125.000001862645,0.0,80.0,460.5,54.0,1795.0,89.0,102.0,554.0,2.0,67.5,0.300000004470348,146.40000218153,37.3000005558133,,,,41765.09466808765,,,,,ABB00230,Marica,0.4884061878256034,1678.0,906.12,137.33280564859015,19.125,197.0
