Power Range (%),Time (%),Hours (h),Asset,Site
0-10%,0.21,2.4796259670000036,TTG00233,Macaé
10-20%,0.04,0.4723097080000007,TTG00233,Macaé
20-30%,61.09,721.3350015430011,TTG00233,Macaé
30-40%,33.79,398.98362583300053,TTG00233,Macaé
40-50%,4.31,50.89137103700007,TTG00233,Macaé
50-60%,0.51,6.021948777000009,TTG00233,Macaé
60-70%,0.04,0.4723097080000007,TTG00233,Macaé
70-80%,0.0,0.0,TTG00233,Macaé
80-90%,0.0,0.0,TTG00233,Macaé
90-100%,0.0,0.0,TTG00233,Macaé
100-110%,0.0,0.0,TTG00233,Macaé
