Timestamp,Batt,Fuel Filter Differential Pressure [kPa],EXH_R,Load,Total_Fuel,Fuel_Rate,Boost,Fuel_Press,EXH_L,Throttle Position [%],Oil Filter Differential Pressure [kPa],Oil_Press,RPM,Coolant_Temp,Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],SMH,Run Status,DIAG_STATS,EVENT_STATS,Cumulative Max Fuel Usage [L],Engine Code Description,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-09-13,26.979166666666668,79.10416666666667,449.625,37.708333333333336,30609.042132447914,119.67083511656774,40.875,510.1041666666667,388.1666666666667,88.8000013232231,72.75,465.125,1798.375,82.20833333333333,,,,327.90998455,,,,,,0.9600896569599987,1678.0,632.7458333333333,160.94756854748047,119.33899338541657,61.458333333333336,TTG00231,Martin Vaz
2021-09-14,27.0,82.0909090909091,433.3636363636364,35.0,33287.62656732954,104.8613651989197,34.31818181818182,511.5,367.8636363636364,88.8000013232231,72.29545454545455,468.02272727272725,1797.9772727272727,81.04545454545455,,,,351.913198197,,,,,,1.0435877913913032,1678.0,587.3000000000001,151.6866067405154,112.98158369318199,65.5,TTG00231,Martin Vaz
2021-09-15,27.0,89.3125,433.375,35.458333333333336,35741.90036703125,106.85625159228232,36.041666666666664,516.9166666666666,367.9583333333333,88.8000013232231,72.35416666666667,466.5625,1798.875,81.29166666666667,,,,375.0196750155,,,,,,0.7013361918120301,1678.0,594.9908333333333,153.04634278881062,78.94157104166668,65.41666666666667,TTG00231,Martin Vaz
2021-09-16,27.0,92.0,426.0,35.0,36483.78158,103.900001548231,34.0,520.0,358.0,88.8000013232231,72.0,470.0,1799.0,80.0,,,,381.68224979,,,,,,,1678.0,587.3,150.37459784777175,,68.0,TTG00231,Martin Vaz
2021-09-17,27.0,92.0,426.0,35.0,36483.78158,103.900001548231,34.0,520.0,358.0,88.8000013232231,72.0,470.0,1799.0,80.0,,,,381.68224979,,,,,,,1678.0,587.3,150.37459784777175,,68.0,TTG00231,Martin Vaz
2021-09-18,27.0,92.0,426.0,35.0,36483.78158,103.900001548231,34.0,520.0,358.0,88.8000013232231,72.0,470.0,1799.0,80.0,,,,381.68224979,,,,,,,1678.0,587.3,150.37459784777175,,68.0,TTG00231,Martin Vaz
2021-09-19,27.0,92.0,426.0,35.0,36483.78158,103.900001548231,34.0,520.0,358.0,88.8000013232231,72.0,470.0,1799.0,80.0,,,,381.68224979,,,,,,,1678.0,587.3,150.37459784777175,,68.0,TTG00231,Martin Vaz
2021-09-20,27.0,92.0,426.0,35.0,36483.78158,103.900001548231,34.0,520.0,358.0,88.8000013232231,72.0,470.0,1799.0,80.0,,,,381.68224979,,,,,,,1678.0,587.3,150.37459784777175,,68.0,TTG00231,Martin Vaz
2021-09-21,27.0,89.5,428.7647058823529,35.470588235294116,36705.28373279412,106.6176486475506,35.35294117647059,516.5,362.4117647058824,88.8000013232231,72.26470588235294,469.5,1799.0,80.23529411764706,,,,3376.232243467294,,,,,,0.03267976470584365,1678.0,595.1964705882353,151.9303971732409,36021.84983277502,66.3529411764706,TTG00231,Martin Vaz
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00231,Martin Vaz
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00231,Martin Vaz
2021-09-24,26.61111111111111,36.94444444444444,428.77777777777777,35.0,3083278.8709759316,127.43333523223812,50.44444444444444,468.1111111111111,389.6666666666667,81.68889010614818,70.11111111111111,470.1666666666667,1706.388888888889,78.88888888888889,,,,51294.68745547022,,,,,,0.7920993991113695,1541.9705555555556,579.1382333333333,304.44019992043303,608605.9105596873,39.111111111111114,TTG00231,Martin Vaz
2021-09-25,26.5625,44.104166666666664,462.2916666666667,39.833333333333336,13125276.395210788,137.81041872020185,54.375,464.375,416.625,88.8000013232231,74.27083333333333,457.5208333333333,1797.625,85.16666666666667,,,,51310.854381984005,,,,,,0.9600007680000999,1678.0,668.4033333333333,174.31791363688623,608605.910559689,45.666666666666664,TTG00231,Martin Vaz
2021-09-26,26.604166666666668,50.3125,438.5,35.583333333333336,27731818.248643305,106.60416825519258,36.583333333333336,474.0625,372.2916666666667,88.8000013232231,72.85416666666667,464.0208333333333,1797.9791666666667,82.75,,,,51334.856623408,,,,,,0.9601785459199164,1678.0,597.0883333333333,151.27191087077696,608605.9105596878,66.20833333333333,TTG00231,Martin Vaz
2021-09-27,26.566666666666666,49.63333333333333,441.8666666666667,35.93333333333333,39599633.50455723,108.98333495731158,37.8,473.5,375.1333333333333,88.8000013232231,72.86666666666666,463.46666666666664,1798.0,83.06666666666666,,,,51354.729380046934,,,,,,0.9201841576636071,1678.0,602.9613333333333,152.94108469467102,608605.910559688,66.73333333333333,TTG00231,Martin Vaz
2021-09-28,26.583333333333332,30.145833333333332,437.5,34.541666666666664,51467448.76047114,100.69375150045387,33.604166666666664,460.0208333333333,364.2083333333333,88.8000013232231,73.60416666666667,466.4375,1797.8541666666667,81.83333333333333,,,,51374.778877568,,,,,,0.9600007680000999,1678.0,579.6091666666666,147.38415543423437,608605.910559689,73.29166666666667,TTG00231,Martin Vaz
2021-09-29,26.666666666666668,32.979166666666664,427.0,33.166666666666664,66073990.613903664,91.82291803493474,31.125,461.2916666666667,350.0416666666667,88.8000013232231,73.4375,467.7083333333333,1798.7708333333333,81.20833333333333,,,,51398.783341216,,,,,,0.9600007679997967,1678.0,556.5366666666667,140.1972210090138,608605.9105596878,76.95833333333333,TTG00231,Martin Vaz
2021-09-30,26.625,39.104166666666664,441.875,35.083333333333336,80680532.46733618,106.54375158762558,36.979166666666664,464.4375,370.7083333333333,88.78333465630807,74.125,462.9166666666667,1798.2083333333333,82.75,,,,51422.78558264,,,,,,0.9598229900799803,1678.0,588.6983333333334,154.6209346478952,608605.9105596878,71.16666666666667,TTG00231,Martin Vaz
2021-10-01,26.583333333333332,47.5,463.5833333333333,39.041666666666664,95287074.3207687,128.31250191200522,45.166666666666664,481.25,405.8333333333333,88.8000013232231,75.5,455.8333333333333,1798.0416666666667,85.04166666666667,,,,51446.78560184,,,,,,0.9601785459199164,1678.0,655.1191666666667,166.63948709977515,608605.910559689,57.75,TTG00231,Martin Vaz
2021-10-02,26.583333333333332,49.666666666666664,455.0416666666667,37.666666666666664,109893616.1742012,119.11666844164334,41.9375,472.625,392.25,88.8000013232231,75.375,457.8333333333333,1797.5833333333333,84.58333333333333,,,,51470.790065488,,,,,,0.9601785459199164,1678.0,632.0466666666667,158.07558334210628,608605.9105596878,62.791666666666664,TTG00231,Martin Vaz
2021-10-03,26.73076923076923,49.03846153846154,397.6923076923077,30.53846153846154,121152825.51955546,105.80000157654285,44.5,444.0769230769231,360.61538461538464,64.98461635296161,68.88461538461539,451.0769230769231,1491.9615384615386,82.23076923076923,,,,51489.623413888,,,,,,0.97587379657097,1260.6246153846153,444.94614615384614,237.48632433923908,608605.9105596886,37.07692307692308,TTG00231,Martin Vaz
2021-10-04,26.666666666666668,37.166666666666664,434.3333333333333,35.333333333333336,126021672.80403297,109.56666829933711,37.0,463.5,375.0,88.8000013232231,73.66666666666667,464.3333333333333,1799.6666666666667,82.66666666666667,,,,51498.4909765376,,,,,,0.6773338752003232,1678.0,592.8933333333333,154.55346539219616,608605.910559684,59.333333333333336,TTG00231,Martin Vaz
