Timestamp,EXH_L,Load,Fuel Filter Differential Pressure [kPa],Total_Fuel,Fuel_Rate,RPM,Oil Filter Differential Pressure [kPa],Coolant_Temp,Boost,EXH_R,Batt,Throttle Position [%],Oil_Press,SMH,Run Status,Cumulative Fuel Used Daily [L],Cumulative Idle Fuel Usage [L],Cumulative Idle Time [Hrs],Cumulative Max Fuel Usage [L],EVENT_STATS,DIAG_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-09-19,432.9583333333333,38.541666666666664,,2921709.7191941664,,1800.1875,,,47.395833333333336,393.2916666666667,,78.58333450431623,474.1041666666667,22586.0180688,,,,,,,,0.9600007680000999,1632.0,629.0,,163.0683651562431,40.666666666666664,SLM00575,Fernando de Noronha
2021-09-20,312.0416666666667,26.208333333333332,,2924552.0889279167,,1807.125,,,18.0625,314.5833333333333,,78.400001168251,476.5416666666667,22610.018088,,,,,,,,0.9600007679999484,1632.0,427.72,,97.11942531249952,2.9583333333333335,SLM00575,Fernando de Noronha
2021-09-21,313.7083333333333,26.333333333333332,,2926887.765760625,,1805.1041666666667,,,17.5625,317.0833333333333,,78.18333449835578,475.8333333333333,22634.018107199998,,,,,,,,0.9600007680000999,1632.0,429.76,,96.88283718749881,6.791666666666667,SLM00575,Fernando de Noronha
2021-09-22,311.9166666666667,26.333333333333332,,2929187.4614826567,,1798.5208333333333,,,19.208333333333332,313.5416666666667,,76.90000114589931,475.6041666666667,22658.0181264,,,,,,,,0.9600007680000999,1632.0,429.76,,94.49724026041804,6.125,SLM00575,Fernando de Noronha
2021-09-23,316.5,26.818181818181817,,2931385.478080966,,1795.3636363636363,,,19.5,318.09090909090907,,76.56363750452344,474.1818181818182,22680.89269015418,,,,,,,,0.8981825367273731,1632.0,437.67272727272723,,95.3019983522721,9.863636363636363,SLM00575,Fernando de Noronha
2021-09-24,248.71428571428572,17.714285714285715,,2932626.2783291074,,1789.0,,,12.714285714285714,293.0,,74.57142968262949,477.0,22696.20101408914,,,,,,,,0.26285735314325265,1632.0,289.09714285714284,,57.795099107149454,44.285714285714285,SLM00575,Fernando de Noronha
2021-09-25,202.33333333333334,14.333333333333334,,2932926.6776512503,,1789.5,,,9.166666666666666,275.3333333333333,,74.4000011086464,521.1666666666666,22699.951493279998,,,,,,,,0.1600001279997135,1632.0,233.92,,62.45926500003164,73.0,SLM00575,Fernando de Noronha
2021-09-26,315.125,26.375,,2933389.029994531,,1809.0,,,19.0625,318.125,,78.8000011742115,479.1875,22705.46816436,,,,,,,,0.3400002719999975,1632.0,430.44,,96.23221984371776,3.25,SLM00575,Fernando de Noronha
2021-09-27,314.0,26.444444444444443,,2934207.933785972,,1808.4444444444443,,,19.444444444444443,318.55555555555554,,78.8000011742115,477.8333333333333,22709.698167744,,,,,,,,0.5200004160000794,1632.0,431.5733333333333,,92.37451902776957,4.555555555555555,SLM00575,Fernando de Noronha
2021-09-28,408.8181818181818,37.27272727272727,,2935358.846592273,,1801.909090909091,,,47.54545454545455,377.54545454545456,,78.58181935277852,474.22727272727275,22724.923634469815,,,,,,,,0.5272731490910122,1632.0,608.290909090909,,143.845580000007,39.09090909090909,SLM00575,Fernando de Noronha
2021-09-29,378.2916666666667,31.708333333333332,,2937622.2421681248,,1804.8333333333333,,,28.625,351.0833333333333,,78.56666783740121,473.3958333333333,22740.86819268,,,,,,,,0.9000007200000558,1632.0,517.48,,131.16839963541133,28.125,SLM00575,Fernando de Noronha
2021-09-30,549.7272727272727,49.0,,2940439.6841167044,,1798.3181818181818,,,70.77272727272727,476.0,,78.909092084928,460.8181818181818,22755.018204,,,,,,,,0.6000004800000831,1632.0,799.68,,204.71325215908954,73.72727272727273,SLM00575,Fernando de Noronha
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00575,Fernando de Noronha
2021-10-02,263.55555555555554,21.22222222222222,,2941892.5789616667,,1799.111111111111,,,14.277777777777779,288.44444444444446,,76.75555669930247,488.3888888888889,22768.284881279997,,,,,,,,0.51555596800002,1632.0,346.34666666666664,,69.13630763891463,25.555555555555557,SLM00575,Fernando de Noronha
2021-10-03,333.75,27.666666666666668,,2943357.71007276,,1799.7916666666667,,,21.3125,330.0,,77.2666678180297,475.0208333333333,22784.0182272,,,,,,,,0.9600007680000999,1632.0,451.52,,106.44494057291497,16.583333333333332,SLM00575,Fernando de Noronha
2021-10-04,408.5833333333333,35.208333333333336,,2946473.6348260418,,1802.375,,,35.791666666666664,376.9166666666667,,78.68333450580637,472.0,22807.948107455,,,,,,,,0.9319451900000786,1632.0,574.6,,135.58471130209122,34.25,SLM00575,Fernando de Noronha
2021-10-05,324.3478260869565,26.91304347826087,,2949148.311582554,,1807.695652173913,,,19.282608695652176,320.0869565217391,,78.76521856499755,474.54347826086956,22828.6849296,,,,,,,,0.7916672999999719,1632.0,439.2208695652174,,104.67481565216313,5.6521739130434785,SLM00575,Fernando de Noronha
2021-10-06,325.6,27.1,,2950929.756387875,,1806.1,,,21.05,321.6,,78.400001168251,474.4,22841.74744005,,,,,,,,0.7916672999999719,1632.0,442.27200000000005,,98.75188337499276,6.2,SLM00575,Fernando de Noronha
2021-10-07,297.2857142857143,24.714285714285715,,2952030.9659551787,,1803.642857142857,,,16.892857142857142,308.14285714285717,,77.8285725883075,478.4642857142857,22863.132576205713,,,,,,,,0.56000044799995,1632.0,403.33714285714285,,89.76829428571675,11.142857142857142,SLM00575,Fernando de Noronha
2021-10-08,348.0416666666667,29.75,,2953884.836704375,,1802.3125,,,27.958333333333332,338.4583333333333,,78.05000116303562,474.1458333333333,22880.018303999997,,,,,,,,0.9600007680000999,1632.0,485.52,,120.08818911458366,13.25,SLM00575,Fernando de Noronha
2021-10-09,486.25,43.416666666666664,,2957878.2668132815,,1802.4583333333333,,,56.229166666666664,430.7083333333333,,79.36666784932217,470.0416666666667,22904.018323199998,,,,,,,,0.9600007680000999,1632.0,708.56,,183.94726718750704,55.541666666666664,SLM00575,Fernando de Noronha
2021-10-10,416.375,36.75,,2961687.9270960935,,1804.8333333333333,,,36.0625,378.25,,79.06666784485184,471.625,22928.0183424,,,,,,,,0.9600007680000999,1632.0,599.76,,151.83042921874826,38.125,SLM00575,Fernando de Noronha
2021-10-11,398.75,33.958333333333336,,2965248.4995146357,,1803.4166666666667,,,33.145833333333336,365.1666666666667,,78.70000117272139,471.9583333333333,22952.0183616,,,,,,,,0.9600007680000999,1632.0,554.1999999999999,,134.8946626041628,33.583333333333336,SLM00575,Fernando de Noronha
2021-10-12,396.9583333333333,33.791666666666664,,2968404.4076610417,,1808.4791666666667,,,33.041666666666664,362.6666666666667,,79.18333451325694,471.6041666666667,22975.885047360003,,,,,,,,0.9066673919999934,1632.0,551.48,,135.76215239583203,34.291666666666664,SLM00575,Fernando de Noronha
2021-10-13,446.6666666666667,38.333333333333336,,2971422.7516421666,,1803.3666666666666,,,49.06666666666667,401.93333333333334,,79.28000118136406,472.6,22993.031727744,,,,,,,,0.6186671616002665,1632.0,625.6,,167.9460236666724,45.666666666666664,SLM00575,Fernando de Noronha
2021-10-14,360.57142857142856,29.214285714285715,,2973456.2175636603,,1795.7857142857142,,,22.464285714285715,334.7857142857143,,76.9714297183922,484.10714285714283,23010.818408640003,,,,,,,,0.6171433508570772,1632.0,476.77714285714285,,119.95017937500961,25.785714285714285,SLM00575,Fernando de Noronha
2021-10-15,385.625,32.625,,2975842.7185953646,,1804.125,,,24.604166666666668,355.2083333333333,,78.63333450506128,472.875,23028.018422399997,,,,,,,,0.9600007679999484,1632.0,532.4399999999999,,130.7543704166698,30.416666666666668,SLM00575,Fernando de Noronha
2021-10-16,393.375,33.333333333333336,,2979011.6390886456,,1803.5416666666667,,,27.375,362.1666666666667,,78.55000117048621,471.4375,23052.018441599997,,,,,,,,0.9600007680000999,1632.0,544.0,,130.41920390624242,31.208333333333332,SLM00575,Fernando de Noronha
