Timestamp,Fuel_Press,Left Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],EXH_R,Batt,Boost,Total_Fuel,Throttle Position [%],Total Operating Hours [Hours],Fuel Filter Differential Pressure [kPa],Fuel Position,Crank_Press,Coolant_Temp,Oil_Press,Load,RPM,Oil_Temp,Atmospheric Pressure [kPa],EXH_L,Peak Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Right Air Filter Restriction [kPa],Fuel_Rate,Inlet Air Temperature [Deg. C],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,Run Status,DIAG_STATS,EVENT_STATS,Cumulative Max Fuel Usage [L],SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-12-30,519.75,1.1833333509663717,28.0,416.5,25.5,,195419.058172147,88.86666799088319,40159.42852785335,34.833333333333336,105.16666823377216,-2858.48514897773,79.0,451.6666666666667,26.666666666666668,1801.9166666666667,88.0,101.91666666666667,460.0,1.4166666666666667,69.16666666666667,0.25000000372529,102.42500152625155,-2853.736212736753,,,,40157.67206762792,,,,,0.05954250210894277,1678.0,447.46666666666664,194.50647398487524,1.8032076079949508,43.5,TTG00230,Macaé
2021-12-31,515.8854166666666,1.3729166871247196,29.145833333333332,464.3125,25.364583333333332,,195848.20833333334,88.88333465779819,40172.93016424002,35.052083333333336,116.36354340061858,,78.9375,447.1145833333333,32.270833333333336,1801.6770833333333,88.5,101.5,504.2708333333333,1.6979166666666667,68.98958333333333,0.300000004470348,126.41354355037525,38.19375056913122,,,,40172.93476681795,,,,,0.4898681167618027,1678.0,541.5045833333334,197.39685228630142,16.783854166666668,39.958333333333336,TTG00230,Macaé
2022-01-01,512.6770833333334,1.5083333558092524,29.6875,528.3333333333334,25.489583333333332,,196804.3203125,88.9583346589158,40196.933156962456,36.895833333333336,132.1572936359638,,79.79166666666667,442.2291666666667,40.0,1801.9479166666667,89.54166666666667,101.55208333333333,559.125,2.3333333333333335,69.66666666666667,0.3208333381141222,161.77500241063538,37.954167232227825,,,,40196.93443643339,,,,,0.48972450364635733,1678.0,671.1999999999999,204.63959306478228,21.328125,30.791666666666668,TTG00230,Macaé
2022-01-02,513.78125,1.4354166880560433,29.020833333333332,498.4583333333333,25.166666666666668,,197789.28645833334,88.91666799162824,40220.93619019418,39.177083333333336,125.11666853105028,,79.39583333333333,442.65625,36.604166666666664,1801.4375,89.02083333333333,101.6875,534.25,3.0,69.42708333333333,0.3187500047497448,145.83854383983027,38.21250056941063,,,,40220.93927801064,,,,,0.489877564993094,1678.0,614.2179166666666,201.65546095442002,19.28125,35.791666666666664,TTG00230,Macaé
2022-01-03,513.1458333333334,1.412500021047892,28.333333333333332,492.4791666666667,25.375,,198687.02604166666,88.86666799088319,40244.9391539814,40.395833333333336,123.17187683540402,,79.16666666666667,442.15625,35.666666666666664,1802.3020833333333,88.9375,101.64583333333333,527.7708333333334,3.0,69.20833333333333,0.3125000046566125,141.547918775895,36.63541721257692,,,,40244.9411131607,,,,,0.4898057584353713,1678.0,598.4866666666667,200.93315567249212,18.825520833333332,35.291666666666664,TTG00230,Macaé
2022-01-04,509.0729166666667,1.5000000223517427,28.75,513.2916666666666,25.427083333333332,,199628.24479166666,88.83333465705313,40268.942140916784,43.270833333333336,129.08125192346054,,79.41666666666667,440.0729166666667,38.666666666666664,1801.4583333333333,89.3125,101.51041666666667,550.0208333333334,3.0,69.47916666666667,0.3291666715716319,154.45521063489528,37.47708389178539,,,,40268.94378920333,,,,,0.4898870132245368,1678.0,648.8266666666667,202.26019750731155,20.265625,36.729166666666664,TTG00230,Macaé
2022-01-05,506.90625,1.5895833570199704,28.791666666666668,526.7916666666666,25.416666666666668,,200639.34114583334,88.86666799088317,40292.94502368544,45.479166666666664,132.57604364220367,,79.91666666666667,437.9583333333333,40.291666666666664,1801.4583333333333,89.64583333333333,101.35416666666667,559.1666666666666,3.0,69.72916666666667,0.36250000540167054,162.545835755455,37.60416722701242,,,,40292.94822450664,,,,,0.489877564993094,1678.0,676.0941666666666,204.1850728427249,21.421875,32.375,TTG00230,Macaé
2022-01-06,508.8229166666667,1.4791666887079684,28.0625,494.6041666666667,25.395833333333332,,201610.8046875,88.90000132471323,40316.948004833794,45.1875,123.81041851158567,,79.25,441.53125,36.0,1801.3229166666667,88.89583333333333,101.14583333333333,528.4166666666666,3.0,69.5,0.3291666715716319,143.00208546423042,37.07500055246054,,,,40316.95324902527,,,,,0.4908688812940151,1678.0,604.08,201.13311246497904,18.822916666666668,33.8125,TTG00230,Macaé
2022-01-07,508.0425531914894,1.4042553400739737,27.617021276595743,470.7659574468085,25.127659574468087,,202463.15691489363,88.9106396227441,40341.14772679805,91.01063829787235,116.86915067765622,,78.68085106382979,443.24468085106383,32.5531914893617,1800.787234042553,88.40425531914893,101.3936170212766,501.7659574468085,3.0,69.30851063829788,0.34042553698762895,127.04149125476786,36.47872394783065,,,,40341.00265090628,,,,,0.4989976009152436,1678.0,546.2425531914894,197.5958612222519,17.125,31.0,TTG00230,Macaé
2022-01-08,504.9270833333333,1.4520833549710632,27.895833333333332,486.7291666666667,25.25,,203289.53125,88.88333465779819,40364.953868750774,244.52173913043478,122.36250182334335,,79.16666666666667,441.1354166666667,35.395833333333336,1801.65625,88.8125,101.59375,518.2291666666666,3.0,69.64583333333333,0.35000000521540603,140.00937708630227,36.85625054920091,,,,40364.954542504696,,,,,0.4898057584353713,1678.0,593.9420833333334,199.91137243727192,18.263020833333332,31.5,TTG00230,Macaé
2022-01-09,503.1666666666667,1.3395833532946824,27.020833333333332,465.0625,25.364583333333332,,204140.25,88.91666799162824,40388.95678624168,185.2127659574468,115.90521006045559,,78.91666666666667,442.3333333333333,32.125,1801.1770833333333,88.58333333333333,101.83333333333333,495.5833333333333,3.0,69.41666666666667,0.3208333381141222,125.63021020536932,36.22916720652333,,,,40388.9539067533,,,,,0.48878308188022856,1678.0,539.0575,198.0390809587418,16.744791666666668,30.520833333333332,TTG00230,Macaé
2022-01-10,512.3369565217391,1.243478279398836,27.02173913043478,471.9782608695652,25.32608695652174,,204925.08111702127,88.91304480316846,40412.63486904605,87.6304347826087,117.65978436196313,-69.7191499750666,79.34782608695652,441.55434782608694,32.93478260869565,1801.5434782608695,88.91304347826087,101.5,503.8478260869565,2.119565217391304,72.46739130434783,0.29347826524273174,129.371741058224,-35.61702180733083,,,,40412.61876560552,,,,,0.46517355197887655,1678.0,552.645652173913,198.860696271571,16.747340425531913,31.869565217391305,TTG00230,Macaé
2022-01-11,520.9166666666666,1.1479166837719579,27.25,463.4375,25.447916666666668,,205726.3125,88.92500132508576,40436.259860274346,43.489583333333336,116.55104340341252,,79.04166666666667,442.1979166666667,32.520833333333336,1801.7083333333333,88.6875,101.5,495.4375,1.6875,74.21875,0.26666667064030936,127.15937689482244,35.38958386067923,,,,40435.971778703235,,,,,0.44471533161731713,1678.0,545.6995833333334,197.24729912938642,17.233072916666668,32.0,TTG00230,Macaé
2022-01-12,518.9821428571429,1.2107143037553327,28.071428571428573,444.4642857142857,25.428571428571427,,206404.28663793104,89.02857275520054,40464.682522350566,76.4,111.72857309345683,-112.99310513200449,78.64285714285714,445.55357142857144,30.107142857142858,1800.6607142857142,88.07142857142857,101.69642857142857,485.4642857142857,1.4821428571428572,72.85714285714286,0.282142861347113,115.89821601273208,-77.26896666863888,,,,40471.37713224401,,,,,0.8936894017433274,1678.0,505.1978571428571,194.77917298256125,16.73060344827586,41.0,TTG00230,Macaé
2022-01-13,517.6914893617021,1.2021276774875655,28.425531914893618,456.0851063829787,25.170212765957448,,207009.8005319149,89.4468098434996,40483.73070125351,63.1063829787234,113.90851233566693,,79.08510638297872,441.79787234042556,31.21276595744681,1807.723404255319,88.46808510638297,102.02127659574468,495.5744680851064,1.5,73.19148936170212,0.25744681234689437,120.85106563060843,37.176596298655305,,,,40483.73974060237,,,,,0.4609693863150166,1678.0,523.7502127659574,195.89461047082668,16.319148936170212,39.48936170212766,TTG00230,Macaé
2022-01-14,510.5104166666667,1.4645833551573257,30.145833333333332,538.6129032258065,25.177083333333332,,207933.1640625,89.16666799535352,40507.6842662395,49.145833333333336,132.4052103063247,,81.79166666666667,436.1041666666667,40.166666666666664,1804.2604166666667,91.3125,102.47916666666667,554.8958333333334,1.8125,74.92708333333333,0.35208333857978347,163.01666909580436,39.18750058393926,,,,40507.622073009734,,,,,0.4118840065295141,1678.0,673.9966666666667,204.29555257256808,21.278645833333332,35.516129032258064,TTG00230,Macaé
2022-01-15,514.125,1.1388889058596563,28.25,442.63157894736844,25.333333333333332,,208669.47135416666,88.88889021343654,40528.60876897527,45.94444444444444,108.9486127345719,-819.2000122070325,78.30555555555556,445.5138888888889,28.75,1800.875,87.38888888888889,102.30555555555556,470.02777777777777,1.4861111111111112,73.25,0.2555555593636298,110.01527941713307,-791.4083451262377,,,,40528.55658381706,,,,,0.3521333126967268,1678.0,482.42499999999995,193.28074094332052,10.752604166666666,45.31578947368421,TTG00230,Macaé
2022-01-16,509.3958333333333,1.3854166873109823,28.333333333333332,499.2083333333333,25.375,,209370.29427083334,88.93333465854327,40549.540819942056,119.4375,129.0958352570112,0.004166666728754833,79.64583333333333,436.2916666666667,38.5625,1801.4895833333333,89.35416666666667,102.01041666666667,534.125,1.75,74.69791666666667,0.34791667185102887,155.6145856521713,36.87083388275156,,,,40549.52621821759,,,,,0.48395519130766235,1678.0,647.07875,202.31848391960344,20.731770833333332,34.916666666666664,TTG00230,Macaé
2022-01-17,505.7105263157895,1.7631579210099417,28.210526315789473,546.0,25.07894736842105,13.125,210322.97554347827,89.05263290593498,40566.8471089432,28.105263157894736,151.2500022538006,-1720.3200256347682,81.05263157894737,433.60526315789474,50.1578947368421,1802.3947368421052,90.89473684210526,102.0,576.2631578947369,2.4210526315789473,76.10526315789474,0.44210526974577663,206.6763188691908,-1703.9350253906127,,,,40568.24923689006,,,,,0.18476939255069738,1678.0,841.6494736842105,205.19548239897023,13.133695652173628,30.263157894736842,TTG00230,Macaé
2022-01-18,,,,,,,210477.3913043478,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40573.859125728,,,,,,,,,0.33695652173931495,,TTG00230,Macaé
2022-01-19,511.375,1.400000020861625,24.75,476.25,25.25,34.375,210517.43495982987,89.2000013291836,40575.822060918304,25.5,121.37500180862838,-2991.860914147423,79.0,447.875,34.5,1805.0,88.0,102.0,514.25,1.875,73.25,0.45000000670552254,137.87500205449751,-2989.345696718639,,,,40575.020334386434,,,,,0.036605504324815345,1678.0,578.91,199.9482284230674,1.665585494447125,38.0,TTG00230,Macaé
2022-01-20,,,,,,,210565.453125,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40577.61023984,,,,,,,,,0.138671875,,TTG00230,Macaé
2022-01-21,,,,,,,210572.0400390625,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40577.61023984,,,,,,,,,0.138671875,,TTG00230,Macaé
2022-01-22,507.8,1.6666666915019361,26.866666666666667,517.6,25.433333333333334,48.63333333333333,210628.69075520834,89.09333466092747,40581.59798659065,37.333333333333336,135.0000020116567,-2252.800033569339,79.4,446.9,42.4,1804.6,88.2,101.9,555.6,1.7333333333333334,73.26666666666667,0.5066666742165883,169.28333585585162,-2242.552116749967,,,,40578.970472409674,,,,,0.14823468648880103,1678.0,711.472,200.77672784965907,7.60546875,38.0,TTG00230,Macaé
2022-01-23,509.52777777777777,1.4472222437875146,29.944444444444443,506.80555555555554,25.208333333333332,43.90277777777778,211336.10054347827,89.0333346600334,40594.86335620879,27.069444444444443,131.4041686247414,-712.3478367017674,79.88888888888889,440.9583333333333,42.77777777777778,1801.361111111111,89.30555555555556,102.0,546.2222222222222,1.9166666666666667,75.04166666666667,0.33055556048121687,160.17083572006476,-682.0717492940968,,,,40594.53063984974,,,,,0.36344253162156825,1678.0,717.8111111111111,189.18180741798972,16.222506393861966,39.416666666666664,TTG00230,Macaé
2022-01-24,511.15384615384613,1.6000000238418568,28.846153846153847,543.4230769230769,25.25,53.82692307692308,211921.78442671394,89.23077056041133,40611.12145197845,34.92307692307692,140.7442328664833,-1464.1021494763984,79.5,438.8269230769231,45.57692307692308,1804.5576923076924,89.07692307692308,101.98076923076923,581.0,1.9423076923076923,72.88461538461539,0.37692308253966816,181.88654117185902,-1444.2404470527765,,,,40609.39244020664,,,,,0.25672810136351704,1678.0,764.7807692307692,202.0321754853427,13.907818801279372,37.57692307692308,TTG00230,Macaé
2022-01-25,496.59375,1.6437500244937824,26.84375,533.46875,25.375,58.265625,212660.77276234567,88.8375013237819,40626.57751603887,97.734375,139.6250020805746,-364.08889431423665,79.78125,438.90625,46.5625,1801.359375,89.3125,101.921875,569.71875,2.078125,73.984375,0.4406250065658241,179.6187526765279,-335.10833832683716,,,,40625.6233416482,,,,,0.41412600446549025,1678.0,781.31875,194.3095512567473,21.527006172839418,36.25,TTG00230,Macaé
2022-01-26,494.28125,1.7500000260770312,30.6875,556.9375,25.0625,59.5,213443.73177083334,88.87500132434069,40638.645146709445,91.59375,145.36562716611655,-2184.53336588542,80.8125,434.75,48.5625,1799.96875,90.5,102.0,596.75,2.0,74.53125,0.4750000070780518,192.28125286521384,-2172.5875323740797,,,,40641.53022889683,,,,,0.1632229841137208,1678.0,814.87875,200.67007881025617,8.427083333333334,39.8125,TTG00230,Macaé
2022-01-27,518.6444444444444,1.464444466266368,28.955555555555556,435.97777777777776,25.22222222222222,22.233333333333334,213838.4414893617,88.79111243420176,40654.44644301741,83.31818181818181,109.20555718284503,-139.4382999501332,78.35555555555555,446.02222222222224,37.733333333333334,1799.2888888888888,87.84444444444445,101.5,476.9111111111111,1.8888888888888888,72.24444444444444,0.42444445076915926,110.4733349795143,-103.11489515355314,,,,40654.06260427776,,,,,0.46047374449018263,1678.0,633.1653333333333,151.4936789421779,14.087765957446809,40.93333333333333,TTG00230,Macaé
2022-01-28,520.3235294117648,1.4294117860057793,28.823529411764707,412.5882352941176,25.264705882352942,18.0,214359.4974489796,88.8000013232231,40669.94834546656,186.3235294117647,103.55000154301514,-2139.9510522959217,77.94117647058823,446.05882352941177,36.294117647058826,1799.264705882353,87.0,101.5,452.6470588235294,2.0,71.79411764705883,0.37647059384514264,98.14706028603447,-2126.9183990404954,,,,40672.75576569181,,,,,0.16145515561903284,1678.0,609.015294117647,140.39071893630378,4.503826530612245,40.05882352941177,TTG00230,Macaé
2022-01-29,514.0,1.60000002384186,30.0,537.0,25.5,45.5,214408.78125,88.8000013232231,40675.0572055463,109.5,135.100002013147,-3194.8800476074266,80.0,449.0,42.0,1809.5,88.0,101.5,565.0,1.5,73.5,0.400000005960464,167.55000249669,-3193.9425475934568,,,,40674.39500245293,,,,,0.012287046866913443,1678.0,704.76,202.079434306979,0.8828125,28.0,TTG00230,Macaé
2022-01-30,511.8181818181818,1.8303030575766714,30.0,528.1515151515151,25.28787878787879,51.0,214905.66536458334,88.99394072005244,40683.55806215519,61.04545454545455,135.33788080457043,-1024.0000152587907,79.6969696969697,441.8636363636364,44.18181818181818,1801.1515151515152,89.51515151515152,101.5909090909091,565.2424242424242,2.1515151515151514,73.39393939393939,0.5393939474315357,169.98636616935778,-997.4708481968086,,,,40686.242873042334,,,,,0.33560212033322995,1678.0,741.3709090909091,195.22946588898378,15.127604166666666,37.09090909090909,TTG00230,Macaé
2022-01-31,510.7435897435897,1.751282077378189,30.641025641025642,541.5897435897435,25.333333333333332,56.85897435897436,215642.28292410716,89.06666799386342,40701.59378548031,87.42105263157895,139.6641046452599,-614.4000091552743,80.2051282051282,439.3076923076923,45.05128205128205,1802.051282051282,89.64102564102564,101.51282051282051,579.7435897435897,2.41025641025641,75.33333333333333,0.41025641636970706,179.63205395877745,-584.2062587053524,,,,40702.451134919604,,,,,0.3783698103426711,1678.0,755.9605128205128,201.17922024384376,18.89992559523792,38.15384615384615,TTG00230,Macaé
2022-02-01,513.7833333333333,1.5766666901608322,29.4,505.6,25.25,43.11666666666667,216308.04788961037,89.12000132799149,40719.165396371434,89.05,129.2233352589111,-1042.6159246270984,79.5,441.93333333333334,40.166666666666664,1804.6666666666667,88.73333333333333,101.66666666666667,547.2333333333333,2.183333333333333,74.95,0.34000000506639444,155.9800023242831,-1017.8250151667761,,,,40717.56691459338,,,,,0.3283519506223291,1678.0,673.9966666666667,196.00470168470375,14.714285714285904,41.63333333333333,TTG00230,Macaé
2022-02-02,516.804347826087,1.3260869762819756,29.73913043478261,477.6521739130435,25.434782608695652,29.652173913043477,217010.94630456352,89.25217524300453,40732.616439976206,113.6304347826087,120.31087135798899,-1706.6666920979844,78.78260869565217,441.8695652173913,35.43478260869565,1804.6304347826087,88.56521739130434,102.0,518.7391304347826,2.5,74.21739130434783,0.24782609064941793,135.30869766843065,-1688.0375251537216,,,,40735.6764582469,,,,,0.2330110420918269,1678.0,594.595652173913,194.65598987301968,8.31039186507951,41.08695652173913,TTG00230,Macaé
2022-02-03,512.5,1.744444470438692,29.0,540.8888888888889,25.22222222222222,47.388888888888886,217186.08409008765,89.02222354875671,40741.07308889529,57.333333333333336,138.34444650593733,-2325.471002394157,79.33333333333333,457.05555555555554,46.0,1802.2222222222222,89.33333333333333,101.88888888888889,572.8888888888889,1.9444444444444444,69.05555555555556,0.5444444525572991,175.1444470543,-2315.819389347111,,,,40740.27122366695,,,,,0.13489746862169047,1678.0,771.88,194.4421524216613,6.51298906659377,32.0,TTG00230,Macaé
2022-02-04,511.54347826086956,1.6304348069040666,28.608695652173914,521.0434782608696,25.282608695652176,45.130434782608695,217552.5904646433,89.18261002457662,40749.580341717454,71.67391304347827,133.05000198259947,-1673.2595994015983,79.26086956521739,455.4130434782609,42.56521739130435,1803.0217391304348,89.3913043478261,101.80434782608695,554.8695652173913,1.9782608695652173,68.97826086956522,0.46086957208488305,163.87391548538983,-1656.4170459591353,,,,40749.27134425848,,,,,0.22232897661330966,1678.0,714.2443478260869,194.8753440039102,10.375899561952696,33.82608695652174,TTG00230,Macaé
2022-02-05,517.0,1.3500000201165698,27.75,444.75,25.25,21.625,217853.4893966965,88.8000013232231,40756.8060174817,90.0,112.425001675263,-2997.9234489278633,79.0,457.125,40.0,1799.625,88.5,101.5,484.5,2.5,68.0,0.350000005215406,117.4500017501412,-2995.083023353623,,,,40757.02014322845,,,,,0.0335399048959284,1678.0,671.2,151.29141081217566,1.3770413400519868,39.75,TTG00230,Macaé
2022-02-06,,,,,,,217872.84155701753,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40757.7571522501,,,,,3.387536586766752e-05,,,,0.03837719298280717,,TTG00230,Macaé
2022-02-07,508.2692307692308,1.4230769442824212,27.923076923076923,444.15384615384613,25.23076923076923,25.23076923076923,217903.7775493421,84.09230894538072,40760.846501312146,58.15384615384615,112.58077090835341,-2389.333368937178,75.6923076923077,458.4230769230769,40.61538461538461,1737.4615384615386,84.84615384615384,101.53846153846153,485.7692307692308,1.8461538461538463,64.11538461538461,0.40769231376739623,121.43846334803578,-2380.2458688017637,,,,40758.61773672357,,,,,0.10334934996853917,1585.2296153846155,671.3214115384616,194.6746913646836,4.344736842105097,41.61538461538461,TTG00230,Macaé
2022-02-08,,,,,,,218084.07083333333,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40764.050388992,,,,,,,,,0.07916666666666666,,TTG00230,Macaé
2022-02-09,,,,,,,218087.75208333333,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40764.05043239481,,,,,1.44676041600178e-05,,,,0.07916666666703047,,TTG00230,Macaé
2022-02-10,502.0,2.05000003054738,30.0,586.0,25.5,90.25,218102.77639130977,88.8000013232231,40764.6735234424,115.0,166.6500024832785,-3140.266713460291,77.5,466.25,56.5,1799.5,81.0,101.5,609.0,2.25,62.75,0.650000009685755,240.2250035796315,-3138.6958801035507,,,,40764.59233676352,,,,,0.017112282208321023,1678.0,948.0699999999999,215.3963512758881,0.6161721170871411,23.0,TTG00230,Macaé
2022-02-11,,,,,,,218121.38620517927,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40765.285945536,,,,,,,,,0.09013944223079307,,TTG00230,Macaé
2022-02-12,,,,,,,218125.71289840635,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40765.285945536,,,,,,,,,0.0901394422313994,,TTG00230,Macaé
2022-02-13,,,,,,,218130.03959163348,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40765.285945536,,,,,,,,,0.09013944223079307,,TTG00230,Macaé
2022-02-14,,,,,,,218134.36628486056,,,,,-3276.80004882813,,,,,,,,,,,,-3276.80004882813,,,,40765.286198061454,,,,,8.417515164182987e-05,,,,0.0901394422313994,,TTG00230,Macaé
2022-02-15,510.9,1.740000025928022,30.0,543.0,25.2,50.2,218155.33540688435,88.9600013256073,40766.745830567976,42.1,138.58000206500301,-2935.466710408533,80.0,452.1,48.0,1803.5,89.0,101.9,579.4,2.0,67.0,0.6200000092387202,176.590002631396,-2931.9104603555406,,,,40765.75277671755,,,,,0.041303343929181814,1678.0,805.4399999999999,185.96971438399243,2.6152592012895184,36.4,TTG00230,Macaé
2022-02-16,508.6842105263158,1.5684210760028743,28.05263157894737,498.94736842105266,25.236842105263158,45.81578947368421,218528.87647385508,88.96842237836437,40773.31410747412,35.71052631578947,131.0078966890118,-1638.400024414065,79.47368421052632,448.55263157894734,39.578947368421055,1802.157894736842,89.26315789473684,102.0,535.2105263157895,2.4473684210526314,73.63157894736842,0.4368421117726125,160.9763181882077,-1620.897392574308,,,,40774.29552424818,,,,,0.21495703592690438,1678.0,664.1347368421052,202.1930517409879,10.367545283663754,36.26315789473684,TTG00230,Macaé
2022-02-17,517.875,1.4500000216066824,27.0,485.25,25.5,33.125,218700.78146795335,88.8000013232231,40779.8179099162,29.25,121.31250180769726,-3003.7333780924528,79.5,446.0,41.75,1802.75,90.5,102.0,523.0,2.125,68.375,0.45000000670552254,136.8375020390376,-3000.727128047656,,,,40779.79376859006,,,,,0.034376290127208144,1678.0,700.565,166.64445435679676,1.5486017165706774,37.75,TTG00230,Macaé
