Timestamp,EXH_L,Engine Power Derate [%],Oil_Temp,Boost,Inlet Air Temperature [Deg. C],Throttle Position [%],Crank_Press,Right Turbo Inlet Pressure (absolute) [kPa],Fuel_Press,Oil_Press,Fuel_Rate,Total_Fuel,Fuel Position,FRC Fuel Limit,Batt,Load,Coolant_Temp,Left Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],Coolant Level,Peak Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Left Turbo Inlet Pressure (absolute) [kPa],Right Air Filter Restriction [kPa],Fuel Filter Differential Pressure [kPa],RPM,Engine Acceleration Rate [REUSE],EXH_R,Turbo Outlet Pressure (absolute) [kPa],Longitude,Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Latitude,Cumulative Idle Time [Hrs],Cumulative Max Fuel Usage [L],Heading [Degrees],SMH,Speed [km/h],DIAG_STATS,Run Status,EVENT_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-07-01,166.0,,35.0,5.0,6.00000008940697,76.4000011384487,,101.5,19.5,657.5,,644884.988125,,400.000005960464,26.5,9.0,35.0,,27.0,,,1.0,101.0,,17.5,1801.0,250.0,173.0,104.5,,,,,,,,4879.0039032,,,,,,1632.0,146.88,,42.108124999911524,7.0,ABC00546,Hendrix
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-03,377.6666666666667,,89.16666666666667,36.666666666666664,1.8166666937371094,80.20000119507313,,101.0,19.5,459.0833333333333,,645305.6751041667,,400.000005960464,26.5,35.666666666666664,35.0,,25.166666666666668,,,1.0,100.91666666666667,,17.5,1804.1666666666667,250.0,380.6666666666667,141.25,,,,,,,,4882.5872394,,,,,0.6500005200000487,1632.0,582.08,,133.97322916668296,3.0,ABC00546,Hendrix
2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-15,309.6666666666667,,90.0,16.666666666666668,1.8666666944821666,78.2666678329309,,100.0,19.5,462.1666666666667,,645829.1879166666,,400.000005960464,26.5,26.666666666666668,35.0,,25.0,,,1.0,100.0,,17.5,1801.6666666666667,250.0,310.0,118.33333333333333,,,,,,,,4887.50391,,,,,0.7500006000000212,1632.0,435.2,,78.06562499996896,0.3333333333333333,ABC00546,Hendrix
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-21,212.0,,70.0,8.0,-2.00000002980232,76.4000011384487,,101.5,19.5,510.5,,645965.1325,,400.000005960464,26.5,16.0,35.0,,24.0,,,1.0,101.0,,17.5,1795.5,250.0,201.0,106.5,,,,,,,,4889.0039112,,,,,,1632.0,261.12,,17.505625000107102,11.0,ABC00546,Hendrix
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-26,426.75,,87.5,60.875,3.5000000521540624,79.90000119060278,-3276.80004882813,100.5,,456.625,,646296.43828125,,,,39.5,,,25.0,,,,100.5,,,1801.125,250.0,433.5,163.625,,,,,,,,4890.6705792,,,,,0.6666671999998925,1632.0,644.64,,182.74453124997672,8.75,ABC00546,Hendrix
2021-07-27,215.0,,70.0,9.0,5.90000008791685,76.4000011384487,-3276.80004882813,100.5,,501.5,,646713.61625,,,,16.0,,,25.0,,,,100.0,,,1795.5,250.0,206.0,104.5,,,,,,,,4893.5039148,,,,,0.5000004000003173,1632.0,261.12,,81.85062500007916,9.0,ABC00546,Hendrix
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-12,223.0,,40.0,7.5,7.00000010430813,76.0000011324883,-3276.80004882813,101.0,,585.5,,646795.466875,,,,9.0,,,25.0,,,,100.5,,,1801.0,250.0,215.0,104.0,,,,,,,,4894.0039152,,,,,,1632.0,146.88,,94.625,8.0,ABC00546,Hendrix
2021-08-13,288.0,,90.0,15.333333333333334,8.300000123679636,77.2000011503696,-3276.80004882813,101.16666666666667,,460.6666666666667,,646987.3979166667,,,,26.666666666666668,,,24.0,,,,101.16666666666667,,,1794.6666666666667,250.0,289.3333333333333,117.33333333333333,,,,,,,,4896.0039168,,,,,1.0000008000000282,1632.0,435.2,,109.44958333333489,1.3333333333333333,ABC00546,Hendrix
2021-08-14,293.2,,90.0,17.05,8.230000122636557,77.4400011539459,-3276.80004882813,101.0,,458.6,,647667.1050625,,,,27.0,,,24.0,,,,101.0,,,1796.4,250.0,294.6,119.15,,,,,,,,4903.0039224,,,,,0.9090916363636097,1632.0,440.64,,90.31956249999348,2.2,ABC00546,Hendrix
2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-24,349.0,,83.125,27.4375,13.875000206753594,79.20000118017197,-3276.80004882813,100.0,,475.125,,648586.5407031251,,,,31.375,,,25.0,,,,99.9375,,,1802.375,250.0,345.125,125.1875,,,,,,,,4911.5039292,,,,,0.7777783999999883,1632.0,512.04,,135.66859375000058,4.875,ABC00546,Hendrix
2021-08-25,310.1818181818182,,90.0,19.454545454545453,24.418182182041072,78.618182989684,-3276.8000488281305,100.0,,453.09090909090907,,649722.8202840909,,,,26.818181818181817,,,24.90909090909091,,,,100.0,,,1802.2272727272727,250.0,310.6363636363636,117.9090909090909,,,,,,,,4920.5039364,,,,,0.9166674000000719,1632.0,437.67272727272723,,93.89380681818479,2.272727272727273,ABC00546,Hendrix
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-02,198.0,,40.0,1.5,23.0000003427267,76.4000011384487,-3276.80004882813,101.0,,629.0,,650239.816875,,,,9.0,,,25.0,,,,101.0,,,1801.0,250.0,217.0,106.5,,,,,,,,4926.0039408,,,,,,1632.0,146.88,,92.7324999999255,19.0,ABC00546,Hendrix
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-09,258.0,,90.0,12.666666666666666,9.000000134110453,78.66666783889133,-3276.80004882813,100.0,,461.0,,650421.97,,,,22.333333333333332,,,25.0,,,,100.0,,,1806.1666666666667,250.0,259.6666666666667,113.0,,,,,,,,4927.20394176,,,,,0.6000004800001383,1632.0,364.48,,108.03020833335661,1.6666666666666667,ABC00546,Hendrix
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-20,522.0,,90.0,106.5,-5.00000007450581,81.2000012099743,0.100000001490116,99.5,497.0,454.0,218.500003255904,650656.64,151.900002263486,400.000005960464,26.0,50.0,82.0,1.00000001490116,27.0,,1.5,78.5,99.5,0.900000013411045,6.5,1801.5,250.0,539.0,205.5,,,,,,,,4930.503944399999,,,,,0.5000004000003173,1632.0,816.0,227.60417005823334,231.35812500002794,17.0,ABC00546,Hendrix
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-04,545.0,,90.0,140.0,-8.00000011920929,82.0000012218952,0.100000001490116,99.5,491.5,450.5,259.950003873557,650887.998125,170.600002542138,400.000005960464,26.0,57.0,83.0,1.30000001937151,26.0,,1.5,78.5,99.0,1.20000001788139,6.0,1802.5,250.0,557.0,235.5,,,,,,,,4932.0039455999995,,,,,1.0000008000006346,1632.0,930.24,237.52741582013618,214.32562499993946,12.0,ABC00546,Hendrix
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-09,486.0,,90.0,69.5,1.00000001490116,80.4000011980534,0.200000002980232,100.5,506.5,458.0,187.150002788752,651102.32375,139.050002072006,400.000005960464,26.5,44.0,82.0,0.900000013411045,24.0,,1.0,75.5,100.0,0.800000011920929,5.5,1799.0,250.0,498.0,173.5,,,,,,,,4933.5039467999995,,,,,0.5000004000003173,1632.0,718.08,221.53172678592802,117.80812499998137,12.0,ABC00546,Hendrix
2021-10-10,283.42857142857144,,90.0,15.0,1.5857143093432697,77.77142973031316,,100.5,519.9285714285714,465.57142857142856,95.67142999704394,651504.2772321429,91.22142993073376,400.000005960464,26.5,26.142857142857142,80.0,0.5571428654449331,25.142857142857142,,0.5,74.35714285714286,100.5,0.5571428654449331,8.928571428571429,1798.2142857142858,250.0,289.14285714285717,115.85714285714286,,,,,,,,4937.568235765714,,,,,0.870408859591797,1632.0,426.65142857142854,190.6596826673971,95.23330357143588,5.714285714285714,ABC00546,Hendrix
2021-10-11,288.3333333333333,,90.0,16.083333333333332,2.450000036507843,77.8888900495238,,100.66666666666667,518.8333333333334,462.80555555555554,96.36666810264187,652705.9809375,91.62777914313807,400.000005960464,26.5,26.444444444444443,80.27777777777777,0.5500000081956391,24.72222222222222,,0.5,74.05555555555556,100.66666666666667,0.52777778564228,9.083333333333334,1798.0277777777778,250.0,291.3888888888889,117.63888888888889,,,,,,,,4949.978959980001,,,,,0.9500007600000168,1632.0,431.5733333333333,189.79594558997914,104.9286111111093,3.0555555555555554,ABC00546,Hendrix
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-02,504.0,,90.0,80.5,-3.3000000491738346,81.40000121295449,,99.5,22.0,458.25,,653876.0190625,,400.000005960464,26.5,47.5,27.0,,26.5,,,,99.5,,17.5,1800.75,250.0,512.0,181.25,,,,,,,,4961.253968999999,,,,,0.7500006000000212,1632.0,775.2,,188.30375000002095,8.0,ABC00546,Hendrix
2021-11-03,402.57142857142856,,90.0,38.57142857142857,-8.271428694682463,79.37142975415502,,99.57142857142857,22.0,461.57142857142856,,654631.9038392857,,400.000005960464,26.5,36.142857142857146,27.0,,24.428571428571427,,,,99.57142857142857,,17.5,1800.357142857143,250.0,403.85714285714283,137.92857142857142,,,,,,,,4966.003972799999,,,,,1.000000799999985,1632.0,589.8514285714285,,161.67357142856676,3.2857142857142856,ABC00546,Hendrix
2021-11-04,222.0,,90.0,12.0,-2.00000002980232,79.6000011861324,,100.0,22.0,470.5,,655283.8025,,400.000005960464,26.5,17.0,27.0,,25.0,,,,100.0,,17.5,1813.0,250.0,222.0,111.0,,,,,,,,4970.503976399999,,,,,0.5000004000003173,1632.0,277.44,,36.90375000005588,,ABC00546,Hendrix
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-10,578.0,,85.0,98.0,-13.1000001952052,45.2000006735325,,100.0,22.0,462.0,,655320.70625,,400.000005960464,26.5,55.0,27.0,,28.0,,,,100.0,,17.5,1593.5,250.0,592.0,197.5,,,,,,,,4971.0039768,,,,,,1632.0,897.6,,46.83937499998137,14.0,ABC00546,Hendrix
2021-11-11,208.0,,85.0,10.0,-6.00000008940697,76.4000011384487,,100.5,22.0,479.0,,655367.545625,,400.000005960464,26.5,16.0,27.0,,26.0,,,,100.5,,17.5,1796.5,250.0,208.0,109.0,,,,,,,,4971.5039772,,,,,0.5000004000003173,1632.0,261.12,,132.47499999997672,,ABC00546,Hendrix
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-16,442.3333333333333,,90.0,74.0,-4.700000070035457,80.66666786869366,,100.5,22.0,460.8333333333333,,655711.3497916666,,400.000005960464,26.5,42.666666666666664,27.0,,27.0,,,,100.5,,17.5,1799.8333333333333,250.0,453.0,172.33333333333334,,,,,,,,4974.0039792,,,,,1.0000008000000282,1632.0,696.32,,190.98479166665734,10.666666666666666,ABC00546,Hendrix
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-22,241.0,,90.0,10.0,-9.00000013411045,78.0000011622906,,100.5,22.0,473.5,,656072.975,,400.000005960464,26.5,10.0,27.0,,26.0,,,,100.5,,17.5,1812.0,250.0,233.0,114.0,,,,,,,,4976.0039808,,,,,,1632.0,163.2,,18.925000000046566,8.0,ABC00546,Hendrix
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-25,462.44444444444446,,85.11111111111111,71.0,7.144444550904966,55.2000008225441,,100.16666666666667,22.0,459.77777777777777,,656647.7693055556,,400.000005960464,26.5,42.44444444444444,27.0,,27.88888888888889,,,,100.11111111111111,,17.5,1659.2777777777778,250.0,469.1111111111111,170.33333333333334,,,,,,,,4980.957688466667,,,,,0.759259866666778,1632.0,692.6933333333333,,185.41243055554676,7.777777777777778,ABC00546,Hendrix
2021-11-26,483.2,,88.0,64.2,8.840000131726272,51.20000076293944,,99.8,22.0,433.3,,657990.1721249999,,400.000005960464,26.5,42.2,27.0,,27.8,,,,99.8,,17.5,1496.2,250.0,483.0,164.1,,,,,,,,4988.337324,,,,,0.6166671599999972,1632.0,688.704,,167.58087500000838,13.0,ABC00546,Hendrix
2021-11-27,209.0,,85.0,11.0,,76.0000011324883,,99.5,22.0,472.0,,658598.51625,,400.000005960464,26.5,16.0,27.0,,26.0,,,,99.5,,17.5,1797.5,250.0,209.0,108.0,,,,,,,,4991.5039932,,,,,0.5000004000003173,1632.0,261.12,,17.978750000009313,,ABC00546,Hendrix
2021-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
