Timestamp,RPM,Batt,Fuel Filter Differential Pressure [kPa],Total Operating Hours [Hours],Throttle Position [%],EXH_L,Right Air Filter Restriction [kPa],Fuel_Rate,Oil_Temp,Boost,Load,EXH_R,Crank_Press,Total_Fuel,Fuel Position,Atmospheric Pressure [kPa],Fuel_Press,FRC Fuel Limit,Oil_Press,Coolant_Temp,Aftercooler Temperature [Deg. C],Inlet Air Temperature [Deg. C],Left Air Filter Restriction [kPa],Latitude,Longitude,Speed [km/h],Heading [Degrees],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-12-25,1804.18,23.5,22.1,29795.420218358817,89.20000132918362,618.52,0.9240000137686724,229.92200342610474,95.28,64.06,54.96,522.36,-1533.8212994514652,2322.140159574468,161.80800241112718,101.48,408.68,239.49400356873863,444.72,88.56,33.0,-1510.9723629407767,0.8480000126361845,,,,,,,,29792.2740386859,,,0.20590413860562432,1678.0,922.2288000000001,211.60521780027207,16.418085106382982,96.16,ABB00240,SS Moretti
2021-12-26,1803.9166666666667,23.5,29.055555555555557,29806.171656134055,89.2000013291836,413.94444444444446,0.5888888976640175,106.31111269527005,90.77777777777777,14.88888888888889,29.555555555555557,402.22222222222223,-2048.0000305175813,3094.2076822916665,107.31944604362872,101.44444444444444,419.5,185.68333610023058,455.1666666666667,84.27777777777777,29.77777777777778,-2033.6666969706646,0.4888888961739014,,,,,,,,29809.101949114334,,,0.14840289649987426,1678.0,495.9422222222222,185.47553887995198,5.088324652777781,11.722222222222221,ABB00240,SS Moretti
2021-12-27,,,,,,,,,,,,,-3276.80004882813,3146.1510416666665,,,,,,,,-3276.80004882813,,,,,,,,,29810.78385439504,,,5.7870416488488745e-06,,,,0.17708333333333334,,ABB00240,SS Moretti
2021-12-28,1805.0,23.5,31.5,29812.04108650682,89.2000013291836,429.8,0.6600000098347666,111.81000166609881,89.6,18.1,29.0,395.6,-2877.190286775919,3204.248802264808,109.43000163063421,101.0,416.2,188.59000281021,460.6,84.2,28.2,-2872.7732135393676,0.6200000092387202,,,,,,,,29813.032822023208,,,0.04207463072151125,1678.0,486.62,195.30331966664744,1.7672401277584135,34.2,ABB00240,SS Moretti
2021-12-29,1804.1666666666667,23.5,31.533333333333335,29818.019961406975,89.2000013291836,473.8666666666667,0.5866666754086816,128.276668578138,91.33333333333333,20.4,32.86666666666667,415.1333333333333,-2208.278293775479,3268.261257763975,117.4033350827794,101.5,416.46666666666664,191.3533361847202,454.7,85.06666666666666,30.133333333333333,-2195.719597936166,0.6733333433667821,,,,,,,,29815.063463823542,,,0.12239971682356554,1678.0,551.5026666666666,197.66362840618203,5.734860248447208,58.733333333333334,ABB00240,SS Moretti
2021-12-30,1804.0208333333333,23.5,38.8125,29833.77211685981,89.20000132918362,515.5,0.6958333437020582,154.61250230390579,92.41666666666667,33.65625,39.125,448.1041666666667,,3914.5859375,128.8239602529599,101.40625,410.6458333333333,206.2989614074274,451.5416666666667,86.125,31.083333333333332,39.99166726258895,0.7708333448196453,,,,,,,,29833.491546809575,,,0.41336700868949566,1678.0,656.5175,199.92708168061236,20.299479166666668,67.39583333333333,ABB00240,SS Moretti
2021-12-31,1803.4782608695652,23.5,43.19565217391305,29851.524657483587,89.20000132918359,566.8260869565217,0.804347838072673,184.86739405908662,93.52173913043478,45.69565217391305,46.391304347826086,486.17391304347825,-1673.2595994015983,4872.648304192121,142.16521950973117,101.0,401.45652173913044,218.05217716227406,447.9782608695652,87.26086956521739,31.608695652173914,-1653.1042799523243,0.9347826226249987,,,,,,,,29854.61816721085,,,0.19335941648874877,1678.0,778.4460869565216,202.3629798538746,11.577074994733518,80.65217391304348,ABB00240,SS Moretti
2022-01-01,,,,,,,,,,,,,-3276.80004882813,5014.292698019802,,,,,,,,-3276.80004882813,,,,,,,,,29857.61944270866,,,1.0766589184640907e-06,,,,0.38490099009900786,,ABB00240,SS Moretti
2022-01-02,1805.0,23.5,44.375,29859.3120667652,89.2000013291836,542.25,0.9000000134110445,171.0000025480985,91.25,42.875,42.0,472.5,-2997.9234489278633,5059.341903909236,136.31250203121425,101.0,407.125,214.212503192015,454.5,85.25,30.25,-2994.60642760184,1.0000000149011623,,,,,,,,29858.66592719439,,,0.024037111245056718,1678.0,704.76,205.25208718190962,2.1799106202413587,69.75,ABB00240,SS Moretti
2022-01-03,1804.3833333333334,23.5,43.333333333333336,29871.003242289462,89.2000013291836,581.5333333333333,1.0533333490292232,204.76666971792778,93.5,59.766666666666666,49.766666666666666,503.76666666666665,-936.2285853794657,5406.938350340136,150.6200022444129,101.0,408.6333333333333,229.15833674805856,447.85,87.1,31.766666666666666,-907.1595373272555,1.2466666852434485,,,,,,,,29868.09609844778,,,0.298173490330685,1678.0,835.0846666666667,207.96327753837213,20.064200680272105,77.76666666666667,ABB00240,SS Moretti
2022-01-04,1805.4183673469388,23.5,46.91836734693877,29890.51233983659,89.20000132918362,506.40816326530614,0.8714285844138692,151.54285940102173,91.71428571428571,32.826530612244895,39.46938775510204,446.1020408163265,,6472.288265306122,127.39489985751563,101.0,413.4387755102041,204.41224794393906,453.2244897959184,85.40816326530613,30.20408163265306,39.332653647326694,1.0918367509635125,,,,,,,,29890.267184780456,,,0.40758875479202417,1678.0,662.2963265306123,195.77409527188772,19.346938775510203,60.30612244897959,ABB00240,SS Moretti
2022-01-05,1805.1041666666667,23.5,51.427083333333336,29914.509093537854,89.20833466264111,488.5208333333333,0.850000012665987,138.01250205654648,91.375,27.125,36.645833333333336,429.8958333333333,,7355.380208333333,121.72812681389041,100.77083333333333,408.53125,198.3437529555522,453.1770833333333,85.22916666666667,29.416666666666668,38.23125056969002,1.1166666833062961,,,,,,,,29914.808896733248,,,0.41346779033104514,1678.0,614.9170833333334,192.86754986548442,18.354166666666668,58.625,ABB00240,SS Moretti
2022-01-06,1805.3645833333333,23.5,56.166666666666664,29938.51264181627,89.20833466264111,460.2916666666667,0.8270833456578354,125.79896020788385,91.0625,21.65625,33.75,415.3333333333333,,8186.533854166667,116.06562672951257,100.6875,407.6770833333333,192.56979453618018,453.8125,84.95833333333333,29.395833333333332,38.17708390221622,1.1083333498487884,,,,,,,,29938.354834005386,,,0.39956428937481786,1678.0,566.3249999999999,191.44697535028254,16.3671875,44.958333333333336,ABB00240,SS Moretti
2022-01-07,1804.7291666666667,23.5,60.78125,29962.516230603967,89.20000132918362,457.75,0.8416666792084774,124.03229351489186,91.10416666666667,21.364583333333332,33.854166666666664,416.875,,8969.177083333334,115.18646004974532,100.9375,406.6145833333333,192.98333620900914,453.6458333333333,85.04166666666667,29.8125,38.47083390659342,1.1625000173225997,,,,,,,,29962.924153861914,,,0.38196809190299064,1678.0,568.0729166666666,188.8699751181193,16.3671875,40.875,ABB00240,SS Moretti
2022-01-08,1805.3125,23.5,64.38541666666667,29986.519726799,89.20000132918362,478.8125,0.8770833464028933,132.79166864541673,91.75,24.770833333333332,35.770833333333336,422.4166666666667,,9781.395833333334,119.16666844238837,101.22916666666667,406.9583333333333,196.2239612572982,451.8125,85.58333333333333,30.166666666666668,38.83750057872386,1.2687500189058476,,,,,,,,29986.513528582716,,,0.43570808982061254,1678.0,600.2345833333333,190.9584204391458,17.4375,56.395833333333336,ABB00240,SS Moretti
