Timestamp,Latitude,Longitude,Heading [Degrees],Speed [km/h],Oil Filter Differential Pressure [kPa],Turbo Outlet Pressure (absolute) [kPa],EXH_L,Load,Boost,Total_Fuel,Batt,Fuel_Rate,Throttle Position [%],Fuel Filter Differential Pressure [kPa],EXH_R,RPM,Coolant_Temp,Oil_Press,Cumulative Max Fuel Usage [L],Cumulative Idle Fuel Usage [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-08-30,,,,,68.84782608695652,125.56521739130434,427.95652173913044,48.95652173913044,23.608695652173914,721691213.91799,25.76086956521739,138.97391511435092,64.46956617806269,242.61363636363637,392.4347826086956,1479.4347826086957,85.43478260869566,439.30434782608694,,,52826.58886349171,,,0.4903707626673049,1375.243695652174,737.1978543478261,278.32224302140855,11730853.944138134,37.608695652173914,ABB00235,Florianopolis
2021-08-31,,,,,53.104166666666664,113.25,249.66666666666666,14.916666666666666,11.354166666666666,487078856.7358751,25.895833333333332,74.4020844420107,34.66666718324026,273.6041666666667,228.25,1100.1041666666667,77.45833333333333,417.75,,,52850.05376149067,,,0.49981521466664464,707.5366666666667,212.23349166666665,2388.5618761835212,78.05436554302771,21.666666666666668,ABB00235,Florianopolis
2021-09-01,,,,,62.630434782608695,120.6086956521739,342.60869565217394,33.17391304347826,18.41304347826087,487080920.87640226,25.804347826086957,107.87826247707658,49.547826825276665,202.04347826086956,315.5652173913044,1290.1304347826087,80.47826086956522,439.30434782608694,,,52874.03263735652,,,0.5000970184340511,1006.2267391304348,470.75470434782613,611.226233155379,121.66801491250162,27.82608695652174,ABB00235,Florianopolis
2021-09-02,,,,,70.2,133.2,526.8,72.33333333333333,31.133333333333333,594593634.3545073,25.766666666666666,179.38000267297033,60.72000090479851,269.53333333333336,513.3333333333334,1429.9,88.73333333333333,425.53333333333336,,,52893.64532722809,,,0.4773830979562869,1550.6519999999998,1114.8709999999999,136.77756947213155,17918409.2724418,14.533333333333333,ABB00235,Florianopolis
2021-09-03,,,,,62.52173913043478,120.93478260869566,394.9130434782609,37.73913043478261,19.565217391304348,755860303.1953387,25.804347826086957,112.37391471798006,55.47826169625573,233.7826086956522,338.9130434782609,1367.3695652173913,83.17391304347827,439.82608695652175,,,52913.18522906505,,,0.500193636869169,1161.5841304347828,530.3923891304347,492.15797627682105,110.92897130613741,56.0,ABB00235,Florianopolis
2021-09-04,,,,,45.770833333333336,102.89583333333333,233.58333333333334,10.5,1.6041666666666667,755862060.3241996,26.0,42.42916729891049,21.266666983564686,166.22916666666666,179.25,925.6875,75.5,420.4375,,,52937.33744242867,,,0.49990780733272305,437.1145833333333,52.076264583333334,1739.5635262150627,42.99989170829455,57.916666666666664,ABB00235,Florianopolis
2021-09-05,,,,,55.4375,117.90625,312.375,24.0,16.8125,267471926.10951588,25.84375,96.99687644536601,44.52500066347421,238.875,236.0,1227.15625,76.25,436.25,,,52956.741532026,,,0.4733337120005672,876.4459375,343.428215625,1131.9132844780033,32559512.68620469,64.0,ABB00235,Florianopolis
2021-09-06,,,,,54.175,113.3,365.55,34.85,12.025,386152206.3973371,25.9,94.72250141147518,34.400000512599945,80.0,289.95,1094.875,78.5,423.775,,,52975.802936164,,,0.5001115112016123,885.807,480.3809175,1478.0427042196277,12603280.94388915,75.6,ABB00235,Florianopolis
2021-09-07,,,,,64.0,121.5,470.0,50.59090909090909,19.886363636363637,486980446.8764815,25.90909090909091,125.87045642107047,50.49090984328225,36.86363636363637,402.72727272727275,1304.8636363636363,83.04545454545455,443.25,,,52999.43977325527,,,0.5000003999997386,1196.0356818181817,672.3682681818182,237.73645261036606,124.55289377136664,67.27272727272727,ABB00235,Florianopolis
2021-09-08,,,,,60.416666666666664,106.9375,354.375,29.583333333333332,5.583333333333333,486982505.17703795,26.0,64.02500095404685,33.65000050142408,34.979166666666664,200.9047619047619,1085.875,84.33333333333333,435.3125,,,53022.530566138674,,,0.5000003999988015,687.86625,225.56920833333334,676.7801625384122,66.00808687508106,155.1904761904762,ABB00235,Florianopolis
2021-09-09,,,,,57.69565217391305,104.73913043478261,304.4347826086956,22.391304347826086,3.782608695652174,486983805.010198,26.0,50.217392052645266,29.773913487144128,28.891304347826086,236.0,1036.0434782608695,86.1304347826087,429.0217391304348,,,53046.118185652864,,,0.4999037815653972,567.1769565217392,137.8843,742.5176695800895,50.93845195614773,68.43478260869566,ABB00235,Florianopolis
2021-09-10,,,,,56.869565217391305,111.76086956521739,306.95652173913044,23.82608695652174,10.543478260869565,486985203.28716254,25.91304347826087,74.77826198384811,36.03478314565577,19.956521739130434,244.17391304347825,1116.891304347826,82.08695652173913,431.0869565217391,,,53070.29260112765,,,0.500000400000515,709.1530434782609,267.42481086956525,643.6055190292685,74.76184752194777,62.78260869565217,ABB00235,Florianopolis
2021-09-11,,,,,48.22222222222222,103.19444444444444,229.05555555555554,11.11111111111111,1.9166666666666667,486986687.0890199,26.0,45.363889564863484,21.422222541438217,30.38888888888889,178.0,927.25,75.16666666666667,429.1111111111111,,,53094.80951285067,,,0.5001238568883208,456.50138888888887,65.79789444444445,2000.0220671660454,55.2827585571342,51.05555555555556,ABB00235,Florianopolis
2021-09-12,,,,,47.425,103.15,228.15,8.7,1.725,486987656.82431287,26.0,43.57750064935533,20.240000301599494,29.725,178.2,911.175,76.45,416.65,,,53118.031494391194,,,0.4998892888004775,439.158,50.657687499999994,1908.5483033120831,53.91843364834786,49.95,ABB00235,Florianopolis
2021-09-13,,,,,45.291666666666664,102.35416666666667,209.25,6.0,1.0416666666666667,486988732.6496642,26.0,40.658333939189696,18.066666935880992,28.916666666666668,160.75,883.4166666666666,75.125,411.875,,,53142.531958436004,,,0.5000004000000141,398.960625,26.108439583333336,2575.0306042855286,40.61429479221503,48.5,ABB00235,Florianopolis
2021-09-14,,,,,52.333333333333336,103.4375,264.5833333333333,15.666666666666666,2.4375,486989757.4508433,26.0,44.07708399013305,25.266667043169335,31.083333333333332,203.70833333333334,977.6041666666666,78.625,435.2708333333333,,,53166.532348006665,,,0.5000004000000141,479.38645833333334,79.07687083333333,635.8574460612674,45.01089079181353,60.875,ABB00235,Florianopolis
2021-09-15,,,,,49.18421052631579,103.28947368421052,238.47368421052633,10.68421052631579,1.894736842105263,486990760.3935626,25.973684210526315,43.497369069213924,21.642105585650395,30.263157894736842,183.89473684210526,929.3684210526316,77.05263157894737,419.60526315789474,,,53189.45354568084,,,0.49988344084283054,451.54210526315785,60.440915789473685,1517.4576483124197,52.27352363184879,54.578947368421055,ABB00235,Florianopolis
2021-09-16,,,,,47.869565217391305,103.3695652173913,223.52173913043478,7.782608695652174,1.4565217391304348,486991797.2862267,26.0,41.050000611692646,19.704348119704616,29.282608695652176,170.95652173913044,905.2173913043479,76.43478260869566,414.54347826086956,,,53214.77194376417,,,0.5001936368698017,416.12652173913045,35.776873913043474,2508.527510636076,43.42935060936472,52.56521739130435,ABB00235,Florianopolis
2021-09-17,,,,,56.645833333333336,108.89583333333333,325.4166666666667,25.625,7.229166666666667,486992947.6051209,25.979166666666668,72.4854177467835,28.86666709681352,31.541666666666668,263.6666666666667,1022.25,84.0,407.0416666666667,,,53238.53305375533,,,0.49990780733454204,727.2852083333333,307.8302479166667,2050.8483094343674,76.59540545692046,61.75,ABB00235,Florianopolis
2021-09-18,,,,,65.64285714285714,130.57142857142858,462.7142857142857,51.095238095238095,28.976190476190474,486995673.0552564,25.88095238095238,146.4690498016065,53.428572224719204,28.5,396.76190476190476,1340.2619047619048,87.47619047619048,419.8095238095238,,,53262.080387408,,,0.5000004000013134,1261.0038095238097,764.6850523809524,735.5527424632021,134.62990924006417,76.61904761904762,ABB00235,Florianopolis
2021-09-19,,,,,44.95652173913044,102.82608695652173,223.34782608695653,9.304347826086957,1.5217391304347827,486997431.8895845,26.0,42.89130498695631,18.800000280141838,20.652173913043477,101.81818181818181,894.6739130434783,76.1304347826087,404.2608695652174,,,53286.33721840765,,,0.4998071631302794,429.91108695652173,53.98853260869565,2948.872894644752,42.93560143398202,133.77272727272728,ABB00235,Florianopolis
2021-09-20,,,,,49.6875,106.04166666666667,265.2083333333333,17.375,4.4375,486998593.9384494,25.9375,58.37500086985526,28.733333761493366,22.1875,170.54166666666666,1002.9375,78.54166666666667,414.6875,,,53310.533389133336,,,0.5000004000000141,574.9179166666667,178.15502916666665,1266.3846784075306,57.19517924884955,95.41666666666667,ABB00235,Florianopolis
